family,genus,species,taxon_name,authors,scientific_name,publication,native_to_country,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,powo_uri
Combretaceae,Combretum,barbatum,Combretum_barbatum,G.Don,Combretum barbatum G.Don,Gen. Hist. 2: 665 (1832),Brazil,Brazil Northeast,unknown,unknown,169938-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:169938-1
Combretaceae,Terminalia,nitidissima,Terminalia_nitidissima,Rich.,Terminalia nitidissima Rich.,Actes Soc. Hist. Nat. Paris 1: 109 (1797),"Brazil, French Guiana","Brazil North, French Guiana",unknown,unknown,285914-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:285914-2
