family,genus,species,taxon_name,authors,scientific_name,publication,native_to_country,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,powo_uri
Eriocaulaceae,Comanthera,rupprechtiana,Comanthera_rupprechtiana,(Körn.) L.R.Parra & Giul.,Comanthera rupprechtiana (Körn.) L.R.Parra & Giul.,Taxon 59: 1143 (2010),Brazil,Brazil Southeast,unknown,unknown,77106865-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77106865-1
Eriocaulaceae,Eriocaulon,heteromallum,Eriocaulon_heteromallum,Bong.,Eriocaulon heteromallum Bong.,"Mém. Acad. Imp. Sci. St.-Pétersbourg, Sér. 6, Sci. Math. 1: 626 (1831)",Brazil,Brazil Southeast,unknown,unknown,335361-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:335361-1
Eriocaulaceae,Paepalanthus,aggregatus,Paepalanthus_aggregatus,(F.N.Costa) Christenh. & Byng,Paepalanthus aggregatus (F.N.Costa) Christenh. & Byng,Global Fl. 4: 69 (2018),Brazil,Brazil Southeast,unknown,unknown,77183155-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77183155-1
Eriocaulaceae,Paepalanthus,benedicti,Paepalanthus_benedicti,Silveira,Paepalanthus benedicti Silveira,Floral. Mont. 1: 238 (1928),Brazil,Brazil Southeast,unknown,unknown,180130-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:180130-2
Eriocaulaceae,Paepalanthus,deflexus,Paepalanthus_deflexus,(F.N.Costa) Christenh. & Byng,Paepalanthus deflexus (F.N.Costa) Christenh. & Byng,Global Fl. 4: 69 (2018),Brazil,Brazil Southeast,unknown,unknown,77183698-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77183698-1
Eriocaulaceae,Paepalanthus,delicatus,Paepalanthus_delicatus,(Sano) Christenh. & Byng,Paepalanthus delicatus (Sano) Christenh. & Byng,Global Fl. 4: 69 (2018),Brazil,Brazil Southeast,unknown,unknown,77183291-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77183291-1
Eriocaulaceae,Paepalanthus,ferrugineus,Paepalanthus_ferrugineus,Andrino & Echtern.,Paepalanthus ferrugineus Andrino & Echtern.,Phytotaxa 505: 188 (2021),Brazil,Brazil Southeast,unknown,unknown,77219861-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77219861-1
Eriocaulaceae,Paepalanthus,fluviatilis,Paepalanthus_fluviatilis,(Aubl.) Christenh. & Byng,Paepalanthus fluviatilis (Aubl.) Christenh. & Byng,Global Fl. 4: 69 (2018),"Belize, Bolivia, Brazil, Colombia, Costa Rica, Cuba, Ecuador, French Guiana, Guyana, Honduras, Mexico, Nicaragua, Panama, Peru, Suriname, Trinidad-Tobago, Venezuela","Belize, Bolivia, Brazil North, Brazil Northeast, Brazil Southeast, Brazil West-Central, Colombia, Costa Rica, Cuba, Ecuador, French Guiana, Guyana, Honduras, Mexico Gulf, Mexico Southeast, Nicaragua, Panama, Peru, Suriname, Trinidad-Tobago, Venezuela",unknown,unknown,77183852-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77183852-1
Eriocaulaceae,Paepalanthus,giuliettiae,Paepalanthus_giuliettiae,(Sano) Christenh. & Byng,Paepalanthus giuliettiae (Sano) Christenh. & Byng,Global Fl. 4: 69 (2018),Brazil,Brazil Southeast,unknown,unknown,77183508-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77183508-1
Eriocaulaceae,Paepalanthus,graminifolius,Paepalanthus_graminifolius,(F.N.Costa) Christenh. & Byng,Paepalanthus graminifolius (F.N.Costa) Christenh. & Byng,Global Fl. 4: 69 (2018),Brazil,Brazil Southeast,unknown,unknown,77184291-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77184291-1
