family,genus,species,taxon_name,authors,scientific_name,publication,native_to_country,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,powo_uri
Scrophulariaceae,Ameroglossum,alatum,Ameroglossum_alatum,"E.M.Almeida, A.M.Wanderley & L.P.Felix","Ameroglossum alatum E.M.Almeida, A.M.Wanderley & L.P.Felix",Eur. J. Taxon. 746: 6 (2021),Brazil,Brazil Northeast,unknown,unknown,77216325-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77216325-1
Scrophulariaceae,Ameroglossum,asperifolium,Ameroglossum_asperifolium,"E.M.Almeida, J.M.P.Cordeiro & L.P.Felix","Ameroglossum asperifolium E.M.Almeida, J.M.P.Cordeiro & L.P.Felix",Eur. J. Taxon. 746: 9 (2021),Brazil,Brazil Northeast,unknown,unknown,77216326-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77216326-1
Scrophulariaceae,Ameroglossum,bicolor,Ameroglossum_bicolor,"E.M.Almeida, A.M.Wanderley & L.P.Felix","Ameroglossum bicolor E.M.Almeida, A.M.Wanderley & L.P.Felix",Eur. J. Taxon. 746: 12 (2021),Brazil,Brazil Northeast,unknown,unknown,77216327-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77216327-1
Scrophulariaceae,Ameroglossum,fulniorum,Ameroglossum_fulniorum,"E.M.Almeida, A.M.Wanderley & L.P.Felix","Ameroglossum fulniorum E.M.Almeida, A.M.Wanderley & L.P.Felix",Eur. J. Taxon. 746: 13 (2021),Brazil,Brazil Northeast,unknown,unknown,77216328-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77216328-1
Scrophulariaceae,Ameroglossum,genaroanum,Ameroglossum_genaroanum,"E.M.Almeida, J.M.P.Cordeiro & L.P.Felix","Ameroglossum genaroanum E.M.Almeida, J.M.P.Cordeiro & L.P.Felix",Eur. J. Taxon. 746: 14 (2021),Brazil,Brazil Northeast,unknown,unknown,77216329-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77216329-1
Scrophulariaceae,Ameroglossum,intermedium,Ameroglossum_intermedium,"E.M.Almeida, A.M.Wanderley & L.P.Felix","Ameroglossum intermedium E.M.Almeida, A.M.Wanderley & L.P.Felix",Eur. J. Taxon. 746: 16 (2021),Brazil,Brazil Northeast,unknown,unknown,77216330-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77216330-1
Scrophulariaceae,Ameroglossum,manoel-felixii,Ameroglossum_manoel-felixii,L.P.Félix & E.M.Almeida,Ameroglossum manoel-felixii L.P.Félix & E.M.Almeida,Syst. Bot. 41: 424 (2016),Brazil,Brazil Northeast,unknown,unknown,77157265-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77157265-1
Scrophulariaceae,Ameroglossum,pernambucense,Ameroglossum_pernambucense,"Eb.Fisch., S.Vogel & A.V.Lopes","Ameroglossum pernambucense Eb.Fisch., S.Vogel & A.V.Lopes",Feddes Repert. 110: 529 (1999),Brazil,Brazil Northeast,unknown,unknown,319189-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:319189-2
Scrophulariaceae,Ameroglossum,xukuruorum,Ameroglossum_xukuruorum,"E.M.Almeida, Christenh. & L.P.Felix","Ameroglossum xukuruorum E.M.Almeida, Christenh. & L.P.Felix",Eur. J. Taxon. 746: 20 (2021),Brazil,Brazil Northeast,unknown,unknown,77216331-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77216331-1
Scrophulariaceae,Bontia,daphnoides,Bontia_daphnoides,L.,Bontia daphnoides L.,Sp. Pl.: 638 (1753),"Aruba, Bahamas, Brazil, Cayman Is., Colombia, Cuba, Dominican Republic, Guyana, Haiti, Jamaica, Leeward Is., Netherlands Antilles, Puerto Rico, Southwest Caribbean, Turks-Caicos Is., United States, Venezuela, Windward Is.","Aruba, Bahamas, Brazil North, Cayman Is., Colombia, Cuba, Dominican Republic, Florida, Guyana, Haiti, Jamaica, Leeward Is., Netherlands Antilles, Puerto Rico, Southwest Caribbean, Turks-Caicos Is., Venezuela, Windward Is.",Trinidad-Tobago,Trinidad-Tobago,319112-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:319112-2
