family,genus,species,taxon_name,authors,scientific_name,publication,native_to_country,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,powo_uri
Loranthaceae,Oryctanthus,guatemalensis,Oryctanthus_guatemalensis,(Standl.) Standl. & Steyerm.,Oryctanthus guatemalensis (Standl.) Standl. & Steyerm.,"Publ. Field Mus. Nat. Hist., Bot. Ser. 23: 40 (1944)","Belize, Brazil, Colombia, Costa Rica, Ecuador, Guatemala, Guyana, Honduras, Nicaragua, Panama, Peru, Venezuela","Belize, Brazil North, Colombia, Costa Rica, Ecuador, Guatemala, Guyana, Honduras, Nicaragua, Panama, Peru, Venezuela",unknown,unknown,176911-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:176911-2
Loranthaceae,Passovia,bracteata,Passovia_bracteata,Caires & Dettke,Passovia bracteata Caires & Dettke,Phytotaxa 490: 116 (2021),Brazil,Brazil North,unknown,unknown,77216119-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77216119-1
Loranthaceae,Struthanthus,dorothyae,Struthanthus_dorothyae,Rizzini,Struthanthus dorothyae Rizzini,Revista Brasil. Biol. 51: 457 (1991),Brazil,Brazil Southeast,unknown,unknown,960408-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:960408-1
Loranthaceae,Struthanthus,rufofurfuraceus,Struthanthus_rufofurfuraceus,Rizzini,Struthanthus rufofurfuraceus Rizzini,Arch. Jard. Bot. Rio de Janeiro 24: 20 (1980),Brazil,Brazil Southeast,unknown,unknown,247216-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:247216-2
Loranthaceae,Struthanthus,salzmannii,Struthanthus_salzmannii,Eichler,Struthanthus salzmannii Eichler,"C.F.P.von Martius &amp; auct. suc. (eds.), Fl. Bras. 5(2): 80 (1868)",Brazil,Brazil Northeast,unknown,unknown,551790-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:551790-1
Loranthaceae,Struthanthus,tetraqueter,Struthanthus_tetraqueter,(Mart.) Mart.,Struthanthus tetraqueter (Mart.) Mart.,Flora 13: 105 (1830),Brazil,Brazil Southeast,unknown,unknown,551815-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:551815-1
