family,genus,species,taxon_name,authors,scientific_name,publication,native_to_country,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,powo_uri
Fabaceae,Adesmia,bicolora,Adesmia_bicolora,(Poir.) DC.,Adesmia bicolora (Poir.) DC.,Ann. Sci. Nat. (Paris) 4: 95 (1825),"Argentina, Brazil, Chile, Uruguay","Argentina Northeast, Argentina Northwest, Argentina South, Brazil South, Chile Central, Uruguay",unknown,unknown,1099537-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:1099537-2
Fabaceae,Adesmia,bonariensis,Adesmia_bonariensis,Burkart,Adesmia bonariensis Burkart,Lilloa 15: 14 (1949),"Argentina, Brazil, Uruguay","Argentina Northeast, Brazil South, Uruguay",unknown,unknown,4491-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:4491-2
Fabaceae,Adesmia,miottoae,Adesmia_miottoae,"Cobra, Iganci & Fort.-Perez","Adesmia miottoae Cobra, Iganci & Fort.-Perez",Phytotaxa 521: 49 (2021),Brazil,Brazil South,unknown,unknown,77221370-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77221370-1
Fabaceae,Adesmia,subtropicalis,Adesmia_subtropicalis,Cobra,Adesmia subtropicalis Cobra,Phytotaxa 521: 220 (2021),Brazil,Brazil South,unknown,unknown,77221410-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77221410-1
Fabaceae,Andira,spectabilis,Andira_spectabilis,Saldanha,Andira spectabilis Saldanha,Config. Descr. Orgãos Fund. 23: 118 (1865),Brazil,Brazil Southeast,unknown,unknown,474080-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:474080-1
Fabaceae,Bauhinia,estrellensis,Bauhinia_estrellensis,Hassl.,Bauhinia estrellensis Hassl.,Repert. Spec. Nov. Regni Veg. 9: 147 (1911),"Brazil, Paraguay","Brazil West-Central, Paraguay",unknown,unknown,30049-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:30049-2
Fabaceae,Bauhinia,floribunda,Bauhinia_floribunda,Desv.,Bauhinia floribunda Desv.,Ann. Sci. Nat. (Paris) 9: 430 (1826),"Brazil, French Guiana","Brazil North, French Guiana",unknown,unknown,481314-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:481314-1
Fabaceae,Brownea,coccinea,Brownea_coccinea,Jacq.,Brownea coccinea Jacq.,Enum. Syst. Pl.: 26 (1760),"Brazil, Colombia, Ecuador, Guyana, Trinidad-Tobago, Venezuela, Windward Is.","Brazil North, Colombia, Ecuador, Guyana, Trinidad-Tobago, Venezuela, Windward Is.","Bangladesh, Indonesia, Leeward Is., Malaysia, Sri Lanka, Tanzania, Uganda, Zaire","Bangladesh, Jawa, Leeward Is., Malaya, Sri Lanka, Tanzania, Uganda, Zaire",482413-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:482413-1
Fabaceae,Calliandra,angustifolia,Calliandra_angustifolia,Spruce ex Benth.,Calliandra angustifolia Spruce ex Benth.,Trans. Linn. Soc. London 30: 539 (1875),"Bolivia, Brazil, Colombia, Ecuador, Peru","Bolivia, Brazil North, Colombia, Ecuador, Peru",unknown,unknown,42066-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:42066-2
Fabaceae,Calliandra,brevicaulis,Calliandra_brevicaulis,Micheli,Calliandra brevicaulis Micheli,Mém. Soc. Phys. Genève 28(7): 61 (1883),"Argentina, Brazil, Paraguay","Argentina Northeast, Brazil West-Central, Paraguay",unknown,unknown,42087-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:42087-2
