family,genus,species,taxon_name,authors,scientific_name,publication,native_to_country,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,powo_uri
Acanthaceae,Aphelandra,lasiandra,Aphelandra_lasiandra,(Mildbr.) McDade & E.A.Tripp,Aphelandra lasiandra (Mildbr.) McDade & E.A.Tripp,Taxon 71: 143 (2022 publ. 2021),"Brazil, Peru","Brazil North, Peru",unknown,unknown,77297495-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77297495-1
Acanthaceae,Dianthera,arvensis,Dianthera_arvensis,Vell.,Dianthera arvensis Vell.,"Fl. Flumin. 1: 12, t. 30 (1829)",Brazil,Brazil Southeast,unknown,unknown,47185-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:47185-1
Acanthaceae,Dianthera,brasiliensis,Dianthera_brasiliensis,Vell.,Dianthera brasiliensis Vell.,"Fl. Flumin. 1: 11, t. 26 (1829)",Brazil,Brazil Southeast,unknown,unknown,47189-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:47189-1
Acanthaceae,Dianthera,laeta,Dianthera_laeta,(Nees) Hiern,Dianthera laeta (Nees) Hiern,Vidensk. Meddel. Naturhist. Foren. Kjøbenhavn 1877-1878: 83 (1878),Brazil,Brazil Southeast,unknown,unknown,47249-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:47249-1
Acanthaceae,Dianthera,laevilinguis,Dianthera_laevilinguis,(Nees) Lindau,Dianthera laevilinguis (Nees) Lindau,Beibl. Bot. Jahrb. Syst. 48: 20 (1894),"Argentina, Bolivia, Brazil, Colombia, French Guiana, Guyana, Mexico, Paraguay, Peru, Suriname, Trinidad-Tobago, Uruguay, Venezuela","Argentina Northeast, Bolivia, Brazil North, Brazil Northeast, Brazil South, Brazil Southeast, Brazil West-Central, Colombia, French Guiana, Guyana, Mexico Gulf, Mexico Northeast, Mexico Southeast, Paraguay, Peru, Suriname, Trinidad-Tobago, Uruguay, Venezuela",unknown,unknown,47251-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:47251-1
Acanthaceae,Dichazothece,cylindracea,Dichazothece_cylindracea,Lindau,Dichazothece cylindracea Lindau,Beibl. Bot. Jahrb. Syst. 60: 47 (1898),Brazil,Brazil Southeast,unknown,unknown,79435-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:79435-2
Acanthaceae,Dyschoriste,hirsuta,Dyschoriste_hirsuta,(Oerst. ex Hiern) Kuntze,Dyschoriste hirsuta (Oerst. ex Hiern) Kuntze,Revis. Gen. Pl. 2: 486 (1891),Brazil,Brazil Southeast,unknown,unknown,77221786-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77221786-1
Acanthaceae,Dyschoriste,tweedieana,Dyschoriste_tweedieana,(Nees) Kuntze,Dyschoriste tweedieana (Nees) Kuntze,Revis. Gen. Pl. 2: 486 (1891),Brazil,Brazil South,unknown,unknown,86415-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:86415-2
Acanthaceae,Harpochilus,corrugatus,Harpochilus_corrugatus,Zappi & F.A.Silva,Harpochilus corrugatus Zappi & F.A.Silva,Phytotaxa 545: 152 (2022),Brazil,Brazil Northeast,unknown,unknown,77297581-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77297581-1
Acanthaceae,Justicia,cordifolia,Justicia_cordifolia,(Rizzini) Funez & Braz,Justicia cordifolia (Rizzini) Funez & Braz,Phytotaxa 494: 167 (2021),Brazil,Brazil South,unknown,unknown,77218278-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77218278-1
Acanthaceae,Justicia,cuspidulata,Justicia_cuspidulata,(Nees) Wassh.,Justicia cuspidulata (Nees) Wassh.,Monogr. Syst. Bot. Missouri Bot. Gard. 45: 1253 (1993),"Bolivia, Brazil, Paraguay, Peru","Bolivia, Brazil West-Central, Paraguay, Peru",unknown,unknown,974488-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:974488-1
Acanthaceae,Justicia,espiritosantensis,Justicia_espiritosantensis,Aoyama & Indriunas,Justicia espiritosantensis Aoyama & Indriunas,Phytotaxa 543: 189 (2022),Brazil,Brazil Southeast,unknown,unknown,77297151-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77297151-1
Acanthaceae,Justicia,lilloi,Justicia_lilloi,(J.L.Lotti) C.Ezcurra,Justicia lilloi (J.L.Lotti) C.Ezcurra,Fl. Prov. Jujuy 9: 349 (1993),"Argentina, Bolivia, Brazil, Paraguay","Argentina Northwest, Bolivia, Brazil West-Central, Paraguay",unknown,unknown,988687-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:988687-1
Acanthaceae,Justicia,montealegrensis,Justicia_montealegrensis,F.A.Silva & Kameyama,Justicia montealegrensis F.A.Silva & Kameyama,Syst. Bot. 46: 433 (2021),Brazil,Brazil North,unknown,unknown,77254314-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77254314-1
Acanthaceae,Justicia,multiglandulosa,Justicia_multiglandulosa,F.A.Silva & Kameyama,Justicia multiglandulosa F.A.Silva & Kameyama,Syst. Bot. 46: 434 (2021),Brazil,Brazil North,unknown,unknown,77254315-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77254315-1
Acanthaceae,Justicia,paraensis,Justicia_paraensis,"F.A.Silva, A.Gil & Kameyama","Justicia paraensis F.A.Silva, A.Gil & Kameyama",Syst. Bot. 46: 439 (2021),Brazil,Brazil North,unknown,unknown,77254316-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77254316-1
Acanthaceae,Justicia,pusilla,Justicia_pusilla,M.J.Silva,Justicia pusilla M.J.Silva,Phytotaxa 525: 38 (2021),Brazil,Brazil West-Central,unknown,unknown,77222550-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77222550-1
Acanthaceae,Justicia,viridifavescens,Justicia_viridifavescens,Lindau,Justicia viridifavescens Lindau,"Bull. Herb. Boissier, sér. 2, 4: 413 (1904)",Brazil,Brazil North,unknown,unknown,133162-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:133162-2
Acanthaceae,Justicia,volkeri,Justicia_volkeri,U.B.Deshmukh & Gnanasek.,Justicia volkeri U.B.Deshmukh & Gnanasek.,Phytotaxa 490: 220 (2021),Brazil,Brazil North,unknown,unknown,77215780-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77215780-1
Acanthaceae,Liberatia,diandra,Liberatia_diandra,(Nees) Rizzini,Liberatia diandra (Nees) Rizzini,"Bol. Mus. Nac. Rio de Janeiro, Bot. 8: 22 (1947)",Brazil,"Brazil South, Brazil Southeast",unknown,unknown,139680-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:139680-2
Acanthaceae,Mendoncia,gigas,Mendoncia_gigas,Lindau,Mendoncia gigas Lindau,Notizbl. Königl. Bot. Gart. Berlin 6: 192 (1914),"Bolivia, Brazil, Peru","Bolivia, Brazil North, Peru",unknown,unknown,157162-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:157162-2
Acanthaceae,Morsacanthus,nemoralis,Morsacanthus_nemoralis,Rizzini,Morsacanthus nemoralis Rizzini,Revista Brasil. Biol. 12: 261 (1952),Brazil,Brazil South,unknown,unknown,164453-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:164453-2
Acanthaceae,Ruellia,baikiei,Ruellia_baikiei,(Hook.) Benth. & Hook.f. ex Salomon,Ruellia baikiei (Hook.) Benth. & Hook.f. ex Salomon,Handb. Höheren Pflanzencultur: 218 (1880),Brazil,Brazil Northeast,unknown,unknown,60473808-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:60473808-2
Acanthaceae,Ruellia,lindaviana,Ruellia_lindaviana,Taub.,Ruellia lindaviana Taub.,Bot. Jahrb. Syst. 21: 452 (1896),Brazil,Brazil West-Central,unknown,unknown,224177-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:224177-2
Acanthaceae,Ruellia,scarlatina,Ruellia_scarlatina,M.J.Silva,Ruellia scarlatina M.J.Silva,Phytotaxa 547: 57 (2022),Brazil,Brazil West-Central,unknown,unknown,77298088-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77298088-1
Acanthaceae,Ruellia,umbrosa,Ruellia_umbrosa,M.J.Silva,Ruellia umbrosa M.J.Silva,Phytotaxa 544: 82 (2022),Brazil,Brazil West-Central,unknown,unknown,77297448-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77297448-1
Acanthaceae,Ruellia,villanovensis,Ruellia_villanovensis,Colla,Ruellia villanovensis Colla,Herb. Pedem. 4: 507 (1835),Brazil,Brazil Northeast,unknown,unknown,54714-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:54714-1
Acanthaceae,Ruellia,wasshauseniana,Ruellia_wasshauseniana,E.A.Tripp,Ruellia wasshauseniana E.A.Tripp,Int. J. Pl. Sci. 174: 122 (2013),"Brazil, Suriname","Brazil North, Suriname",unknown,unknown,77139683-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77139683-1
Acanthaceae,Schaueria,maximiliani,Schaueria_maximiliani,Nees,Schaueria maximiliani Nees,"C.F.P.von Martius & auct. suc. (eds.), Fl. Bras. 9: 106 (1847)",Brazil,Brazil Northeast,unknown,unknown,54960-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:54960-1
Acanthaceae,Sebastiano-schaueria,oblongata,Sebastiano-schaueria_oblongata,Nees,Sebastiano-schaueria oblongata Nees,"C.F.P.von Martius & auct. suc. (eds.), Fl. Bras. 9: 159 (1847)",Brazil,Brazil Southeast,unknown,unknown,55009-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:55009-1
