family,genus,species,taxon_name,authors,scientific_name,publication,native_to_country,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,powo_uri
Olacaceae,Chaunochiton,kappleri,Chaunochiton_kappleri,(Sagot ex Engl.) Ducke,Chaunochiton kappleri (Sagot ex Engl.) Ducke,Arch. Jard. Bot. Rio de Janeiro 3: 41 (1922),"Bolivia, Brazil, Colombia, Costa Rica, French Guiana, Guyana, Suriname","Bolivia, Brazil North, Brazil Northeast, Brazil West-Central, Colombia, Costa Rica, French Guiana, Guyana, Suriname",unknown,unknown,55672-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:55672-2
Olacaceae,Chaunochiton,loranthoides,Chaunochiton_loranthoides,Benth.,Chaunochiton loranthoides Benth.,Hooker&#x27;s Icon. Pl. 11: t. 1005 (1867),"Brazil, Colombia, Venezuela","Brazil North, Colombia, Venezuela",unknown,unknown,607695-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:607695-1
Olacaceae,Curupira,tefeensis,Curupira_tefeensis,G.A.Black,Curupira tefeensis G.A.Black,Bol. Técn. Inst. Agron. N. 15: 17 (1948),"Brazil, Colombia, Ecuador, Peru","Brazil North, Colombia, Ecuador, Peru",unknown,unknown,72734-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:72734-2
Olacaceae,Douradoa,consimilis,Douradoa_consimilis,Sleumer,Douradoa consimilis Sleumer,Fl. Neotrop. Monogr. 38: 138 (1984),Brazil,Brazil North,unknown,unknown,83332-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:83332-2
Olacaceae,Heisteria,acuminata,Heisteria_acuminata,(Bonpl.) Engl.,Heisteria acuminata (Bonpl.) Engl.,"C.F.P.von Martius &amp; auct. suc. (eds.), Fl. Bras. 12(2): 14 (1872)","Bolivia, Brazil, Colombia, Costa Rica, Ecuador, Mexico, Panama, Peru, Venezuela","Bolivia, Brazil North, Brazil West-Central, Colombia, Costa Rica, Ecuador, Mexico Southeast, Panama, Peru, Venezuela",unknown,unknown,70029599-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:70029599-1
Olacaceae,Heisteria,amazonica,Heisteria_amazonica,Sleumer,Heisteria amazonica Sleumer,Repert. Spec. Nov. Regni Veg. 38: 206 (1935),Brazil,Brazil North,unknown,unknown,118582-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:118582-2
Olacaceae,Heisteria,amphoricarpa,Heisteria_amphoricarpa,(Ducke) Sleumer,Heisteria amphoricarpa (Ducke) Sleumer,Fl. Neotrop. Monogr. 38: 49 (1984),Brazil,Brazil North,unknown,unknown,118583-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:118583-2
Olacaceae,Heisteria,barbata,Heisteria_barbata,Cuatrec.,Heisteria barbata Cuatrec.,Trop. Woods 101: 26 (1955),"Brazil, Colombia, French Guiana, Peru, Venezuela","Brazil North, Brazil West-Central, Colombia, French Guiana, Peru, Venezuela",unknown,unknown,118585-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:118585-2
Olacaceae,Heisteria,blanchetiana,Heisteria_blanchetiana,(Engl.) Sleumer,Heisteria blanchetiana (Engl.) Sleumer,Fl. Neotrop. Monogr. 38: 80 (1984),Brazil,Brazil Northeast,unknown,unknown,914073-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:914073-1
Olacaceae,Heisteria,cauliflora,Heisteria_cauliflora,Sm.,Heisteria cauliflora Sm.,"A.Rees, Cycl. 17: n.° 7 (1811)","Brazil, French Guiana, Guyana, Suriname","Brazil North, French Guiana, Guyana, Suriname",unknown,unknown,607851-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:607851-1
Olacaceae,Heisteria,citrifolia,Heisteria_citrifolia,Engl.,Heisteria citrifolia Engl.,"C.F.P.von Martius &amp; auct. suc. (eds.), Fl. Bras. 12(2): 18 (1872)","Bolivia, Brazil","Bolivia, Brazil Northeast, Brazil Southeast, Brazil West-Central",unknown,unknown,607854-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:607854-1
Olacaceae,Heisteria,densifrons,Heisteria_densifrons,Engl.,Heisteria densifrons Engl.,"C.F.P.von Martius &amp; auct. suc. (eds.), Fl. Bras. 12(2): 17 (1872)","Bolivia, Brazil, French Guiana, Guyana, Peru, Suriname, Venezuela","Bolivia, Brazil North, Brazil West-Central, French Guiana, Guyana, Peru, Suriname, Venezuela",unknown,unknown,607863-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:607863-1
Olacaceae,Heisteria,duckei,Heisteria_duckei,Sleumer,Heisteria duckei Sleumer,Repert. Spec. Nov. Regni Veg. 38: 207 (1935),"Bolivia, Brazil, Colombia, Peru, Venezuela","Bolivia, Brazil North, Colombia, Peru, Venezuela",unknown,unknown,118602-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:118602-2
Olacaceae,Heisteria,huberiana,Heisteria_huberiana,Sleumer,Heisteria huberiana Sleumer,"H.G.A.Engler, Nat. Pflanzenfam., ed. 2. 16b: 17 (1935)",Brazil,Brazil North,unknown,unknown,297626-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:297626-2
Olacaceae,Heisteria,insculpta,Heisteria_insculpta,Sleumer,Heisteria insculpta Sleumer,Notizbl. Bot. Gart. Berlin-Dahlem 12: 65 (1934),"Brazil, Colombia, Peru, Venezuela","Brazil North, Colombia, Peru, Venezuela",unknown,unknown,118607-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:118607-2
Olacaceae,Heisteria,laxiflora,Heisteria_laxiflora,Engl.,Heisteria laxiflora Engl.,"C.F.P.von Martius &amp; auct. suc. (eds.), Fl. Bras. 12(2): 19 (1872)",Brazil,Brazil North,unknown,unknown,607877-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:607877-1
Olacaceae,Heisteria,longipedicellata,Heisteria_longipedicellata,D.S.Lucena & M.Alves,Heisteria longipedicellata D.S.Lucena & M.Alves,Acta Bot. Brasil. 35: 563 (2022),Brazil,Brazil Southeast,unknown,unknown,77299359-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77299359-1
Olacaceae,Heisteria,maguirei,Heisteria_maguirei,Sleumer,Heisteria maguirei Sleumer,Fl. Neotrop. Monogr. 38: 68 (1984),"Brazil, Guyana, Venezuela","Brazil North, Guyana, Venezuela",unknown,unknown,118616-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:118616-2
Olacaceae,Heisteria,nitida,Heisteria_nitida,Engl.,Heisteria nitida Engl.,"C.F.P.von Martius &amp; auct. suc. (eds.), Fl. Bras. 12(2): 18 (1872)","Brazil, Colombia, Ecuador, Peru","Brazil North, Colombia, Ecuador, Peru",unknown,unknown,607890-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:607890-1
Olacaceae,Heisteria,ovata,Heisteria_ovata,Benth.,Heisteria ovata Benth.,Hooker&#x27;s J. Bot. Kew Gard. Misc. 3: 366 (1851),"Bolivia, Brazil, Colombia, French Guiana, Guyana, Peru, Suriname, Venezuela","Bolivia, Brazil North, Brazil Northeast, Brazil Southeast, Brazil West-Central, Colombia, French Guiana, Guyana, Peru, Suriname, Venezuela",unknown,unknown,607892-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:607892-1
Olacaceae,Heisteria,pentandra,Heisteria_pentandra,(Benth. ex Reissek) Engl.,Heisteria pentandra (Benth. ex Reissek) Engl.,"C.F.P.von Martius &amp; auct. suc. (eds.), Fl. Bras. 12(2): 20 (1872)","Brazil, Venezuela","Brazil North, Venezuela",unknown,unknown,607896-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:607896-1
Olacaceae,Heisteria,perianthomega,Heisteria_perianthomega,(Vell.) Sleumer,Heisteria perianthomega (Vell.) Sleumer,Fl. Neotrop. Monogr. 38: 76 (1984),Brazil,"Brazil Northeast, Brazil Southeast",unknown,unknown,118629-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:118629-2
Olacaceae,Heisteria,salicifolia,Heisteria_salicifolia,Engl.,Heisteria salicifolia Engl.,"C.F.P.von Martius &amp; auct. suc. (eds.), Fl. Bras. 12(2): 20 (1872)","Brazil, Peru","Brazil Northeast, Brazil South, Peru",unknown,unknown,607900-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:607900-1
Olacaceae,Heisteria,scandens,Heisteria_scandens,Ducke,Heisteria scandens Ducke,Arch. Jard. Bot. Rio de Janeiro 4: 9 (1925),"Bolivia, Brazil, Colombia, Costa Rica, Ecuador, French Guiana, Guyana, Nicaragua, Panama, Peru, Suriname, Venezuela","Bolivia, Brazil North, Brazil West-Central, Colombia, Costa Rica, Ecuador, French Guiana, Guyana, Nicaragua, Panama, Peru, Suriname, Venezuela",unknown,unknown,118633-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:118633-2
Olacaceae,Heisteria,silvianii,Heisteria_silvianii,Schwacke,Heisteria silvianii Schwacke,Pl. Nov. Mineir. 2: 3 (1900),Brazil,"Brazil South, Brazil Southeast",unknown,unknown,118635-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:118635-2
Olacaceae,Heisteria,spruceana,Heisteria_spruceana,Engl.,Heisteria spruceana Engl.,"C.F.P.von Martius &amp; auct. suc. (eds.), Fl. Bras. 12(2): 15 (1872)","Bolivia, Brazil, Colombia, Ecuador, Peru, Venezuela","Bolivia, Brazil North, Colombia, Ecuador, Peru, Venezuela",unknown,unknown,607905-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:607905-1
Olacaceae,Minquartia,guianensis,Minquartia_guianensis,Aubl.,Minquartia guianensis Aubl.,Hist. Pl. Guiane 2(Suppl.): 4 (1775),"Bolivia, Brazil, Colombia, Costa Rica, Ecuador, French Guiana, Guyana, Honduras, Nicaragua, Panama, Peru, Suriname, Venezuela","Bolivia, Brazil North, Brazil Northeast, Brazil West-Central, Colombia, Costa Rica, Ecuador, French Guiana, Guyana, Honduras, Nicaragua, Panama, Peru, Suriname, Venezuela",unknown,unknown,110121-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:110121-1
Olacaceae,Olax,candida,Olax_candida,(Poepp.) Christenh. & Byng,Olax candida (Poepp.) Christenh. & Byng,Global Fl. 4: 143 (2018),"Bolivia, Brazil, Colombia, Ecuador, Peru, Venezuela","Bolivia, Brazil North, Brazil Northeast, Brazil Southeast, Brazil West-Central, Colombia, Ecuador, Peru, Venezuela",unknown,unknown,77183600-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77183600-1
Olacaceae,Olax,egleri,Olax_egleri,(Bastos) Christenh. & Byng,Olax egleri (Bastos) Christenh. & Byng,Global Fl. 4: 143 (2018),Brazil,"Brazil North, Brazil West-Central",unknown,unknown,77184011-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77184011-1
Olacaceae,Olax,guianensis,Olax_guianensis,(Engl.) Christenh. & Byng,Olax guianensis (Engl.) Christenh. & Byng,Global Fl. 4: 143 (2018),"Brazil, Colombia, French Guiana, Guyana, Peru, Suriname, Venezuela","Brazil North, Brazil Northeast, Brazil West-Central, Colombia, French Guiana, Guyana, Peru, Suriname, Venezuela",unknown,unknown,77184192-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77184192-1
Olacaceae,Olax,inopiflora,Olax_inopiflora,(Miers) Christenh. & Byng,Olax inopiflora (Miers) Christenh. & Byng,Global Fl. 4: 143 (2018),"Bolivia, Brazil, Colombia, Peru, Venezuela","Bolivia, Brazil North, Brazil West-Central, Colombia, Peru, Venezuela",unknown,unknown,77183948-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77183948-1
Olacaceae,Olax,papillosa,Olax_papillosa,(Bastos) Christenh. & Byng,Olax papillosa (Bastos) Christenh. & Byng,Global Fl. 4: 143 (2018),Brazil,"Brazil Northeast, Brazil West-Central",unknown,unknown,77183766-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77183766-1
Olacaceae,Olax,redmondii,Olax_redmondii,(Steyerm.) Christenh. & Byng,Olax redmondii (Steyerm.) Christenh. & Byng,Global Fl. 4: 143 (2018),"Brazil, Colombia, Guyana, Venezuela","Brazil North, Colombia, Guyana, Venezuela",unknown,unknown,77183913-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77183913-1
Olacaceae,Olax,singularis,Olax_singularis,(Vell.) Christenh. & Byng,Olax singularis (Vell.) Christenh. & Byng,Global Fl. 4: 143 (2018),Brazil,Brazil Southeast,unknown,unknown,77183934-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77183934-1
Olacaceae,Tetrastylidium,grandifolium,Tetrastylidium_grandifolium,(Baill.) Sleumer,Tetrastylidium grandifolium (Baill.) Sleumer,"H.G.A.Engler, Nat. Pflanzenfam., ed. 2. 16b: 19 (1935)",Brazil,"Brazil Northeast, Brazil South, Brazil Southeast",unknown,unknown,251995-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:251995-2
Olacaceae,Tetrastylidium,peruvianum,Tetrastylidium_peruvianum,Sleumer,Tetrastylidium peruvianum Sleumer,Fl. Neotrop. Monogr. 38: 105 (1984),"Brazil, Colombia, Peru","Brazil North, Colombia, Peru",unknown,unknown,251998-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:251998-2
Olacaceae,Ximenia,americana,Ximenia_americana,L.,Ximenia americana L.,Sp. Pl.: 1193 (1753),"Andaman Is., Angola, Argentina, Australia, Bahamas, Bangladesh, Belize, Benin, Bolivia, Botswana, Brazil, Burkina Faso, Cameroon, Cape Verde, Caroline Is., Cayman Is., Central African Republic, Chad, China, Christmas I., Cocos (Keeling) Is., Colombia, Cook Is., Costa Rica, Cote d'Ivoire, Cuba, Djibouti, Dominican Republic, Ecuador, El Salvador, Eritrea, Ethiopia, Fiji, French Guiana, Gabon, Gambia, Ghana, Guatemala, Guinea, Guinea-Bissau, Gulf of Guinea Is., Guyana, Haiti, Honduras, India, Indonesia, Indonesia, East Timor, Indonesia, Malaysia, Indonesia, Papua New Guinea, Jamaica, Kenya, Leeward Is., Liberia, Line Is., Malawi, Malaysia, Mali, Marianas, Marshall Is., Mexico, Mozambique, Myanmar, Namibia, Netherlands Antilles, New Caledonia, Nicaragua, Nicobar Is., Niger, Nigeria, Niue, Panama, Papua New Guinea, Papua New Guinea, Solomon Islands, Paraguay, Philippines, Puerto Rico, Republic of Congo, Samoa, Senegal, Sierra Leone, Society Is., Somalia, South Africa, Sri Lanka, Sudan, Suriname, Swaziland, Tanzania, Thailand, Togo, Tokelau-Manihiki, Tonga, Trinidad-Tobago, Tuamotu, Turks-Caicos Is., Tuvalu, Uganda, United States, Vanuatu, Venezuela, Venezuelan Antilles, Vietnam, Wallis-Futuna Is., Windward Is., Zaire, Zambia, Zimbabwe","Andaman Is., Angola, Argentina Northeast, Argentina Northwest, Bahamas, Bangladesh, Belize, Benin, Bismarck Archipelago, Bolivia, Borneo, Botswana, Brazil North, Brazil Northeast, Brazil South, Brazil Southeast, Brazil West-Central, Burkina, Cameroon, Cape Verde, Caprivi Strip, Caroline Is., Cayman Is., Central African Repu, Chad, Christmas I., Cocos (Keeling) Is., Colombia, Congo, Cook Is., Costa Rica, Cuba, Djibouti, Dominican Republic, Ecuador, El Salvador, Eritrea, Ethiopia, Fiji, Florida, French Guiana, Gabon, Gambia, Ghana, Guatemala, Guinea, Guinea-Bissau, Gulf of Guinea Is., Guyana, Hainan, Haiti, Honduras, India, Ivory Coast, Jamaica, Jawa, Kenya, KwaZulu-Natal, Leeward Is., Lesser Sunda Is., Liberia, Line Is., Malawi, Malaya, Mali, Maluku, Marianas, Marshall Is., Mexico Central, Mexico Gulf, Mexico Northeast, Mexico Southeast, Mexico Southwest, Mozambique, Myanmar, Namibia, Netherlands Antilles, New Caledonia, New Guinea, Nicaragua, Nicobar Is., Niger, Nigeria, Niue, Northern Provinces, Panama, Paraguay, Philippines, Puerto Rico, Queensland, Samoa, Senegal, Sierra Leone, Society Is., Solomon Is., Somalia, Sri Lanka, Sudan, Sulawesi, Sumatera, Suriname, Swaziland, Tanzania, Thailand, Togo, Tokelau-Manihiki, Tonga, Trinidad-Tobago, Tuamotu, Turks-Caicos Is., Tuvalu, Uganda, Vanuatu, Venezuela, Venezuelan Antilles, Vietnam, Wallis-Futuna Is., Windward Is., Zambia, Zaire, Zimbabwe",Chagos Archipelago,Chagos Archipelago,316341-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:316341-2
Olacaceae,Ximenia,coriacea,Ximenia_coriacea,Engl.,Ximenia coriacea Engl.,"C.F.P.von Martius &amp; auct. suc. (eds.), Fl. Bras. 12(2): 10 (1872)",Brazil,"Brazil Northeast, Brazil Southeast",unknown,unknown,269533-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:269533-2
Olacaceae,Ximenia,intermedia,Ximenia_intermedia,(Chodat & Hassl.) DeFilipps,Ximenia intermedia (Chodat & Hassl.) DeFilipps,Trans. Illinois State Acad. Sci. 62: 355 (1969),"Brazil, Paraguay","Brazil Southeast, Brazil West-Central, Paraguay",unknown,unknown,269537-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:269537-2
