family,genus,species,taxon_name,authors,scientific_name,publication,native_to_country,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,powo_uri
Loganiaceae,Spigelia,heliotropioides,Spigelia_heliotropioides,(Pohl) E.F.Guim. & Fontella,Spigelia heliotropioides (Pohl) E.F.Guim. & Fontella,Loefgrenia 29: 2 (1969),Brazil,Brazil Southeast,unknown,unknown,242200-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:242200-2
Loganiaceae,Spigelia,hurleyi,Spigelia_hurleyi,Fern.Casas,Spigelia hurleyi Fern.Casas,Fontqueria 55: 23 (2001),Brazil,Brazil Southeast,unknown,unknown,20002791-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:20002791-1
Loganiaceae,Strychnos,gubleri,Strychnos_gubleri,G.Planch.,Strychnos gubleri G.Planch.,"J. Pharm. Chim., sér. 5, 1: 295 (1880)","Belize, Brazil, Colombia, Costa Rica, Ecuador, French Guiana, Guatemala, Mexico, Panama, Peru, Venezuela","Belize, Brazil North, Colombia, Costa Rica, Ecuador, French Guiana, Guatemala, Mexico Gulf, Panama, Peru, Venezuela",unknown,unknown,547217-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:547217-1
Loganiaceae,Strychnos,romeu-belenii,Strychnos_romeu-belenii,Krukoff & Barneby,Strychnos romeu-belenii Krukoff & Barneby,Mem. New York Bot. Gard. 20(1): 22 (1969),Brazil,"Brazil Northeast, Brazil Southeast",unknown,unknown,247347-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:247347-2
