family,genus,species,taxon_name,authors,scientific_name,publication,native_to_country,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,powo_uri
Cyperaceae,Bulbostylis,litoreamazonicola,Bulbostylis_litoreamazonicola,J.Maciel-Silva & A.Gil,Bulbostylis litoreamazonicola J.Maciel-Silva & A.Gil,Phytotaxa 530: 190 (2022),Brazil,Brazil North,unknown,unknown,77238954-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77238954-1
Cyperaceae,Cephalocarpus,distichus,Cephalocarpus_distichus,(T.Koyama & Maguire) S.M.Costa,Cephalocarpus distichus (T.Koyama & Maguire) S.M.Costa,Phytotaxa 483: 224 (2021),"Brazil, Guyana, Venezuela","Brazil North, Guyana, Venezuela",unknown,unknown,77215813-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77215813-1
Cyperaceae,Cephalocarpus,maguireanus,Cephalocarpus_maguireanus,(T.Koyama) S.M.Costa,Cephalocarpus maguireanus (T.Koyama) S.M.Costa,Phytotaxa 483: 224 (2021),"Brazil, Venezuela","Brazil North, Venezuela",unknown,unknown,77215818-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77215818-1
Cyperaceae,Cephalocarpus,montanus,Cephalocarpus_montanus,(Ridl.) S.M.Costa,Cephalocarpus montanus (Ridl.) S.M.Costa,Phytotaxa 483: 224 (2021),"Brazil, Colombia, Guyana, Peru, Suriname, Venezuela","Brazil North, Colombia, Guyana, Peru, Suriname, Venezuela",unknown,unknown,77215819-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77215819-1
Cyperaceae,Cryptangium,verticillatum,Cryptangium_verticillatum,(Spreng.) Vitta,Cryptangium verticillatum (Spreng.) Vitta,Phytotaxa 502: 88 (2021),"Bolivia, Brazil, Colombia, Guyana, Suriname, Venezuela","Bolivia, Brazil North, Brazil Northeast, Brazil Southeast, Brazil West-Central, Colombia, Guyana, Suriname, Venezuela",unknown,unknown,77219688-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77219688-1
Cyperaceae,Cyperus,caducus,Cyperus_caducus,Steud.,Cyperus caducus Steud.,Syn. Pl. Glumac. 2: 315 (1855),"Argentina, Bolivia, Brazil, Colombia, Ecuador, Paraguay, Peru, Venezuela","Argentina Northeast, Argentina Northwest, Bolivia, Brazil Southeast, Brazil West-Central, Colombia, Ecuador, Paraguay, Peru, Venezuela",unknown,unknown,304014-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:304014-1
Cyperaceae,Cyperus,cornelii-ostenii,Cyperus_cornelii-ostenii,Kük.,Cyperus cornelii-ostenii Kük.,Repert. Spec. Nov. Regni Veg. 29: 198 (1931),"Argentina, Bolivia, Brazil, Paraguay","Argentina Northeast, Argentina Northwest, Bolivia, Brazil West-Central, Paraguay",unknown,unknown,74572-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:74572-2
Cyperaceae,Cyperus,oxylepis,Cyperus_oxylepis,Nees ex Steud.,Cyperus oxylepis Nees ex Steud.,Syn. Pl. Glumac. 2: 25 (1853),"Argentina, Aruba, Brazil, Colombia, Ecuador, Guatemala, Guyana, Honduras, Jamaica, Leeward Is., Mexico, Netherlands Antilles, Nicaragua, Paraguay, Peru, Venezuela, Venezuelan Antilles","Argentina Northeast, Argentina Northwest, Aruba, Brazil West-Central, Colombia, Ecuador, Guatemala, Guyana, Honduras, Jamaica, Leeward Is., Mexico Northwest, Mexico Southeast, Mexico Southwest, Netherlands Antilles, Nicaragua, Paraguay, Peru, Venezuela, Venezuelan Antilles","Japan, United States","Alabama, Arkansas, Florida, Georgia, Japan, Louisiana, Mississippi, South Carolina, Texas",305415-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:305415-1
Cyperaceae,Cyperus,spicigerus,Cyperus_spicigerus,Vahl,Cyperus spicigerus Vahl,Enum. Pl. Obs. 2: 300 (1805),Brazil,"Brazil North, Brazil Southeast",unknown,unknown,305981-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:305981-1
Cyperaceae,Eleocharis,ramboi,Eleocharis_ramboi,H.E.Hess,Eleocharis ramboi H.E.Hess,Ber. Schweiz. Bot. Ges. 67: 93 (1957),Brazil,Brazil South,unknown,unknown,89812-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:89812-2
Cyperaceae,Krenakia,claussenii,Krenakia_claussenii,(C.B.Clarke) S.M.Costa,Krenakia claussenii (C.B.Clarke) S.M.Costa,Phytotaxa 483: 225 (2021),Brazil,Brazil Southeast,unknown,unknown,77215824-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77215824-1
Cyperaceae,Krenakia,comata,Krenakia_comata,(Boeckeler) S.M.Costa,Krenakia comata (Boeckeler) S.M.Costa,Phytotaxa 483: 225 (2021),Brazil,Brazil Southeast,unknown,unknown,77215825-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77215825-1
Cyperaceae,Krenakia,humilis,Krenakia_humilis,(Nees) S.M.Costa,Krenakia humilis (Nees) S.M.Costa,Phytotaxa 483: 225 (2021),Brazil,Brazil Southeast,unknown,unknown,77215827-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77215827-1
