family,genus,species,taxon_name,authors,scientific_name,publication,native_to_country,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,powo_uri
Myrtaceae,Eugenia,quilombola,Eugenia_quilombola,"B.S.Amorim, M.A.D.Souza & Giaretta","Eugenia quilombola B.S.Amorim, M.A.D.Souza & Giaretta",Phytotaxa 543: 32 (2022),Brazil,Brazil Northeast,unknown,unknown,77297010-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77297010-1
Myrtaceae,Eugenia,reperta,Eugenia_reperta,Sobral & Mazine,Eugenia reperta Sobral & Mazine,Phytotaxa 556: 297 (2022),Brazil,Brazil Southeast,unknown,unknown,77303209-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77303209-1
Myrtaceae,Eugenia,saxatilis,Eugenia_saxatilis,Sobral & Bünger,Eugenia saxatilis Sobral & Bünger,Phytotaxa 522: 157 (2021),Brazil,Brazil Southeast,unknown,unknown,77221458-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77221458-1
Myrtaceae,Eugenia,sebastianopolitana,Eugenia_sebastianopolitana,"(G.M.Barroso) Stadnik, D.K.D.Caldas & M.C.Souza","Eugenia sebastianopolitana (G.M.Barroso) Stadnik, D.K.D.Caldas & M.C.Souza",Phytotaxa 508: 158 (2021),Brazil,Brazil Southeast,unknown,unknown,77219961-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77219961-1
Myrtaceae,Eugenia,seislagoana,Eugenia_seislagoana,M.A.D.Souza & Sobral,Eugenia seislagoana M.A.D.Souza & Sobral,Phytotaxa 536: 209 (2022),Brazil,Brazil North,unknown,unknown,77260812-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77260812-1
Myrtaceae,Eugenia,stolonifera,Eugenia_stolonifera,(D.Legrand & Mattos) Mazine,Eugenia stolonifera (D.Legrand & Mattos) Mazine,Phytotaxa 289(3): 227 (2016),Brazil,Brazil Southeast,unknown,unknown,77159971-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77159971-1
Myrtaceae,Eugenia,villae-novae,Eugenia_villae-novae,Kiaersk.,Eugenia villae-novae Kiaersk.,Enum. Myrt. Bras.: 141 (1893),Brazil,Brazil Southeast,unknown,unknown,596332-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:596332-1
Myrtaceae,Eugenia,xinguana,Eugenia_xinguana,"Sobral, M.A.D.Souza & G.Amorim","Eugenia xinguana Sobral, M.A.D.Souza & G.Amorim",Phytotaxa 536: 209 (2022),Brazil,"Brazil North, Brazil Northeast",unknown,unknown,77260814-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77260814-1
Myrtaceae,Myrcia,acutisepala,Myrcia_acutisepala,D.F.Lima & Sobral,Myrcia acutisepala D.F.Lima & Sobral,Phytotaxa 483: 281 (2021),Brazil,Brazil Southeast,unknown,unknown,77215838-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77215838-1
Myrtaceae,Myrcia,aegiphylloides,Myrcia_aegiphylloides,Mattos,Myrcia aegiphylloides Mattos,Loefgrenia 66: 2 (1975),Brazil,Brazil Southeast,unknown,unknown,291326-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:291326-2
Myrtaceae,Myrcia,chrysotrichoma,Myrcia_chrysotrichoma,T.Fern. & Stagg.,Myrcia chrysotrichoma T.Fern. & Stagg.,Kew Bull. 76: 427 (2021),Brazil,"Brazil South, Brazil Southeast",unknown,unknown,77218368-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77218368-1
Myrtaceae,Myrcia,conduplicata,Myrcia_conduplicata,(B.Holst) A.R.Lourenço & E.Lucas,Myrcia conduplicata (B.Holst) A.R.Lourenço & E.Lucas,Phytotaxa 373: 74 (2018),"Brazil, Paraguay, Venezuela","Brazil North, Paraguay, Venezuela",unknown,unknown,77191373-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77191373-1
Myrtaceae,Myrcia,longipetiolata,Myrcia_longipetiolata,B.S.Amorim & D.F.Lima,Myrcia longipetiolata B.S.Amorim & D.F.Lima,Syst. Bot. 46: 1027 (2021),Brazil,Brazil Northeast,unknown,unknown,77260693-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77260693-1
Myrtaceae,Myrcia,microcalyx,Myrcia_microcalyx,L.L.Santos & E.Lucas,Myrcia microcalyx L.L.Santos & E.Lucas,Phytotaxa 520: 250 (2021),Brazil,Brazil North,unknown,unknown,77221361-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77221361-1
Myrtaceae,Myrcia,neomontana,Myrcia_neomontana,E.Lucas & C.E.Wilson,Myrcia neomontana E.Lucas & C.E.Wilson,Ann. Missouri Bot. Gard. 101: 679 (2016),"Brazil, Colombia, French Guiana, Guyana, Suriname, Venezuela","Brazil North, Colombia, French Guiana, Guyana, Suriname, Venezuela",unknown,unknown,77160848-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77160848-1
Myrtaceae,Myrcia,pirapama,Myrcia_pirapama,D.F.Lima & Sobral,Myrcia pirapama D.F.Lima & Sobral,Phytotaxa 483: 282 (2021),Brazil,Brazil Southeast,unknown,unknown,77215839-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77215839-1
Myrtaceae,Myrcia,ribeirensis,Myrcia_ribeirensis,T.Fern. & D.F.Lima,Myrcia ribeirensis T.Fern. & D.F.Lima,Kew Bull. 76: 434 (2021),Brazil,"Brazil South, Brazil Southeast",unknown,unknown,77218369-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77218369-1
Myrtaceae,Myrcia,rionegrensis,Myrcia_rionegrensis,L.L.Santos & T.N.C.Vasconc.,Myrcia rionegrensis L.L.Santos & T.N.C.Vasconc.,Phytotaxa 520: 253 (2021),Brazil,Brazil North,unknown,unknown,77221363-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77221363-1
Myrtaceae,Myrcia,uniflora,Myrcia_uniflora,(McVaugh) E.Lucas & C.E.Wilson,Myrcia uniflora (McVaugh) E.Lucas & C.E.Wilson,Ann. Missouri Bot. Gard. 101: 695 (2016),"Brazil, Venezuela","Brazil North, Venezuela",unknown,unknown,77160868-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77160868-1
Myrtaceae,Myrcia,vexata,Myrcia_vexata,(McVaugh) K.Campbell & K.Samra,Myrcia vexata (McVaugh) K.Campbell & K.Samra,Phytotaxa 406: 155 (2019),"Brazil, Guyana","Brazil North, Guyana",unknown,unknown,77199624-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77199624-1
Myrtaceae,Plinia,spirito-sanctensis,Plinia_spirito-sanctensis,(Mattos) Mattos,Plinia spirito-sanctensis (Mattos) Mattos,Loefgrenia 112: 5 (1998),Brazil,Brazil Southeast,unknown,unknown,1004314-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:1004314-1
Myrtaceae,Plinia,vilabela,Plinia_vilabela,Stadnik & Sobral,Plinia vilabela Stadnik & Sobral,Phytotaxa 528: 67 (2021),Brazil,Brazil West-Central,unknown,unknown,77234432-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77234432-1
