family,genus,species,taxon_name,authors,scientific_name,publication,native_to_country,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,powo_uri
Araceae,Anthurium,alegrense,Anthurium_alegrense,"Theófilo, Manhães & D.R.Couto","Anthurium alegrense Theófilo, Manhães & D.R.Couto",Kew Bull. 76: 257 (2021),Brazil,Brazil Southeast,unknown,unknown,77216868-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77216868-1
Araceae,Anthurium,bovinii,Anthurium_bovinii,Camelo & Nadruz,Anthurium bovinii Camelo & Nadruz,Syst. Bot. 47: 847 (2022),Brazil,Brazil North,unknown,unknown,77311165-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77311165-1
Araceae,Anthurium,emarginatum,Anthurium_emarginatum,Baker,Anthurium emarginatum Baker,"W.W.Saunders, Refug. Bot. 4: t. 274 (1871)",Brazil,Brazil Southeast,unknown,unknown,84776-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:84776-1
Araceae,Anthurium,ernesti,Anthurium_ernesti,Engl.,Anthurium ernesti Engl.,"Pflanzenr., IV, 23B: 80 (1905)","Bolivia, Brazil, Colombia, Ecuador, Peru","Bolivia, Brazil North, Colombia, Ecuador, Peru",unknown,unknown,15267-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:15267-2
Araceae,Anthurium,fontellanum,Anthurium_fontellanum,Nadruz & Leoni,Anthurium fontellanum Nadruz & Leoni,Pabstia 15: 2 (2004),Brazil,Brazil Southeast,unknown,unknown,77062948-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77062948-1
Araceae,Anthurium,kastelskii,Anthurium_kastelskii,Schott,Anthurium kastelskii Schott,Oesterr. Bot. Z. 9: 100 (1859),Brazil,Brazil Southeast,unknown,unknown,84948-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:84948-1
Araceae,Anthurium,macropodum,Anthurium_macropodum,E.G.Gonç.,Anthurium macropodum E.G.Gonç.,Kew Bull. 67: 451 (2012),Brazil,Brazil Southeast,unknown,unknown,77120434-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77120434-1
Araceae,Anthurium,maxakali,Anthurium_maxakali,"Theófilo, Sakur. & Mayo","Anthurium maxakali Theófilo, Sakur. & Mayo",Novon 28: 271 (2020),Brazil,Brazil Southeast,unknown,unknown,77213770-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77213770-1
Araceae,Anthurium,rioacimense,Anthurium_rioacimense,Nadruz & Rabelo,Anthurium rioacimense Nadruz & Rabelo,Aroideana 37E(2): 12 (2014),Brazil,Brazil Southeast,unknown,unknown,77144283-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77144283-1
Araceae,Anthurium,santaritensis,Anthurium_santaritensis,Nadruz & Croat,Anthurium santaritensis Nadruz & Croat,Aroideana 28: 65 (2005),Brazil,Brazil Southeast,unknown,unknown,60439865-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:60439865-2
Araceae,Anthurium,sterilispadix,Anthurium_sterilispadix,K.M.Pimenta & Mayo,Anthurium sterilispadix K.M.Pimenta & Mayo,"Pl. Syst. Evol. 307(1, 6): 14 (2021)",Brazil,Brazil Northeast,unknown,unknown,77216114-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77216114-1
Araceae,Asterostigma,tweedieanum,Asterostigma_tweedieanum,Schott,Asterostigma tweedieanum Schott,Oesterr. Bot. Z. 9: 39 (1859),Brazil,Brazil South,unknown,unknown,86207-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:86207-1
Araceae,Philodendron,aureimarginatum,Philodendron_aureimarginatum,Croat,Philodendron aureimarginatum Croat,Aroideana 27: 38 (2004),"Brazil, Colombia, Ecuador, Peru","Brazil North, Colombia, Ecuador, Peru",unknown,unknown,60435392-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:60435392-2
Araceae,Philodendron,toshibae,Philodendron_toshibae,M.L.Soares & Mayo,Philodendron toshibae M.L.Soares & Mayo,Feddes Repert. 112: 37 (2001),Brazil,Brazil North,unknown,unknown,1021435-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:1021435-1
Araceae,Xanthosoma,undipes,Xanthosoma_undipes,(K.Koch & C.D.Bouché) K.Koch,Xanthosoma undipes (K.Koch & C.D.Bouché) K.Koch,Bonplandia (Hannover) 4: 4 (1856),"Bolivia, Brazil, Colombia, Costa Rica, Dominican Republic, Ecuador, French Guiana, Guyana, Haiti, Leeward Is., Panama, Peru, Puerto Rico, Suriname, Trinidad-Tobago, Venezuela, Windward Is.","Bolivia, Brazil North, Colombia, Costa Rica, Dominican Republic, Ecuador, French Guiana, Guyana, Haiti, Leeward Is., Panama, Peru, Puerto Rico, Suriname, Trinidad-Tobago, Venezuela, Windward Is.",unknown,unknown,89384-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:89384-1
