family,genus,species,taxon_name,authors,scientific_name,publication,native_to_country,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,powo_uri
Rhizophoraceae,Sterigmapetalum,chrysophyllum,Sterigmapetalum_chrysophyllum,Aymard & Cuello,Sterigmapetalum chrysophyllum Aymard & Cuello,Novon 5: 223 (1995),"Brazil, Venezuela","Brazil North, Venezuela",unknown,unknown,305581-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:305581-2
Rhizophoraceae,Sterigmapetalum,guianense,Sterigmapetalum_guianense,Steyerm.,Sterigmapetalum guianense Steyerm.,"Fieldiana, Bot. 28: 422 (1952)","Brazil, Colombia, Suriname, Venezuela","Brazil North, Colombia, Suriname, Venezuela",unknown,unknown,245192-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:245192-2
