family,genus,species,taxon_name,authors,scientific_name,publication,native_to_country,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,powo_uri
Salicaceae,Casearia,americana,Casearia_americana,(L.) T.Samar. & M.H.Alford,Casearia americana (L.) T.Samar. & M.H.Alford,Novon 27: 68 (2019),"Bolivia, Brazil, Colombia, Ecuador, Paraguay, Peru, Venezuela","Bolivia, Brazil North, Brazil Northeast, Brazil Southeast, Brazil West-Central, Colombia, Ecuador, Paraguay, Peru, Venezuela",unknown,unknown,77197250-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77197250-1
Salicaceae,Casearia,apodantha,Casearia_apodantha,"(Kuhlm.) de Mestier, Celis & Borsch","Casearia apodantha (Kuhlm.) de Mestier, Celis & Borsch",Taxon 71: 339 (2022),"Brazil, French Guiana, Suriname","Brazil North, Brazil Northeast, Brazil West-Central, French Guiana, Suriname",unknown,unknown,77297752-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77297752-1
Salicaceae,Casearia,completa,Casearia_completa,(Jacq.) T.Samar. & M.H.Alford,Casearia completa (Jacq.) T.Samar. & M.H.Alford,Novon 27: 69 (2019),"Brazil, Colombia, Guyana, Peru, Venezuela","Brazil North, Colombia, Guyana, Peru, Venezuela",unknown,unknown,77197257-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77197257-1
Salicaceae,Casearia,corymbulosa,Casearia_corymbulosa,(Spruce ex Benth.) T.Samar. & M.H.Alford,Casearia corymbulosa (Spruce ex Benth.) T.Samar. & M.H.Alford,Novon 27: 68 (2019),"Brazil, Colombia, Peru","Brazil North, Colombia, Peru",unknown,unknown,77197251-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77197251-1
Salicaceae,Casearia,euceraea,Casearia_euceraea,"de Mestier, Celis & Borsch","Casearia euceraea de Mestier, Celis & Borsch",Taxon 71: 340 (2022),"Brazil, Colombia, Guyana, Peru, Suriname, Venezuela","Brazil North, Colombia, Guyana, Peru, Suriname, Venezuela",unknown,unknown,77297754-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77297754-1
Salicaceae,Casearia,killipii,Casearia_killipii,"(Monach.) de Mestier, Celis & Borsch","Casearia killipii (Monach.) de Mestier, Celis & Borsch",Taxon 71: 340 (2022),"Brazil, Colombia, French Guiana, Peru","Brazil North, Colombia, French Guiana, Peru",unknown,unknown,77297755-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77297755-1
Salicaceae,Casearia,maynacarpa,Casearia_maynacarpa,Liesner & P.Jørg.,Casearia maynacarpa Liesner & P.Jørg.,Novon 22: 422 (2013),"Bangladesh, Bolivia, Brazil, Colombia, Peru","Bangladesh, Bolivia, Brazil North, Colombia, Peru",unknown,unknown,77137837-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77137837-1
Salicaceae,Casearia,suaveolens,Casearia_suaveolens,(Poepp.) T.Samar. & M.H.Alford,Casearia suaveolens (Poepp.) T.Samar. & M.H.Alford,Novon 27: 68 (2019),"Bolivia, Brazil, Colombia, Ecuador, Guyana, Peru, Venezuela","Bolivia, Brazil North, Colombia, Ecuador, Guyana, Peru, Venezuela",unknown,unknown,77197254-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77197254-1
Salicaceae,Irenodendron,coriaceum,Irenodendron_coriaceum,(Spruce ex Benth.) M.H.Alford & Dement,Irenodendron coriaceum (Spruce ex Benth.) M.H.Alford & Dement,J. Bot. Res. Inst. Texas 9: 333 (2015),"Brazil, Colombia, Peru, Venezuela","Brazil North, Colombia, Peru, Venezuela",unknown,unknown,77154655-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77154655-1
Salicaceae,Irenodendron,cupulatum,Irenodendron_cupulatum,(Spruce ex Benth.) M.H.Alford & Dement,Irenodendron cupulatum (Spruce ex Benth.) M.H.Alford & Dement,J. Bot. Res. Inst. Texas 9: 332 (2015),"Brazil, Colombia, Guyana, Peru, Venezuela","Brazil North, Brazil West-Central, Colombia, Guyana, Peru, Venezuela",unknown,unknown,77154654-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77154654-1
Salicaceae,Piparea,multiflora,Piparea_multiflora,C.F.Gaertn.,Piparea multiflora C.F.Gaertn.,Suppl. Carp.: 231 (1807),"Bolivia, Brazil, Colombia, Ecuador, French Guiana, Guyana, Mexico, Peru, Suriname, Venezuela","Bolivia, Brazil North, Brazil Northeast, Brazil Southeast, Brazil West-Central, Colombia, Ecuador, French Guiana, Guyana, Mexico Gulf, Mexico Southeast, Mexico Southwest, Peru, Suriname, Venezuela",unknown,unknown,779915-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:779915-1
Salicaceae,Piparea,spruceana,Piparea_spruceana,(Benth. ex Eichler) T.Samar. & M.H.Alford,Piparea spruceana (Benth. ex Eichler) T.Samar. & M.H.Alford,Novon 27: 70 (2019),"Brazil, Colombia, Venezuela","Brazil North, Brazil Northeast, Colombia, Venezuela",unknown,unknown,77197258-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77197258-1
