family,genus,species,taxon_name,authors,scientific_name,publication,native_to_country,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,powo_uri
Cactaceae,Acanthocalycium,rhodotrichum,Acanthocalycium_rhodotrichum,(K.Schum.) Schlumpb.,Acanthocalycium rhodotrichum (K.Schum.) Schlumpb.,Cactaceae Syst. Init. 28: 29 (2012),"Argentina, Bolivia, Brazil, Paraguay, Uruguay","Argentina Northeast, Bolivia, Brazil West-Central, Paraguay, Uruguay",unknown,unknown,77122506-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77122506-1
Cactaceae,Arrojadoa,leucostele,Arrojadoa_leucostele,(Gürke) Anceschi & Magli,Arrojadoa leucostele (Gürke) Anceschi & Magli,Cactusinhabitat S. Amer. 2013/2021: 39 (2021),Brazil,"Brazil Northeast, Brazil Southeast",unknown,unknown,77219932-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77219932-1
Cactaceae,Cereus,lanosus,Cereus_lanosus,(F.Ritter) P.J.Braun,Cereus lanosus (F.Ritter) P.J.Braun,Bradleya 6: 86 (1988),"Brazil, Paraguay","Brazil West-Central, Paraguay",unknown,unknown,274342-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:274342-2
Cactaceae,Cereus,pierre-braunianus,Cereus_pierre-braunianus,Esteves,Cereus pierre-braunianus Esteves,Cact. Succ. J. (Los Angeles) 75: 266 (2003),Brazil,Brazil West-Central,unknown,unknown,329507-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:329507-2
Cactaceae,Cleistocactus,samaipatanus,Cleistocactus_samaipatanus,(Cárdenas) D.R.Hunt,Cleistocactus samaipatanus (Cárdenas) D.R.Hunt,Bradleya 5: 92 (1987),"Bolivia, Brazil","Bolivia, Brazil West-Central",unknown,unknown,944006-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:944006-1
Cactaceae,Discocactus,fariae-peresii,Discocactus_fariae-peresii,P.J.Braun,Discocactus fariae-peresii P.J.Braun,Kakteen And. Sukk. 67: 33 (2016),Brazil,Brazil West-Central,unknown,unknown,60471955-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:60471955-2
Cactaceae,Frailea,altasensis,Frailea_altasensis,Prestlé,Frailea altasensis Prestlé,Gattung Frailea: 126 (1997),Brazil,Brazil South,unknown,unknown,1005211-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:1005211-1
Cactaceae,Frailea,stockingeri,Frailea_stockingeri,Prestlé,Frailea stockingeri Prestlé,Gattung Frailea: 136 (1997),Brazil,Brazil South,unknown,unknown,1005218-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:1005218-1
Cactaceae,Gymnocalycium,volskyi,Gymnocalycium_volskyi,"V.Gapon, Ponomareva, Protopopov, Schelkun. & Zaitseva","Gymnocalycium volskyi V.Gapon, Ponomareva, Protopopov, Schelkun. & Zaitseva","Kaktus-Klub, n.s. 4: 22 (2020)","Brazil, Uruguay","Brazil South, Uruguay",unknown,unknown,77213175-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77213175-1
Cactaceae,Hatiora,salicornoides,Hatiora_salicornoides,(Haw.) Britton & Rose,Hatiora salicornoides (Haw.) Britton & Rose,"L.H.Bailey, Stand. Cycl. Hort. 3: 1433 (1915)",Brazil,"Brazil Northeast, Brazil South, Brazil Southeast",unknown,unknown,118071-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:118071-2
Cactaceae,Lagenosocereus,luetzelburgii,Lagenosocereus_luetzelburgii,(Vaupel) Doweld,Lagenosocereus luetzelburgii (Vaupel) Doweld,Turczaninowia 5(1): 8 (2002),Brazil,Brazil Northeast,unknown,unknown,20011565-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:20011565-1
Cactaceae,Lepismium,floribundum,Lepismium_floribundum,Süpplie,Lepismium floribundum Süpplie,Rhipsalis and Lepismium: 65 (2007),Brazil,Brazil South,unknown,unknown,77087241-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77087241-1
Cactaceae,Lepismium,lineare,Lepismium_lineare,(K.Schum.) Barthlott,Lepismium lineare (K.Schum.) Barthlott,Bradleya 9: 89 (1991),"Argentina, Brazil, Paraguay","Argentina Northeast, Brazil South, Brazil Southeast, Paraguay",unknown,unknown,963231-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:963231-1
Cactaceae,Melocactus,brederooanus,Melocactus_brederooanus,Buining,Melocactus brederooanus Buining,Succulenta (Netherlands) 51: 28 (1972),Brazil,Brazil Northeast,unknown,unknown,156759-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:156759-2
Cactaceae,Melocactus,neoviridescens,Melocactus_neoviridescens,Guiggi,Melocactus neoviridescens Guiggi,Cactology 5(Suppl. 10): 2 (2020),Brazil,Brazil Northeast,unknown,unknown,77212789-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77212789-1
Cactaceae,Melocactus,pruinosus,Melocactus_pruinosus,Werderm.,Melocactus pruinosus Werderm.,Notizbl. Bot. Gart. Berlin-Dahlem 12: 228 (1934),Brazil,"Brazil Northeast, Brazil Southeast",unknown,unknown,156889-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:156889-2
Cactaceae,Micranthocereus,auri-azureus,Micranthocereus_auri-azureus,Buining & Brederoo,Micranthocereus auri-azureus Buining & Brederoo,Cact. Succ. J. (Los Angeles) 45: 120 (1973),Brazil,Brazil Southeast,unknown,unknown,160088-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:160088-2
Cactaceae,Mirabella,albicaulis,Mirabella_albicaulis,(Britton & Rose) F.Ritter,Mirabella albicaulis (Britton & Rose) F.Ritter,Kakteen Südamerika 1: 110 (1979),Brazil,"Brazil Northeast, Brazil Southeast",unknown,unknown,907971-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:907971-1
