family,genus,species,taxon_name,authors,scientific_name,publication,native_to_country,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,powo_uri
Linderniaceae,Torenia,crustacea,Torenia_crustacea,(L.) Cham. & Schltdl.,Torenia crustacea (L.) Cham. & Schltdl.,Linnaea 2: 570 (1827),"Andaman Is., Bangladesh, Belize, Bhutan, India, Bolivia, Brazil, Burundi, Cambodia, Cameroon, Caroline Is., Central African Republic, China, Christmas I., Colombia, Cook Is., Cote d'Ivoire, Ecuador, El Salvador, Fiji, French Guiana, Gabon, Ghana, Guatemala, Guinea, Guinea-Bissau, Gulf of Guinea Is., Guyana, Honduras, India, India, Pakistan, Indonesia, Indonesia, East Timor, Indonesia, Papua New Guinea, Japan, Laos, Liberia, Madagascar, Malaysia, Marianas, Marquesas, Mexico, Myanmar, Nansei-shoto, Nepal, Nicaragua, Nigeria, North Korea, South Korea, Pakistan, Panama, Papua New Guinea, Solomon Islands, Peru, Philippines, Republic of Congo, Samoa, Senegal, Sierra Leone, Society Is., Sri Lanka, Suriname, Taiwan, Thailand, Tonga, Tubuai Is., Uganda, Vanuatu, Venezuela, Vietnam, Wallis-Futuna Is., Zaire","Andaman Is., Assam, Bangladesh, Belize, Bolivia, Brazil North, Brazil Northeast, Brazil Southeast, Brazil West-Central, Burundi, Cambodia, Cameroon, Caroline Is., Central African Repu, China South-Central, China Southeast, Christmas I., Colombia, Congo, Cook Is., East Himalaya, Ecuador, El Salvador, Fiji, French Guiana, Gabon, Ghana, Guatemala, Guinea, Guinea-Bissau, Gulf of Guinea Is., Guyana, Hainan, Honduras, India, Ivory Coast, Japan, Jawa, Korea, Laos, Lesser Sunda Is., Liberia, Madagascar, Malaya, Marianas, Marquesas, Mexico Central, Myanmar, Nansei-shoto, Nepal, New Guinea, Nicaragua, Nigeria, Pakistan, Panama, Peru, Philippines, Samoa, Senegal, Sierra Leone, Society Is., Solomon Is., Sri Lanka, Suriname, Taiwan, Thailand, Tibet, Tonga, Tubuai Is., Uganda, Vanuatu, Venezuela, Vietnam, Wallis-Futuna Is., West Himalaya, Zaire","Cuba, Jamaica, Leeward Is., Mauritius, Puerto Rico, Seychelles, Trinidad-Tobago, United States, Windward Is.","Alabama, Arkansas, Cuba, Florida, Georgia, Hawaii, Jamaica, Leeward Is., Louisiana, Mauritius, Mississippi, North Carolina, Puerto Rico, Seychelles, South Carolina, Texas, Trinidad-Tobago, Windward Is.",1189750-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:1189750-2
