family,genus,species,taxon_name,authors,scientific_name,publication,native_to_country,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,powo_uri
Urticaceae,Cecropia,candida,Cecropia_candida,Snethl.,Cecropia candida Snethl.,Notizbl. Bot. Gart. Berlin-Dahlem 8: 367 (1923),Brazil,Brazil Southeast,unknown,unknown,50833-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:50833-2
Urticaceae,Coussapoa,leprieurii,Coussapoa_leprieurii,Benoist,Coussapoa leprieurii Benoist,Bull. Mus. Natl. Hist. Nat. 30: 103 (1924),"Brazil, French Guiana","Brazil North, French Guiana",unknown,unknown,67358-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:67358-2
Urticaceae,Hemistylus,boehmerioides,Hemistylus_boehmerioides,Benth.,Hemistylus boehmerioides Benth.,Pl. Hartw.: 123 (1843),"Brazil, Colombia, Ecuador","Brazil Southeast, Brazil West-Central, Colombia, Ecuador",unknown,unknown,854167-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:854167-1
Urticaceae,Parietaria,floridana,Parietaria_floridana,Nutt.,Parietaria floridana Nutt.,Gen. N. Amer. Pl. 2: 208 (1818),"Argentina, Bermuda, Bolivia, Brazil, Chile, Colombia, Costa Rica, Cuba, Ecuador, Galapagos, Guatemala, Juan Fernandez Is., Mexico, Paraguay, Peru, United States, Uruguay, Venezuela","Alabama, Argentina Northeast, Argentina Northwest, Argentina South, Bermuda, Bolivia, Brazil South, Brazil Southeast, Chile Central, Chile North, Colombia, Costa Rica, Cuba, Delaware, Ecuador, Florida, Galapagos, Georgia, Guatemala, Juan Fernandez Is., Louisiana, Mexico Central, Mexico Gulf, Mexico Northeast, Mexico Northwest, Mexico Southeast, Mexico Southwest, Mississippi, North Carolina, Paraguay, Peru, South Carolina, Texas, Uruguay, Venezuela",unknown,unknown,854920-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:854920-1
Urticaceae,Phenax,mexicanus,Phenax_mexicanus,Wedd.,Phenax mexicanus Wedd.,"Ann. Sci. Nat., Bot., sér. 4, 1: 193 (1854)","Belize, Brazil, Colombia, Costa Rica, El Salvador, Guatemala, Honduras, Mexico, Nicaragua, Panama, Peru","Belize, Brazil Southeast, Colombia, Costa Rica, El Salvador, Guatemala, Honduras, Mexico Central, Mexico Gulf, Mexico Northeast, Mexico Southeast, Mexico Southwest, Nicaragua, Panama, Peru",Bangladesh,Bangladesh,855166-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:855166-1
Urticaceae,Pilea,ulei,Pilea_ulei,Killip,Pilea ulei Killip,J. Washington Acad. Sci. 24: 42 (1934),Brazil,Brazil South,unknown,unknown,196450-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:196450-2
Urticaceae,Pourouma,saulensis,Pourouma_saulensis,C.C.Berg & Kooy,Pourouma saulensis C.C.Berg & Kooy,Brittonia 34: 36 (1982),"Brazil, French Guiana","Brazil North, French Guiana",unknown,unknown,209660-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:209660-2
Urticaceae,Urera,capitata,Urera_capitata,Wedd.,Urera capitata Wedd.,"Ann. Sci. Nat., Bot., sér. 3, 18: 201 (1852)","Bolivia, Brazil, Colombia, Ecuador, Guyana, Paraguay, Peru, Venezuela","Bolivia, Brazil North, Colombia, Ecuador, Guyana, Paraguay, Peru, Venezuela",unknown,unknown,856981-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:856981-1
Urticaceae,Urtica,spatulata,Urtica_spatulata,Sm.,Urtica spatulata Sm.,"A.Rees, Cycl. 37: n.° 17 (1818)","Argentina, Brazil, Paraguay, Uruguay","Argentina Northeast, Argentina Northwest, Argentina South, Brazil South, Paraguay, Uruguay",unknown,unknown,857924-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:857924-1
