family,genus,species,taxon_name,authors,scientific_name,publication,native_to_country,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,powo_uri
Apocynaceae,Aspidosperma,ellipsocarpum,Aspidosperma_ellipsocarpum,Duarte,Aspidosperma ellipsocarpum Duarte,Bol. Mus. Hist. Nat. Univ. Fed. Minas Gerais 1: 9 (1968),Brazil,Brazil Southeast,unknown,unknown,77363-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77363-1
Apocynaceae,Aspidosperma,gilbertii,Aspidosperma_gilbertii,Duarte,Aspidosperma gilbertii Duarte,Bol. Mus. Hist. Nat. Univ. Fed. Minas Gerais 1: 6 (1968),Brazil,Brazil West-Central,unknown,unknown,60466408-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:60466408-2
Apocynaceae,Aspidosperma,heringeri,Aspidosperma_heringeri,Duarte,Aspidosperma heringeri Duarte,Bol. Mus. Hist. Nat. Univ. Fed. Minas Gerais 1: 2 (1968),Brazil,Brazil West-Central,unknown,unknown,60466407-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:60466407-2
Apocynaceae,Atrostemma,riparium,Atrostemma_riparium,(Morillo) Morillo,Atrostemma riparium (Morillo) Morillo,Lilloa 53: 91 (2016),"Brazil, Guyana","Brazil Northeast, Brazil Southeast, Guyana",unknown,unknown,77303979-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77303979-1
Apocynaceae,Austrochthamalia,purpurea,Austrochthamalia_purpurea,(Decne.) Morillo & Fontella,Austrochthamalia purpurea (Decne.) Morillo & Fontella,Revista Biol. Neotrop. 10: 7 (2013),"Bolivia, Brazil","Bolivia, Brazil Southeast, Brazil West-Central",unknown,unknown,60470233-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:60470233-2
Apocynaceae,Blepharodon,grandiflorum,Blepharodon_grandiflorum,Benth.,Blepharodon grandiflorum Benth.,Pl. Hartw.: 215 (1845),"Brazil, Colombia, Guyana, Venezuela","Brazil North, Colombia, Guyana, Venezuela",unknown,unknown,94917-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:94917-1
Apocynaceae,Brargentina,bornmuelleri,Brargentina_bornmuelleri,(Schltr. ex Malme) Morillo & H.A.Keller,Brargentina bornmuelleri (Schltr. ex Malme) Morillo & H.A.Keller,Bonplandia (Corrientes) 25: 133 (2016),"Argentina, Brazil, Paraguay","Argentina Northeast, Brazil South, Paraguay",unknown,unknown,77299033-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77299033-1
Apocynaceae,Chloropetalum,obtusiflorum,Chloropetalum_obtusiflorum,(Decne.) Morillo,Chloropetalum obtusiflorum (Decne.) Morillo,Pittieria 39: 220 (2015),Brazil,Brazil Southeast,unknown,unknown,77206441-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77206441-1
Apocynaceae,Chloropetalum,surinamense,Chloropetalum_surinamense,(Jonker) Morillo,Chloropetalum surinamense (Jonker) Morillo,Pittieria 39: 223 (2015),"Brazil, French Guiana, Guyana, Suriname, Venezuela","Brazil North, French Guiana, Guyana, Suriname, Venezuela",unknown,unknown,77206442-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77206442-1
Apocynaceae,Cristobalia,australis,Cristobalia_australis,(Malme) H.A.Keller & Liede,Cristobalia australis (Malme) H.A.Keller & Liede,Fl. Vasc. Argent. 19(2): 44 (2021),"Argentina, Brazil, Uruguay","Argentina Northeast, Argentina Northwest, Brazil South, Uruguay",unknown,unknown,77234260-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77234260-1
Apocynaceae,Ditassa,cangae,Ditassa_cangae,Bitencourt & Rapini,Ditassa cangae Bitencourt & Rapini,Pl. Ecol. Evol. 153: 248 (2020),Brazil,Brazil Southeast,unknown,unknown,77212348-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77212348-1
Apocynaceae,Ditassa,emmerichiae,Ditassa_emmerichiae,Fontella,Ditassa emmerichiae Fontella,Bradea 4: 383 (1987),Brazil,Brazil North,unknown,unknown,940998-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:940998-1
Apocynaceae,Ditassa,ferricola,Ditassa_ferricola,Bitencourt & Rapini,Ditassa ferricola Bitencourt & Rapini,Pl. Ecol. Evol. 153: 252 (2020),Brazil,Brazil Southeast,unknown,unknown,77212349-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77212349-1
Apocynaceae,Ditassa,nigrescens,Ditassa_nigrescens,(E.Fourn.) W.D.Stevens,Ditassa nigrescens (E.Fourn.) W.D.Stevens,Novon 15: 603 (2005),"Brazil, Guyana, Venezuela","Brazil North, Guyana, Venezuela",unknown,unknown,60440834-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:60440834-2
Apocynaceae,Gonolobus,plowmanii,Gonolobus_plowmanii,Morillo,Gonolobus plowmanii Morillo,Pittieria 37: 116 (2013),Brazil,Brazil North,unknown,unknown,77129417-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77129417-1
Apocynaceae,Hemipogon,trilobatus,Hemipogon_trilobatus,Bitencourt & Rapini,Hemipogon trilobatus Bitencourt & Rapini,Eur. J. Taxon. 729: 3 (2020),Brazil,Brazil West-Central,unknown,unknown,77213240-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77213240-1
Apocynaceae,Ibatia,roulinioides,Ibatia_roulinioides,(Agra & W.D.Stevens) Morillo,Ibatia roulinioides (Agra & W.D.Stevens) Morillo,Pittieria 39: 228 (2015),Brazil,Brazil Northeast,unknown,unknown,77206446-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77206446-1
Apocynaceae,Lacmellea,edulis,Lacmellea_edulis,H.Karst.,Lacmellea edulis H.Karst.,Linnaea 28: 450 (1857),"Brazil, Colombia, Ecuador, Panama, Peru, Venezuela","Brazil North, Brazil Southeast, Colombia, Ecuador, Panama, Peru, Venezuela",unknown,unknown,79551-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:79551-1
Apocynaceae,Laxoplumeria,longipetiolata,Laxoplumeria_longipetiolata,J.F.Morales,Laxoplumeria longipetiolata J.F.Morales,Phytotaxa 343: 39 (2018),Brazil,Brazil North,unknown,unknown,77177551-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77177551-1
Apocynaceae,Laxoplumeria,verticillata,Laxoplumeria_verticillata,J.F.Morales & I.L.Morais,Laxoplumeria verticillata J.F.Morales & I.L.Morais,Phytotaxa 343: 45 (2018),Brazil,Brazil Southeast,unknown,unknown,77177552-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77177552-1
Apocynaceae,Macroscepis,grandiflora,Macroscepis_grandiflora,(Mart.) H.A.Keller & Liede,Macroscepis grandiflora (Mart.) H.A.Keller & Liede,Fl. Vasc. Argent. 19(2): 92 (2021),"Argentina, Bolivia, Brazil, Paraguay, Peru","Argentina Northeast, Bolivia, Brazil North, Brazil Northeast, Brazil South, Brazil Southeast, Brazil West-Central, Paraguay, Peru",unknown,unknown,77234276-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77234276-1
Apocynaceae,Mandevilla,annulariifolia,Mandevilla_annulariifolia,Woodson,Mandevilla annulariifolia Woodson,Bot. Mus. Leafl. 18: 168 (1958),"Brazil, Colombia, Venezuela","Brazil North, Colombia, Venezuela",unknown,unknown,151923-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:151923-2
Apocynaceae,Mandevilla,bullata,Mandevilla_bullata,J.F.Morales & L.Kollmann,Mandevilla bullata J.F.Morales & L.Kollmann,"Darwiniana, n.s., 8: 451 (2020)",Brazil,"Brazil Northeast, Brazil Southeast, Brazil West-Central",unknown,unknown,77222856-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77222856-1
Apocynaceae,Mandevilla,cuneifolia,Mandevilla_cuneifolia,Woodson,Mandevilla cuneifolia Woodson,Bot. Mus. Leafl. 18: 169 (1958),"Brazil, Colombia","Brazil North, Colombia",unknown,unknown,151955-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:151955-2
Apocynaceae,Mandevilla,gracilis,Mandevilla_gracilis,(Kunth) J.F.Morales,Mandevilla gracilis (Kunth) J.F.Morales,Sida 21: 1540 (2005),"Brazil, Colombia, Guyana, Venezuela","Brazil North, Colombia, Guyana, Venezuela",unknown,unknown,60439627-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:60439627-2
Apocynaceae,Mandevilla,manicorensis,Mandevilla_manicorensis,"C.A.Coelho, B.S.Amorim & J.F.Morales","Mandevilla manicorensis C.A.Coelho, B.S.Amorim & J.F.Morales",Syst. Bot. 45: 323 (2020),Brazil,Brazil North,unknown,unknown,77210787-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77210787-1
Apocynaceae,Mandevilla,symphitocarpa,Mandevilla_symphitocarpa,(G.Mey.) Woodson,Mandevilla symphitocarpa (G.Mey.) Woodson,Ann. Missouri Bot. Gard. 19: 70 (1932),"Bolivia, Brazil, Colombia, French Guiana, Guyana, Suriname, Trinidad-Tobago, Venezuela","Bolivia, Brazil North, Brazil West-Central, Colombia, French Guiana, Guyana, Suriname, Trinidad-Tobago, Venezuela",unknown,unknown,152073-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:152073-2
Apocynaceae,Metastelma,hirtellum,Metastelma_hirtellum,(Oliv.) Liede,Metastelma hirtellum (Oliv.) Liede,Novon 7: 42 (1997),"Brazil, Guyana, Venezuela","Brazil North, Guyana, Venezuela",unknown,unknown,994851-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:994851-1
