family,genus,species,taxon_name,authors,scientific_name,publication,native_to_country,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,powo_uri
Malpighiaceae,Andersoniodoxa,spruceana,Andersoniodoxa_spruceana,(Nied.) C.Davis & Amorim,Andersoniodoxa spruceana (Nied.) C.Davis & Amorim,Phytotaxa 470: 121 (2020),"Brazil, Colombia","Brazil North, Colombia",unknown,unknown,77212693-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77212693-1
Malpighiaceae,Bunchosia,guatemalensis,Bunchosia_guatemalensis,Nied.,Bunchosia guatemalensis Nied.,Arbeiten Bot. Inst. Königl. Lyceums Hosianum Braunsberg 1: 5 (1901),"Brazil, El Salvador, Guatemala, Honduras, Mexico, Nicaragua","Brazil West-Central, El Salvador, Guatemala, Honduras, Mexico Gulf, Mexico Southeast, Mexico Southwest, Nicaragua",unknown,unknown,555915-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:555915-1
Malpighiaceae,Bunchosia,lindeniana,Bunchosia_lindeniana,A.Juss.,Bunchosia lindeniana A.Juss.,Arch. Mus. Hist. Nat. 3: 335 (1843),"Belize, Bolivia, Brazil, Colombia, Costa Rica, El Salvador, Guatemala, Honduras, Mexico, Panama, Peru","Belize, Bolivia, Brazil North, Colombia, Costa Rica, El Salvador, Guatemala, Honduras, Mexico Central, Mexico Gulf, Mexico Northeast, Mexico Northwest, Mexico Southeast, Mexico Southwest, Panama, Peru",unknown,unknown,303745-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:303745-2
Malpighiaceae,Bunchosia,nitida,Bunchosia_nitida,(Jacq.) DC.,Bunchosia nitida (Jacq.) DC.,Prodr. 1: 582 (1824),"Belize, Bolivia, Brazil, Colombia, Costa Rica, Cuba, Ecuador, El Salvador, French Guiana, Guatemala, Haiti, Honduras, Jamaica, Leeward Is., Mexico, Nicaragua, Panama, Peru, Puerto Rico, Trinidad-Tobago, Windward Is.","Belize, Bolivia, Brazil Northeast, Brazil Southeast, Colombia, Costa Rica, Cuba, Ecuador, El Salvador, French Guiana, Guatemala, Haiti, Honduras, Jamaica, Leeward Is., Mexico Southeast, Mexico Southwest, Nicaragua, Panama, Peru, Puerto Rico, Trinidad-Tobago, Windward Is.",unknown,unknown,1122895-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:1122895-2
Malpighiaceae,Bunchosia,sphaerocarpa,Bunchosia_sphaerocarpa,A.Juss.,Bunchosia sphaerocarpa A.Juss.,Arch. Mus. Hist. Nat. 3: 313 (1843),Brazil,Brazil North,unknown,unknown,555966-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:555966-1
Malpighiaceae,Bunchosia,systyla,Bunchosia_systyla,(Nied.) Dobson,Bunchosia systyla (Nied.) Dobson,Syst. Bot. 8: 275 (1983),"Brazil, Colombia","Brazil North, Colombia",unknown,unknown,38345-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:38345-2
Malpighiaceae,Byrsonima,arbutifolia,Byrsonima_arbutifolia,Griseb.,Byrsonima arbutifolia Griseb.,"C.F.P.von Martius &amp; auct. suc. (eds.), Fl. Bras. 12(1): 14 (1858)",Brazil,Brazil Northeast,unknown,unknown,555986-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:555986-1
Malpighiaceae,Byrsonima,brachystachya,Byrsonima_brachystachya,DC.,Byrsonima brachystachya DC.,Prodr. 1: 581 (1824),Brazil,Brazil North,unknown,unknown,556004-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:556004-1
Malpighiaceae,Byrsonima,decipiens,Byrsonima_decipiens,Nied.,Byrsonima decipiens Nied.,Arbeiten Bot. Inst. Königl. Lyceums Hosianum Braunsberg 1: 35 (1901),Brazil,Brazil Southeast,unknown,unknown,556049-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:556049-1
Malpighiaceae,Byrsonima,glazioviana,Byrsonima_glazioviana,Nied.,Byrsonima glazioviana Nied.,"H.G.A.Engler &amp; K.A.E.Prantl, Nat. Pflanzenfam., Nachtr. 1: 206 (1897)",Brazil,Brazil Southeast,unknown,unknown,38860-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:38860-2
Malpighiaceae,Byrsonima,grisebachiana,Byrsonima_grisebachiana,Nied.,Byrsonima grisebachiana Nied.,Arbeiten Bot. Inst. Königl. Lyceums Hosianum Braunsberg 1: 23 (1901),Brazil,"Brazil Southeast, Brazil West-Central",unknown,unknown,556075-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:556075-1
Malpighiaceae,Byrsonima,hoehneana,Byrsonima_hoehneana,Nied.,Byrsonima hoehneana Nied.,Arbeiten Bot. Inst. Königl. Lyceums Hosianum Braunsberg 8: 64 (1926),Brazil,Brazil West-Central,unknown,unknown,38865-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:38865-2
Malpighiaceae,Byrsonima,stipulina,Byrsonima_stipulina,J.F.Macbr.,Byrsonima stipulina J.F.Macbr.,"Publ. Field Mus. Nat. Hist., Bot. Ser. 13(3): 870 (1950)","Brazil, Guyana, Peru, Venezuela","Brazil North, Brazil Northeast, Guyana, Peru, Venezuela",unknown,unknown,38944-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:38944-2
Malpighiaceae,Byrsonima,triopteryfolia,Byrsonima_triopteryfolia,A.Juss.,Byrsonima triopteryfolia A.Juss.,Malpigh. Syn.: 59 (1840),Brazil,Brazil Northeast,unknown,unknown,556204-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:556204-1
Malpighiaceae,Camarea,glazioviana,Camarea_glazioviana,Nied.,Camarea glazioviana Nied.,Verzeichnis Vorles. Konigl. Akad. Braunsberg 1912-1913: 51 (1912),Brazil,Brazil West-Central,unknown,unknown,556224-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:556224-1
Malpighiaceae,Diacidia,aracaensis,Diacidia_aracaensis,W.R.Anderson,Diacidia aracaensis W.R.Anderson,Mem. New York Bot. Gard. 32: 68 (1981),Brazil,Brazil North,unknown,unknown,78873-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:78873-2
Malpighiaceae,Diplopterys,cururuensis,Diplopterys_cururuensis,B.Gates,Diplopterys cururuensis B.Gates,Fl. Neotrop. Monogr. 30: 215 (1982),"Bolivia, Brazil","Bolivia, Brazil North",unknown,unknown,81737-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:81737-2
Malpighiaceae,Heteropterys,discolor,Heteropterys_discolor,A.Juss.,Heteropterys discolor A.Juss.,"A.F.C.P.de Saint-Hilaire &amp; al., Fl. Bras. Merid. 3: 32 (1833)",Brazil,Brazil Northeast,unknown,unknown,300079-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:300079-2
Malpighiaceae,Heteropterys,folliana,Heteropterys_folliana,Amorim,Heteropterys folliana Amorim,Edinburgh J. Bot. 77: 276 (2020),Brazil,Brazil Southeast,unknown,unknown,77210816-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77210816-1
Malpighiaceae,Heteropterys,mathewsiana,Heteropterys_mathewsiana,A.Juss.,Heteropterys mathewsiana A.Juss.,"Ann. Sci. Nat., Bot., sér. 2, 13: 275 (1840)","Bolivia, Brazil, Peru, Suriname","Bolivia, Brazil North, Brazil West-Central, Peru, Suriname",unknown,unknown,556582-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:556582-1
Malpighiaceae,Heteropterys,ocellata,Heteropterys_ocellata,L.B.Sm.,Heteropterys ocellata L.B.Sm.,J. Washington Acad. Sci. 45: 197 (1955),Brazil,Brazil Southeast,unknown,unknown,121286-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:121286-2
Malpighiaceae,Heteropterys,pragua,Heteropterys_pragua,(Vell.) J.G.Costa & O.Peckolt,Heteropterys pragua (Vell.) J.G.Costa & O.Peckolt,Rev. Fl. Med. 2(2): 1 (1936),Brazil,Brazil Southeast,unknown,unknown,556623-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:556623-1
Malpighiaceae,Heteropterys,rosea,Heteropterys_rosea,Kralik,Heteropterys rosea Kralik,"Denkschr. Kaiserl. Akad. Wiss., Wien. Math.-Naturwiss. Kl. 79(1): 281 (1908)",Brazil,Brazil Southeast,unknown,unknown,121329-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:121329-2
Malpighiaceae,Heteropterys,transiens,Heteropterys_transiens,Nied.,Heteropterys transiens Nied.,"H.G.A.Engler (ed.), Pflanzenr., IV, 141: 39 (1928)",Brazil,Brazil Southeast,unknown,unknown,556668-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:556668-1
Malpighiaceae,Hiraea,glabrata,Hiraea_glabrata,W.R.Anderson & C.Davis,Hiraea glabrata W.R.Anderson & C.Davis,Contr. Univ. Michigan Herb. 24: 43 (2005),Brazil,Brazil North,unknown,unknown,60438527-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:60438527-2
Malpighiaceae,Hiraea,neblinensis,Hiraea_neblinensis,W.R.Anderson,Hiraea neblinensis W.R.Anderson,Contr. Univ. Michigan Herb. 21: 66 (1997),Brazil,Brazil North,unknown,unknown,315404-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:315404-2
