family,genus,species,taxon_name,authors,scientific_name,publication,native_to_country,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,powo_uri
Oxalidaceae,Biophytum,columbianum,Biophytum_columbianum,Knuth,Biophytum columbianum Knuth,Notizbl. Bot. Gart. Berlin-Dahlem 7: 317 (1919),"Brazil, Colombia, Ecuador","Brazil North, Colombia, Ecuador",unknown,unknown,33244-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:33244-2
Oxalidaceae,Biophytum,peruvianum,Biophytum_peruvianum,R.Knuth,Biophytum peruvianum R.Knuth,"H.G.A.Engler (ed.), Pflanzenr., IV, 130: 402 (1930)","Bolivia, Brazil, Peru","Bolivia, Brazil North, Peru",unknown,unknown,33263-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:33263-2
Oxalidaceae,Oxalis,blanchetii,Oxalis_blanchetii,R.Knuth,Oxalis blanchetii R.Knuth,"H.G.A.Engler (ed.), Pflanzenr., IV, 130: 83 (1930)",Brazil,Brazil Northeast,unknown,unknown,177798-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:177798-2
