family,genus,species,taxon_name,authors,scientific_name,publication,native_to_country,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,powo_uri
Celastraceae,Anthodon,decussatum,Anthodon_decussatum,Ruiz & Pav.,Anthodon decussatum Ruiz & Pav.,Fl. Peruv. 1: 45 (1798),"Bolivia, Brazil, Colombia, Costa Rica, Ecuador, French Guiana, Panama, Paraguay, Peru, Venezuela","Bolivia, Brazil North, Brazil Southeast, Brazil West-Central, Colombia, Costa Rica, Ecuador, French Guiana, Panama, Paraguay, Peru, Venezuela",unknown,unknown,430910-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:430910-1
Celastraceae,Celastrus,grenadensis,Celastrus_grenadensis,Urb.,Celastrus grenadensis Urb.,Symb. Antill. 5: 51 (1904),"Belize, Bolivia, Brazil, Colombia, Costa Rica, Ecuador, El Salvador, Guatemala, Honduras, Mexico, Panama, Peru, Trinidad-Tobago, Venezuela, Windward Is.","Belize, Bolivia, Brazil Southeast, Colombia, Costa Rica, Ecuador, El Salvador, Guatemala, Honduras, Mexico Gulf, Mexico Southwest, Panama, Peru, Trinidad-Tobago, Venezuela, Windward Is.",unknown,unknown,51095-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:51095-2
Celastraceae,Peritassa,formidolosa,Peritassa_formidolosa,Lombardi,Peritassa formidolosa Lombardi,Phytotaxa 491: 79 (2021),Brazil,Brazil Southeast,unknown,unknown,77216305-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77216305-1
Celastraceae,Prionostemma,aspera,Prionostemma_aspera,(Lam.) Miers,Prionostemma aspera (Lam.) Miers,Trans. Linn. Soc. London 28: 355 (1872),"Bolivia, Brazil, Colombia, Costa Rica, French Guiana, Guyana, Honduras, Mexico, Panama, Suriname, Trinidad-Tobago, Venezuela","Bolivia, Brazil North, Brazil Northeast, Colombia, Costa Rica, French Guiana, Guyana, Honduras, Mexico Southwest, Panama, Suriname, Trinidad-Tobago, Venezuela",unknown,unknown,162403-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:162403-1
