family,genus,species,taxon_name,authors,scientific_name,publication,native_to_country,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,powo_uri
Clusiaceae,Clusia,multiflora,Clusia_multiflora,Kunth,Clusia multiflora Kunth,"F.W.H.von Humboldt, A.J.A.Bonpland &amp; C.S.Kunth, Nov. Gen. Sp. 5: 200 (1822)","Bolivia, Brazil, Colombia, Costa Rica, Ecuador, Honduras, Nicaragua, Panama, Peru, Venezuela","Bolivia, Brazil West-Central, Colombia, Costa Rica, Ecuador, Honduras, Nicaragua, Panama, Peru, Venezuela",unknown,unknown,427594-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:427594-1
Clusiaceae,Clusia,nascimentojuniorii,Clusia_nascimentojuniorii,A.C.Alencar & Bittrich,Clusia nascimentojuniorii A.C.Alencar & Bittrich,Syst. Bot. 46: 370 (2021),Brazil,Brazil North,unknown,unknown,77253354-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77253354-1
Clusiaceae,Clusia,spathulifolia,Clusia_spathulifolia,Engl.,Clusia spathulifolia Engl.,"C.F.P.von Martius &amp; auct. suc. (eds.), Fl. Bras. 12(1): 412 (1888)","Brazil, Colombia, Peru, Venezuela","Brazil North, Brazil West-Central, Colombia, Peru, Venezuela",unknown,unknown,300766-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:300766-2
Clusiaceae,Garcinia,fluviatilis,Garcinia_fluviatilis,Mouzinho & L.Marinho,Garcinia fluviatilis Mouzinho & L.Marinho,Phytotaxa 548: 94 (2022),"Brazil, Colombia","Brazil North, Colombia",unknown,unknown,77298838-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77298838-1
Clusiaceae,Lorostemon,bombaciflorus,Lorostemon_bombaciflorus,Ducke,Lorostemon bombaciflorus Ducke,Arq. Inst. Biol. Veg. 1: 210 (1935),"Brazil, Colombia, Guyana","Brazil North, Colombia, Guyana",unknown,unknown,143833-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:143833-2
Clusiaceae,Lorostemon,negrensis,Lorostemon_negrensis,Fróes,Lorostemon negrensis Fróes,Bol. Técn. Inst. Agron. N. 36: 152 (1959),Brazil,Brazil North,unknown,unknown,143835-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:143835-2
Clusiaceae,Quapoya,froesii,Quapoya_froesii,Maguire,Quapoya froesii Maguire,Mem. New York Bot. Gard. 10(4): 29 (1961),Brazil,Brazil North,unknown,unknown,215345-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:215345-2
Clusiaceae,Tovomita,maxima,Tovomita_maxima,Molino & J.Engel,Tovomita maxima Molino & J.Engel,"Adansonia, sér. 3, 44: 166 (2022)","Brazil, French Guiana, Guyana","Brazil North, French Guiana, Guyana",unknown,unknown,77303261-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77303261-1
