family,genus,species,taxon_name,authors,scientific_name,publication,native_to_country,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,powo_uri
Alismataceae,Aquarius,longipetalus,Aquarius_longipetalus,(Micheli) Christenh. & Byng,Aquarius longipetalus (Micheli) Christenh. & Byng,Global Fl. 4: 53 (2018),"Argentina, Brazil, Paraguay, Suriname, Venezuela","Argentina Northeast, Brazil North, Brazil Northeast, Brazil Southeast, Brazil West-Central, Paraguay, Suriname, Venezuela",unknown,unknown,77182716-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77182716-1
Alismataceae,Aquarius,longiscapus,Aquarius_longiscapus,(Arechav.) Christenh. & Byng,Aquarius longiscapus (Arechav.) Christenh. & Byng,Global Fl. 4: 53 (2018),"Argentina, Brazil, Paraguay, Uruguay","Argentina Northeast, Brazil South, Paraguay, Uruguay",unknown,unknown,77183299-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77183299-1
Alismataceae,Aquarius,macrophyllus,Aquarius_macrophyllus,(Kunth) Christenh. & Byng,Aquarius macrophyllus (Kunth) Christenh. & Byng,Global Fl. 4: 53 (2018),"Bolivia, Brazil","Bolivia, Brazil North, Brazil Northeast, Brazil South, Brazil Southeast, Brazil West-Central",unknown,unknown,77183178-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77183178-1
Alismataceae,Aquarius,major,Aquarius_major,(Micheli) Christenh. & Byng,Aquarius major (Micheli) Christenh. & Byng,Global Fl. 4: 53 (2018),Brazil,"Brazil Northeast, Brazil Southeast, Brazil West-Central",unknown,unknown,77183234-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77183234-1
Alismataceae,Aquarius,palifolius,Aquarius_palifolius,(Nees & Mart.) Christenh. & Byng,Aquarius palifolius (Nees & Mart.) Christenh. & Byng,Global Fl. 4: 53 (2018),"Brazil, Mexico","Brazil Northeast, Brazil Southeast, Mexico Southwest",unknown,unknown,77182882-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77182882-1
Alismataceae,Aquarius,paniculatus,Aquarius_paniculatus,(Micheli) Christenh. & Byng,Aquarius paniculatus (Micheli) Christenh. & Byng,Global Fl. 4: 53 (2018),"Argentina, Bolivia, Brazil, Colombia, Costa Rica, Ecuador, El Salvador, Guyana, Mexico, Nicaragua, Panama, Paraguay, Peru, Venezuela","Argentina Northeast, Bolivia, Brazil North, Brazil Northeast, Brazil South, Brazil Southeast, Brazil West-Central, Colombia, Costa Rica, Ecuador, El Salvador, Guyana, Mexico Gulf, Mexico Southeast, Nicaragua, Panama, Paraguay, Peru, Venezuela",unknown,unknown,77182731-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77182731-1
Alismataceae,Aquarius,pubescens,Aquarius_pubescens,(Mart. ex Schult.f.) Christenh. & Byng,Aquarius pubescens (Mart. ex Schult.f.) Christenh. & Byng,Global Fl. 4: 53 (2018),Brazil,"Brazil North, Brazil Northeast, Brazil Southeast",unknown,unknown,77182987-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77182987-1
Alismataceae,Aquarius,reptilis,Aquarius_reptilis,(Lehtonen) Christenh. & Byng,Aquarius reptilis (Lehtonen) Christenh. & Byng,Global Fl. 4: 53 (2018),"Argentina, Brazil, Paraguay","Argentina Northeast, Brazil South, Paraguay",unknown,unknown,77182319-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77182319-1
Alismataceae,Aquarius,scaber,Aquarius_scaber,(Rataj) Christenh. & Byng,Aquarius scaber (Rataj) Christenh. & Byng,Global Fl. 4: 53 (2018),"Argentina, Bolivia, Brazil, Colombia, Costa Rica, Guyana, Nicaragua, Paraguay, Suriname, Venezuela","Argentina Northeast, Bolivia, Brazil North, Brazil Northeast, Brazil South, Brazil Southeast, Brazil West-Central, Colombia, Costa Rica, Guyana, Nicaragua, Paraguay, Suriname, Venezuela",unknown,unknown,77182384-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77182384-1
Alismataceae,Aquarius,subalatus,Aquarius_subalatus,(Mart. ex Schult.f.) Christenh. & Byng,Aquarius subalatus (Mart. ex Schult.f.) Christenh. & Byng,Global Fl. 4: 53 (2018),"Belize, Bolivia, Brazil, Costa Rica, El Salvador, Guatemala, Guyana, Honduras, Mexico, Nicaragua, Panama, Paraguay, Venezuela","Belize, Bolivia, Brazil North, Brazil Northeast, Brazil South, Brazil Southeast, Brazil West-Central, Costa Rica, El Salvador, Guatemala, Guyana, Honduras, Mexico Central, Mexico Gulf, Mexico Northeast, Mexico Northwest, Mexico Southeast, Mexico Southwest, Nicaragua, Panama, Paraguay, Venezuela",unknown,unknown,77183002-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77183002-1
Alismataceae,Aquarius,trialatus,Aquarius_trialatus,(Fassett) Christenh. & Byng,Aquarius trialatus (Fassett) Christenh. & Byng,Global Fl. 4: 53 (2018),"Brazil, Colombia, Panama, Venezuela","Brazil Northeast, Colombia, Panama, Venezuela",unknown,unknown,77183349-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77183349-1
Alismataceae,Aquarius,uruguayensis,Aquarius_uruguayensis,(Arechav.) Christenh. & Byng,Aquarius uruguayensis (Arechav.) Christenh. & Byng,Global Fl. 4: 53 (2018),"Argentina, Brazil, Chile, Paraguay, Uruguay","Argentina Northeast, Brazil South, Brazil Southeast, Brazil West-Central, Chile South, Paraguay, Uruguay",Cameroon,Cameroon,77182561-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77182561-1
