family,genus,species,taxon_name,authors,scientific_name,publication,native_to_country,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,powo_uri
Dioscoreaceae,Dioscorea,acanthogene,Dioscorea_acanthogene,Rusby,Dioscorea acanthogene Rusby,Bull. New York Bot. Gard. 6: 492 (1910),"Bolivia, Brazil, Colombia, Paraguay, Peru","Bolivia, Brazil West-Central, Colombia, Paraguay, Peru",unknown,unknown,80658-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:80658-2
Dioscoreaceae,Dioscorea,adenantha,Dioscorea_adenantha,Uline,Dioscorea adenantha Uline,"H.G.A.Engler &amp; K.A.E.Prantl, Nat. Pflanzenfam., Nachtr. 1: 86 (1897)",Brazil,Brazil Southeast,unknown,unknown,80661-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:80661-2
Dioscoreaceae,Dioscorea,aesculifolia,Dioscorea_aesculifolia,R.Knuth,Dioscorea aesculifolia R.Knuth,"H.G.A.Engler (ed.), Pflanzenr., IV, 43: 170 (1924)",Brazil,"Brazil Southeast, Brazil West-Central",unknown,unknown,80662-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:80662-2
Dioscoreaceae,Dioscorea,amaranthoides,Dioscorea_amaranthoides,C.Presl,Dioscorea amaranthoides C.Presl,Reliq. Haenk. 1: 134 (1827),"Argentina, Bolivia, Brazil, Colombia, Paraguay, Peru","Argentina Northeast, Bolivia, Brazil Southeast, Brazil West-Central, Colombia, Paraguay, Peru",unknown,unknown,323907-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:323907-2
Dioscoreaceae,Dioscorea,amazonum,Dioscorea_amazonum,Mart. ex Griseb.,Dioscorea amazonum Mart. ex Griseb.,"C.F.P.von Martius &amp; auct. suc. (eds.), Fl. Bras. 3(1): 39 (1842)","Bolivia, Brazil, Colombia, French Guiana, Guyana, Panama, Peru, Suriname, Venezuela","Bolivia, Brazil North, Brazil West-Central, Colombia, French Guiana, Guyana, Panama, Peru, Suriname, Venezuela",unknown,unknown,324013-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:324013-2
Dioscoreaceae,Dioscorea,anomala,Dioscorea_anomala,Griseb.,Dioscorea anomala Griseb.,"C.F.P.von Martius &amp; auct. suc. (eds.), Fl. Bras. 3(1): 31 (1842)",Brazil,Brazil Southeast,unknown,unknown,1188313-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:1188313-2
Dioscoreaceae,Dioscorea,argyrogyna,Dioscorea_argyrogyna,Uline ex R.Knuth,Dioscorea argyrogyna Uline ex R.Knuth,Notizbl. Bot. Gart. Berlin-Dahlem 7: 204 (1917),Brazil,Brazil West-Central,unknown,unknown,80692-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:80692-2
Dioscoreaceae,Dioscorea,aspera,Dioscorea_aspera,Humb. & Bonpl. ex Willd.,Dioscorea aspera Humb. & Bonpl. ex Willd.,"Sp. Pl., ed. 4. 4: 794 (1806)","Brazil, Venezuela","Brazil South, Brazil Southeast, Venezuela",unknown,unknown,317680-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:317680-1
Dioscoreaceae,Dioscorea,asperula,Dioscorea_asperula,Pedralli,Dioscorea asperula Pedralli,Napaea 8: 29 (1992),Brazil,"Brazil Southeast, Brazil West-Central",unknown,unknown,302897-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:302897-2
Dioscoreaceae,Dioscorea,bahiensis,Dioscorea_bahiensis,R.Knuth,Dioscorea bahiensis R.Knuth,"H.G.A.Engler (ed.), Pflanzenr., IV, 43: 351 (1924)",Brazil,Brazil Northeast,unknown,unknown,80698-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:80698-2
