family,genus,species,taxon_name,authors,scientific_name,publication,native_to_country,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,powo_uri
Moraceae,Brosimum,amazonicum,Brosimum_amazonicum,(Poepp. & Endl.) E.M.Gardner & Zerega,Brosimum amazonicum (Poepp. & Endl.) E.M.Gardner & Zerega,Taxon 70: 789 (2021),"Brazil, Colombia, Ecuador, French Guiana, Guyana, Peru, Suriname, Venezuela","Brazil North, Colombia, Ecuador, French Guiana, Guyana, Peru, Suriname, Venezuela",unknown,unknown,77219639-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77219639-1
Moraceae,Brosimum,oligandrum,Brosimum_oligandrum,(Benoist) E.M.Gardner & Zerega,Brosimum oligandrum (Benoist) E.M.Gardner & Zerega,Taxon 70: 789 (2021),"Brazil, French Guiana, Guyana, Suriname","Brazil North, French Guiana, Guyana, Suriname",unknown,unknown,77219640-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77219640-1
Moraceae,Brosimum,sprucei,Brosimum_sprucei,(Baill.) E.M.Gardner & Zerega,Brosimum sprucei (Baill.) E.M.Gardner & Zerega,Taxon 70: 789 (2021),"Brazil, Colombia, Ecuador, Peru","Brazil North, Colombia, Ecuador, Peru",unknown,unknown,77219642-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77219642-1
Moraceae,Brosimum,steyermarkii,Brosimum_steyermarkii,(C.C.Berg) E.M.Gardner & Zerega,Brosimum steyermarkii (C.C.Berg) E.M.Gardner & Zerega,Taxon 70: 789 (2021),"Brazil, Colombia, Venezuela","Brazil North, Colombia, Venezuela",unknown,unknown,77219643-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77219643-1
Moraceae,Dorstenia,albertii,Dorstenia_albertii,"Carauta, C.Valente & Sucre","Dorstenia albertii Carauta, C.Valente & Sucre",Atas Soc. Biol. Rio de Janeiro 17(4): 63 (1974),Brazil,Brazil Southeast,unknown,unknown,306634-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:306634-2
Moraceae,Dorstenia,mariae,Dorstenia_mariae,"Carauta, J.M.Albuq. & R.M.Castro","Dorstenia mariae Carauta, J.M.Albuq. & R.M.Castro","Albertoa. Sér, Urtic. 8: 54 (2002)",Brazil,Brazil Southeast,unknown,unknown,323485-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:323485-2
Moraceae,Ficus,dendrocida,Ficus_dendrocida,Kunth,Ficus dendrocida Kunth,"F.W.H.von Humboldt, A.J.A.Bonpland &amp; C.S.Kunth, Nov. Gen. Sp. 2: 46 (1817)","Brazil, Colombia, Panama, Venezuela","Brazil North, Colombia, Panama, Venezuela",unknown,unknown,852729-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:852729-1
Moraceae,Ficus,hebetifolia,Ficus_hebetifolia,Dugand,Ficus hebetifolia Dugand,Caldasia 1(4): 50 (1942),"Brazil, Colombia, French Guiana, Peru, Venezuela","Brazil North, Colombia, French Guiana, Peru, Venezuela",unknown,unknown,104566-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:104566-2
Moraceae,Ficus,leiophylla,Ficus_leiophylla,C.C.Berg,Ficus leiophylla C.C.Berg,Acta Amazonica 14(1-2 Suppl.): 205 (1984 publ. 1986),"Brazil, French Guiana, Suriname","Brazil North, French Guiana, Suriname",unknown,unknown,277198-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:277198-2
Moraceae,Ficus,paludica,Ficus_paludica,Standl.,Ficus paludica Standl.,Bull. Torrey Bot. Club 75: 298 (1948),"Brazil, Colombia, French Guiana, Guyana, Suriname, Trinidad-Tobago, Venezuela","Brazil North, Colombia, French Guiana, Guyana, Suriname, Trinidad-Tobago, Venezuela",unknown,unknown,104667-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:104667-2
Moraceae,Sorocea,ganevii,Sorocea_ganevii,R.M.Castro,Sorocea ganevii R.M.Castro,Neodiversity 1: 18 (2006),Brazil,Brazil Northeast,unknown,unknown,77085277-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77085277-1
