name,family,genus,species,authors,citationType,rank,hybrid,reference,publication,publicationYear,referenceCollation,publicationId,suppressed,typeLocations,collectorTeam,collectionNumber,collectionDate1,distribution,locality,id,inPowo,bhlLink,publicationYearNote,remarks,referenceRemarks,url,source,accepted,kingdom,snippet,fqId,images
Erythroxylum albertianum,Erythroxylaceae,Erythroxylum,albertianum,Kuhlm.,tax_nov,spec.,FALSE,"Publ. Inst. Nac. Pesq. Amazonia Bot. no. 5: 3, tab. 1957 ",Publ. Inst. Nac. Pesq. Amazonia Bot.,1957,"no. 5: 3, tab",14457-2,FALSE,NA,NA,NA,NA,"Amazonas (Brazil, Southern America)",NA,96873-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/96873-2,IPNI,NA,NA,NA,NA,
Erythroxylum alemquerense,Erythroxylaceae,Erythroxylum,alemquerense,Huber,tax_nov,spec.,FALSE,Bol. Mus. Goeldi Hist. Nat. Ethnogr. 5: 419. 1909 ,Bol. Mus. Goeldi Hist. Nat. Ethnogr.,1909,5: 419,4221-2,FALSE,lectotype MG,A.Ducke,s.n.,NA,Brazil (Southern America),NA,276832-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/276832-2,IPNI,NA,NA,NA,NA,
Erythroxylum areolatum,Erythroxylaceae,Erythroxylum,areolatum,Vell.,tax_nov,spec.,FALSE,Fl. Flumin. 194. 1829 [1825 publ. 7 Sep-28 Nov 1829] ; see also Fl. Flumin. Icon. 4: t. 175. 1831 [1827 publ. 29 Oct 1831].,Fl. Flumin.,1829,194,932-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,330125-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1829&rft.spage=194&rft_id=http://www.biodiversitylibrary.org/bibliography/745&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,1825 publ. 7 Sep-28 Nov 1829,later homonym (non Linnaeus 1759).,see also Fl. Flumin. Icon. 4: t. 175. 1831 [1827 publ. 29 Oct 1831].,www.ipni.org/n/330125-2,IPNI,NA,NA,NA,NA,
Erythroxylum aristigerum,Erythroxylaceae,Erythroxylum,aristigerum,Peyr.,tax_nov,spec.,FALSE,Fl. Bras. (Martius) 12(1): 157. 1878 [1 Dec 1878] ,Fl. Bras. (Martius),1878,12(1): 157,629-2,FALSE,lectotype M,R.Spruce,129,NA,Brazil (Southern America),NA,276836-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/144463&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,1 Dec 1878,NA,NA,www.ipni.org/n/276836-2,IPNI,NA,NA,NA,NA,
Erythroxylum bahiense,Erythroxylaceae,Erythroxylum,bahiense,Peyr.,tax_nov,spec.,FALSE,Fl. Bras. (Martius) 12(1): 160. 1878 [1 Dec 1878] ,Fl. Bras. (Martius),1878,12(1): 160,629-2,FALSE,lectotype LE,J.S.Blanchet,2331,NA,"Bahia (Brazil, Southern America)",NA,276837-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/144464&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,1 Dec 1878,NA,NA,www.ipni.org/n/276837-2,IPNI,NA,NA,NA,NA,
Erythroxylum blanchetii,Erythroxylaceae,Erythroxylum,blanchetii,O.E.Schulz,tax_nov,spec.,FALSE,"Pflanzenr. (Engler) 4, Fam. 134: 56. 1907 ",Pflanzenr. (Engler),1907,"4, Fam. 134: 56",3295-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,96894-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/96894-2,IPNI,NA,NA,NA,NA,
Erythroxylum bongardianum,Erythroxylaceae,Erythroxylum,bongardianum,C.A.Mey. ex Peyr.,tax_nov,spec.,FALSE,Fl. Bras. (Martius) 12(1): 145. 1878 [1 Dec 1878] ,Fl. Bras. (Martius),1878,12(1): 145,629-2,FALSE,lectotype LE,G.H.von Langsdorff,s.n.,NA,Brazil (Southern America),NA,276840-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/144457&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,1 Dec 1878,NA,NA,www.ipni.org/n/276840-2,IPNI,NA,NA,NA,NA,
Erythroxylum cearense,Erythroxylaceae,Erythroxylum,cearense,Diogo,tax_nov,spec.,FALSE,Bol. Mus. Nac. Rio de Janeiro 1: 29. 1923 ,Bol. Mus. Nac. Rio de Janeiro,1923,1: 29,4149-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,96907-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/96907-2,IPNI,NA,NA,NA,NA,
Erythroxylum cryptanthum,Erythroxylaceae,Erythroxylum,cryptanthum,O.E.Schulz,tax_nov,spec.,FALSE,Pflanzenr. (Engler) IV. 134: 110. 1907 ,Pflanzenr. (Engler),1907,IV. 134: 110,3295-2,FALSE,lectotype K,A.F.M.Glaziou,13586,NA,"Rio de Janeiro (Brazil, Southern America)",NA,96925-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1907&rft.spage=110&rft.volume=134&rft_id=http://www.biodiversitylibrary.org/bibliography/250&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/96925-2,IPNI,NA,NA,NA,NA,
Erythroxylum cyclophyllum,Erythroxylaceae,Erythroxylum,cyclophyllum,O.E.Schulz,tax_nov,spec.,FALSE,"Pflanzenr. (Engler) 4, Fam. 134: 93. 1907 ",Pflanzenr. (Engler),1907,"4, Fam. 134: 93",3295-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,96930-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/96930-2,IPNI,NA,NA,NA,NA,
