name,family,genus,species,authors,citationType,rank,hybrid,reference,publication,publicationYear,referenceCollation,publicationId,suppressed,typeLocations,collectorTeam,collectionNumber,collectionDate1,distribution,locality,id,inPowo,bhlLink,publicationYearNote,remarks,referenceRemarks,url,source,accepted,kingdom,snippet,fqId,images
Blastemanthus densiflorus,Ochnaceae,Blastemanthus,densiflorus,Hallier f.,tax_nov,spec.,FALSE,Recueil Trav. Bot. Néerl. 10: 354. 1914 ,Recueil Trav. Bot. Néerl.,1914,10: 354,1056-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,33467-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1914&rft.spage=354&rft.volume=10&rft_id=http://www.biodiversitylibrary.org/bibliography/14679&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/33467-2,IPNI,NA,NA,NA,NA,
Blastemanthus speleicola,Ochnaceae,Blastemanthus,speleicola,Silveira,tax_nov,spec.,FALSE,"Floral. Mont. 274, tab. 182. 1928 ",Floral. Mont.,1928,"274, tab. 182",5697-2,FALSE,NA,NA,NA,NA,"Minas Gerais (Brazil, Southern America)",NA,33473-2,FALSE,NA,NA,NA,NA,www.ipni.org/n/33473-2,IPNI,NA,NA,NA,NA,
Cercouratea acuta,Ochnaceae,Cercouratea,acuta,Tiegh.,tax_nov,spec.,FALSE,"Ann. Sci. Nat., Bot. sér. 8, 16: 277. 1902 ","Ann. Sci. Nat., Bot.",1902,"sér. 8, 16: 277",525-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,52721-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/52721-2,IPNI,NA,NA,NA,NA,
Cercouratea barrae,Ochnaceae,Cercouratea,barrae,Tiegh.,tax_nov,spec.,FALSE,"Ann. Sci. Nat., Bot. sér. 8, 16: 272. 1902 ","Ann. Sci. Nat., Bot.",1902,"sér. 8, 16: 272",525-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,52724-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/52724-2,IPNI,NA,NA,NA,NA,
Cercouratea erythrocalyx,Ochnaceae,Cercouratea,erythrocalyx,Tiegh.,tax_nov,spec.,FALSE,"Ann. Sci. Nat., Bot. sér. 8, 16: 276. 1902 ","Ann. Sci. Nat., Bot.",1902,"sér. 8, 16: 276",525-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,52731-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/52731-2,IPNI,NA,NA,NA,NA,
Cercouratea laxa,Ochnaceae,Cercouratea,laxa,Tiegh.,tax_nov,spec.,FALSE,"Ann. Sci. Nat., Bot. sér. 8, 16: 273. 1902 ","Ann. Sci. Nat., Bot.",1902,"sér. 8, 16: 273",525-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,52738-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/52738-2,IPNI,NA,NA,NA,NA,
Cercouratea repens,Ochnaceae,Cercouratea,repens,Tiegh.,tax_nov,spec.,FALSE,"Ann. Sci. Nat., Bot. sér. 8, 16: 277. 1902 ","Ann. Sci. Nat., Bot.",1902,"sér. 8, 16: 277",525-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,52745-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/52745-2,IPNI,NA,NA,NA,NA,
Cespedesia brasiliana,Ochnaceae,Cespedesia,brasiliana,Tiegh.,tax_nov,spec.,FALSE,"J. Bot. (Morot) 18: 57. 1904 Ann. Sci. Nat. Bot. ser. 8, 19: 51.  1904",J. Bot. (Morot),1904,18: 57,3159-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,53453-2,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1904&rft.spage=57&rft.volume=18&rft_id=http://www.biodiversitylibrary.org/bibliography/2178&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,"Ann. Sci. Nat. Bot. ser. 8, 19: 51.  1904",www.ipni.org/n/53453-2,IPNI,NA,NA,NA,NA,
Charidion angustifolium,Ochnaceae,Charidion,angustifolium,Bong.,tax_nov,spec.,FALSE,Bull. Sci. Acad. Imp. Sci. Saint-Pétersbourg 1(15): 116 (1836). ,Bull. Sci. Acad. Imp. Sci. Saint-Pétersbourg,1836,1(15): 116 (1836),NA,FALSE,NA,NA,NA,NA,Brazil.,NA,895784-1,TRUE,NA,1836,NA,NA,www.ipni.org/n/895784-1,IPNI,NA,NA,NA,NA,
Charidion cordatum,Ochnaceae,Charidion,cordatum,Bong.,tax_nov,spec.,FALSE,Bull. Sci. Acad. Imp. Sci. Saint-Pétersbourg 1(15): 116 (1836). ,Bull. Sci. Acad. Imp. Sci. Saint-Pétersbourg,1836,1(15): 116 (1836),NA,FALSE,NA,NA,NA,NA,Brazil.,NA,895785-1,TRUE,NA,1836,NA,NA,www.ipni.org/n/895785-1,IPNI,NA,NA,NA,NA,
