name,family,genus,species,authors,citationType,rank,reference,publication,publicationYear,referenceCollation,publicationId,typeLocations,collectorTeam,collectionNumber,collectionDate1,distribution,locality,id,publicationYearNote,remarks,url,source
Sterculia multiovula,Malvaceae,Sterculia,multiovula,E.L.Taylor ex Mondragón,NA,Species,Bol. Centro Invest. Biol. Univ. Zulia 40: 169 (2006),NA,2006,NA,NA,NA,NA,NA,NA,NA,NA,3299554-4,NA,NA,https://powo.science.kew.org/taxon/3299554-4,POWO
Lueheopsis althaeiflora,Malvaceae,Lueheopsis,althaeiflora,(Spruce ex Benth.) Burret,NA,Species,Notizbl. Bot. Gart. Berlin-Dahlem 9: 837 (1926),NA,1926,NA,NA,NA,NA,NA,NA,NA,NA,144477-2,NA,NA,https://powo.science.kew.org/taxon/144477-2,POWO
Ayenia campicola,Malvaceae,Ayenia,campicola,(Taub.) ined.,NA,Species,Skvortsovia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77217326-1,NA,NA,https://powo.science.kew.org/taxon/77217326-1,POWO
Sida brittonii,Malvaceae,Sida,brittonii,León,NA,Species,Torreya 19: 172 (1919),NA,1919,NA,NA,NA,NA,NA,NA,NA,NA,235564-2,NA,NA,https://powo.science.kew.org/taxon/235564-2,POWO
Pavonia psilophylla,Malvaceae,Pavonia,psilophylla,Ekman,NA,Species,Ark. Bot. 9(4): 30 (1910),NA,1910,NA,NA,NA,NA,NA,NA,NA,NA,186012-2,NA,NA,https://powo.science.kew.org/taxon/186012-2,POWO
Sterculia kayae,Malvaceae,Sterculia,kayae,P.E.Berry,NA,Species,"J.A.Steyermark & al. (eds.), Fl. Venez. Guayana 9: 266 (2005)",NA,2005,NA,NA,NA,NA,NA,NA,NA,NA,60441753-2,NA,NA,https://powo.science.kew.org/taxon/60441753-2,POWO
Bakeridesia esculenta,Malvaceae,Bakeridesia,esculenta,(A.St.-Hil.) Monteiro,NA,Species,Anais Soc. Bot. Brasil 23: 127 (1972 publ. 1973),NA,1973,NA,NA,NA,NA,NA,NA,NA,NA,1094116-2,NA,NA,https://powo.science.kew.org/taxon/1094116-2,POWO
Pavonia bullulata,Malvaceae,Pavonia,bullulata,Hochr.,NA,Species,"Bull. Herb. Boissier, sér. 2, 5: 299 (1905)",NA,1905,NA,NA,NA,NA,NA,NA,NA,NA,185829-2,NA,NA,https://powo.science.kew.org/taxon/185829-2,POWO
Pavonia cryptica,Malvaceae,Pavonia,cryptica,Krapov. & Cristóbal,NA,Species,Lilloa 31: 41 (1962),NA,1962,NA,NA,NA,NA,NA,NA,NA,NA,185852-2,NA,NA,https://powo.science.kew.org/taxon/185852-2,POWO
Pavonia glutinosa,Malvaceae,Pavonia,glutinosa,Krapov. & Cristóbal,NA,Species,Lilloa 31: 36 (1962),NA,1962,NA,NA,NA,NA,NA,NA,NA,NA,185880-2,NA,NA,https://powo.science.kew.org/taxon/185880-2,POWO
Triumfetta guaranitica,Malvaceae,Triumfetta,guaranitica,Villa,NA,Species,Lilloa 30: 131 (1960),NA,1960,NA,NA,NA,NA,NA,NA,NA,NA,259796-2,NA,NA,https://powo.science.kew.org/taxon/259796-2,POWO
Pavonia xanthogloea,Malvaceae,Pavonia,xanthogloea,Ekman,NA,Species,Ark. Bot. 9(4): 27 (1909),NA,1909,NA,NA,NA,NA,NA,NA,NA,NA,186119-2,NA,NA,https://powo.science.kew.org/taxon/186119-2,POWO
Pavonia betonicifolia,Malvaceae,Pavonia,betonicifolia,C.Presl,NA,Species,Reliq. Haenk. 2: 128 (1835),NA,1835,NA,NA,NA,NA,NA,NA,NA,NA,562774-1,NA,NA,https://powo.science.kew.org/taxon/562774-1,POWO
Callianthe picta,Malvaceae,Callianthe,picta,(Gillies ex Hook. & Arn.) Donnell,NA,Species,Syst. Bot. 37: 720 (2012),NA,2012,NA,NA,NA,NA,NA,NA,NA,NA,77130215-1,NA,NA,https://powo.science.kew.org/taxon/77130215-1,POWO
Abutilon densiflorum,Malvaceae,Abutilon,densiflorum,(Hook. & Arn.) Walp.,NA,Species,Repert. Bot. Syst. 1: 324 (1842),NA,1842,NA,NA,NA,NA,NA,NA,NA,NA,1213075-2,NA,NA,https://powo.science.kew.org/taxon/1213075-2,POWO
Theobroma guianense,Malvaceae,Theobroma,guianense,(Aubl.) J.F.Gmel.,NA,Species,"Syst. Nat., ed. 13[bis].: 1151 (1791)",NA,1791,NA,NA,NA,NA,NA,NA,NA,NA,2519961-4,NA,NA,https://powo.science.kew.org/taxon/2519961-4,POWO
Wissadula caribaea,Malvaceae,Wissadula,caribaea,(DC.) Bovini,NA,Species,Acta Bot. Brasil. 24: 439 (2010),NA,2010,NA,NA,NA,NA,NA,NA,NA,NA,60458120-2,NA,NA,https://powo.science.kew.org/taxon/60458120-2,POWO
Hochreutinera hassleriana,Malvaceae,Hochreutinera,hassleriana,(Hochr.) Krapov.,NA,Species,Darwiniana 16: 227 (1970),NA,1970,NA,NA,NA,NA,NA,NA,NA,NA,123210-2,NA,NA,https://powo.science.kew.org/taxon/123210-2,POWO
Hibiscus acetosella,Malvaceae,Hibiscus,acetosella,Welw. ex Hiern,NA,Species,Cat. Afr. Pl. 1: 73 (1896),NA,1896,NA,NA,NA,NA,NA,NA,NA,NA,559896-1,NA,NA,https://powo.science.kew.org/taxon/559896-1,POWO
Sida angustifolia,Malvaceae,Sida,angustifolia,Mill.,NA,Species,"Gard. Dict., ed. 8.: n.° 3 (1768)",NA,1768,NA,NA,NA,NA,NA,NA,NA,NA,563422-1,NA,NA,https://powo.science.kew.org/taxon/563422-1,POWO
Guazuma invira,Malvaceae,Guazuma,invira,(Willd.) G.Don,NA,Species,Gen. Hist. 1: 523 (1831),NA,1831,NA,NA,NA,NA,NA,NA,NA,NA,823387-1,NA,NA,https://powo.science.kew.org/taxon/823387-1,POWO
Abutilon bivalve,Malvaceae,Abutilon,bivalve,(Cav.) Dorr,NA,Species,Monogr. Syst. Bot. Missouri Bot. Gard. 127: 1271 (2014),NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,77146517-1,NA,NA,https://powo.science.kew.org/taxon/77146517-1,POWO
Sida abutilifolia,Malvaceae,Sida,abutilifolia,Mill.,NA,Species,"Gard. Dict., ed. 8.: n.° 12 (1768)",NA,1768,NA,NA,NA,NA,NA,NA,NA,NA,563387-1,NA,NA,https://powo.science.kew.org/taxon/563387-1,POWO
Hibiscus radiatus,Malvaceae,Hibiscus,radiatus,Cav.,NA,Species,Diss. 3: 150 (1787),NA,1787,NA,NA,NA,NA,NA,NA,NA,NA,560723-1,NA,NA,https://powo.science.kew.org/taxon/560723-1,POWO
Hibiscus schizopetalus,Malvaceae,Hibiscus,schizopetalus,(Mast.) Hook.f.,NA,Species,Bot. Mag. 106: t. 6524 (1880),NA,1880,NA,NA,NA,NA,NA,NA,NA,NA,560792-1,NA,NA,https://powo.science.kew.org/taxon/560792-1,POWO
Malachra capitata,Malvaceae,Malachra,capitata,(L.) L.,NA,Species,"Syst. Nat., ed. 12. 2: 458 (1767)",NA,1767,NA,NA,NA,NA,NA,NA,NA,NA,561424-1,NA,NA,https://powo.science.kew.org/taxon/561424-1,POWO
Hibiscus cannabinus,Malvaceae,Hibiscus,cannabinus,L.,NA,Species,"Syst. Nat., ed. 10. 2: 1149 (1759)",NA,1759,NA,NA,NA,NA,NA,NA,NA,NA,560068-1,NA,NA,https://powo.science.kew.org/taxon/560068-1,POWO
Thespesia populnea,Malvaceae,Thespesia,populnea,(L.) Sol. ex Corrêa,NA,Species,Ann. Mus. Hist. Nat. 9: 290 (1807),NA,1807,NA,NA,NA,NA,NA,NA,NA,NA,564713-1,NA,NA,https://powo.science.kew.org/taxon/564713-1,POWO
