name,family,genus,species,authors,citationType,rank,hybrid,reference,publication,publicationYear,referenceCollation,publicationId,suppressed,typeLocations,collectorTeam,collectionNumber,collectionDate1,distribution,locality,id,inPowo,bhlLink,publicationYearNote,remarks,referenceRemarks,url,source,accepted,kingdom,snippet,fqId,images
Piriqueta alba,Turneraceae,Piriqueta,alba,Mattos,tax_nov,spec.,FALSE,Loefgrenia 92: 1 (1988). ,Loefgrenia,1988,92: 1 (1988),994-2,FALSE,NA,NA,NA,NA,Brazil.,NA,936460-1,TRUE,NA,1988,NA,NA,www.ipni.org/n/936460-1,IPNI,NA,NA,NA,NA,
Piriqueta flavocarnea,Turneraceae,Piriqueta,flavocarnea,Urb.,tax_nov,spec.,FALSE,Repert. Spec. Nov. Regni Veg. 13: 155. 1914 ,Repert. Spec. Nov. Regni Veg.,1914,13: 155,788-2,FALSE,lectotype G;isotype K;isotype MG,E.H.G.Ule,7956,NA,"Amazonas-Rio Branco, Serra de Pracaua [Paracauari], Amazonas (Brazil, Southern America)",NA,312047-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/353430&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/312047-2,IPNI,NA,NA,NA,NA,
Piriqueta selloi,Turneraceae,Piriqueta,selloi,Urb.,tax_nov,spec.,FALSE,Jahrb. Königl. Bot. Gart. Berlin 2: 63. 1883 ,Jahrb. Königl. Bot. Gart. Berlin,1883,2: 63,1155-2,FALSE,lectotype K,F.Sellow,3025,NA,Brazil (Southern America),NA,283106-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1883&rft.spage=63&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/79062&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/283106-2,IPNI,NA,NA,NA,NA,
Piriqueta velutina,Turneraceae,Piriqueta,velutina,L.Rocha & Arbo,tax_nov,spec.,FALSE,Kew Bull. 79(2): [3 of 6]. 2024 [1 Mar 2024] [epublished],Kew Bull.,2024,79(2): [3 of 6],987-2,FALSE,holotype HUEFS;isotype MBM;isotype CTES CTES0039785,"J.Cordeiro, J.M.Silva &amp; J.Vaz",2768,27 May 2008,"Tocantins (Brazil North, Brazil, Southern America)","Mun. Ponte Alta do Tocantins, Jalapão, Porcos.",77332628-1,FALSE,NA,1 Mar 2024,doi:10.1007/s12225-023-10157-1 Etymology: The epithet 'velutina' refers to the species' indumentum.,[epublished],www.ipni.org/n/77332628-1,IPNI,NA,NA,NA,NA,
Turnera acangatinga,Turneraceae,Turnera,acangatinga,Costa-Lima & E.C.O.Chagas,tax_nov,spec.,FALSE,Syst. Bot. 44(4): 838. 2019 [14 Nov 2019] [epublished],Syst. Bot.,2019,44(4): 838,1295-2,FALSE,holotype MAC,"Chagas-Mota, E.Gonçalves &amp; N.Ramos",2454,28 Mar 2009,"Alagoas (Brazil Northeast, Brazil, Southern America);Pernambuco (Brazil Northeast, Brazil, Southern America);","Alagoas: Mun. Boca da Mata, Fazenda Daniel",77205016-1,TRUE,NA,14 Nov 2019,doi:10.1600/036364419X15710776741495,[epublished],www.ipni.org/n/77205016-1,IPNI,NA,NA,NA,NA,
Turnera annularis,Turneraceae,Turnera,annularis,Urb.,tax_nov,spec.,FALSE,Jahrb. Königl. Bot. Gart. Berlin 2: 124. 1883 ,Jahrb. Königl. Bot. Gart. Berlin,1883,2: 124,1155-2,FALSE,lectotype P;isotype C;isotype K;isotype P,A.F.M.Glaziou,6812,NA,"Jurujuba, prés de la mer, Rio de Janeiro (Brazil, Southern America)",NA,320736-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1883&rft.spage=124&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/79062&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,[Gandhi 7 Feb 2001],NA,www.ipni.org/n/320736-2,IPNI,NA,NA,NA,NA,
Turnera arillosa,Turneraceae,Turnera,arillosa,Urb.,tax_nov,spec.,FALSE,Repert. Spec. Nov. Regni Veg. 13: 156. 1914 ,Repert. Spec. Nov. Regni Veg.,1914,13: 156,788-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,259046-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/353431&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/259046-2,IPNI,NA,NA,NA,NA,
Turnera armata,Turneraceae,Turnera,armata,Urb.,tax_nov,spec.,FALSE,Bull. Soc. Bot. France 56(Mém. 3d): 311. 1909 ,Bull. Soc. Bot. France,1909,56(Mém. 3d): 311,578-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,259047-2,FALSE,NA,NA,NA,NA,www.ipni.org/n/259047-2,IPNI,NA,NA,NA,NA,
Turnera calyptrocarpa,Turneraceae,Turnera,calyptrocarpa,Urb.,tax_nov,spec.,FALSE,Jahrb. Königl. Bot. Gart. Berlin 2: 128. 1883 ,Jahrb. Königl. Bot. Gart. Berlin,1883,2: 128,1155-2,FALSE,lectotype BR;isotype F;isotype P,J.S.Blanchet,3863,NA,"Partie Méridionale, Pouço d'Areia, Bahia (Brazil, Southern America)",NA,320745-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1883&rft.spage=128&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/79062&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,[Gandhi 9 Feb 2001],NA,www.ipni.org/n/320745-2,IPNI,NA,NA,NA,NA,
Turnera capitata,Turneraceae,Turnera,capitata,"A.St.-Hil., A.Juss. & Cambess.",tax_nov,spec.,FALSE,Fl. Bras. Merid. (A. St.-Hil.). 2: 215. 1830 ,Fl. Bras. Merid. (A. St.-Hil.).,1830,2: 215,8262-2,FALSE,lectotype P,A.F.C.P.de Saint-Hilaire,562,NA,"Bords d'un bois près Pouso Alto, Minas Gerais (Brazil, Southern America)",NA,320738-2,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1830&rft.spage=215&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/45474&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,[Gandhi 8 Feb 2001],NA,www.ipni.org/n/320738-2,IPNI,NA,NA,NA,NA,
