name,family,genus,species,authors,citationType,rank,hybrid,reference,publication,publicationYear,referenceCollation,publicationId,suppressed,typeLocations,collectorTeam,collectionNumber,collectionDate1,distribution,locality,id,inPowo,bhlLink,publicationYearNote,remarks,referenceRemarks,url,source,accepted,kingdom,snippet,fqId,images
Cladocolea rostrifolia,Loranthaceae,Cladocolea,rostrifolia,Kuijt,tax_nov,spec.,FALSE,Brittonia 61(2): 146 (-148; fig. 2). 2009 [1 Jun 2009] ,Brittonia,2009,61(2): 146 (-148; fig. 2),561-2,FALSE,holotype MO,Tsugaru &amp; Sano,B-646,2 Aug 1987,"Amazonas (Brazil North, Brazil, Southern America)","Riverside of Rio Negro, near Ponta Negra, Manaus, 50-60m",77103915-1,TRUE,NA,1 Jun 2009,NA,NA,www.ipni.org/n/77103915-1,IPNI,NA,NA,NA,NA,
Furarium disjectifolium,Loranthaceae,Furarium,disjectifolium,Rizzini,tax_nov,spec.,FALSE,Rodriguésia 18-19: 155. 1956 ,Rodriguésia,1956,18-19: 155,1167-2,FALSE,NA,NA,NA,NA,"Amazonas (Brazil, Southern America)",NA,106420-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/106420-2,IPNI,NA,NA,NA,NA,
Ixocactus macrophyllus,Loranthaceae,Ixocactus,macrophyllus,Kuijt,tax_nov,spec.,FALSE,Brittonia 46: 72    fig. 1994 ,Brittonia,1994,46: 72    fig,561-2,FALSE,holotype CEPEC;isotype LEA;isotype NY,W.W.Thomas et al.,9188,NA,"Bahia (Brazil, Southern America)",NA,305142-2,TRUE,NA,NA,"Holotype colls.: Thomas & A. Carvalho, A. Amorim, S. Sant'Ana, J. G. Jardim &¹J. Gebhards",NA,www.ipni.org/n/305142-2,IPNI,NA,NA,NA,NA,
Ligaria coronata,Loranthaceae,Ligaria,coronata,Tiegh.,tax_nov,spec.,FALSE,Bull. Soc. Bot. France 42: 348. 1895 ,Bull. Soc. Bot. France,1895,42: 348,578-2,FALSE,NA,NA,NA,NA,Brazil &amp; Argentina,NA,139988-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/316847&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/139988-2,IPNI,NA,NA,NA,NA,
Loranthus bicalyculatus,Loranthaceae,Loranthus,bicalyculatus,Mart.,tax_nov,spec.,FALSE,"Syst. Veg., ed. 15 bis [Roemer & Schultes] 7(1): 128. 1829 ","Syst. Veg., ed. 15 bis [Roemer & Schultes]",1829,7(1): 128,14665-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,143673-2,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1829&rft.issue=1&rft.spage=128&rft.volume=7&rft_id=http://www.biodiversitylibrary.org/bibliography/825&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/143673-2,IPNI,NA,NA,NA,NA,
Loranthus clandestinus,Loranthaceae,Loranthus,clandestinus,Mart.,tax_nov,spec.,FALSE,"Syst. Veg., ed. 15 bis [Roemer & Schultes] 7(1): 96. 1829 [early ? 1829] ","Syst. Veg., ed. 15 bis [Roemer & Schultes]",1829,7(1): 96,14665-2,FALSE,NA,NA,NA,NA,"Pará (Brazil, Southern America)",NA,143678-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1829&rft.issue=1&rft.spage=96&rft.volume=7&rft_id=http://www.biodiversitylibrary.org/bibliography/825&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,early ? 1829,"According to the protologue, the species name and the description are together ascribed to Martius",NA,www.ipni.org/n/143678-2,IPNI,NA,NA,NA,NA,
Loranthus longipedunculatus,Loranthaceae,Loranthus,longipedunculatus,Mart.,tax_nov,spec.,FALSE,"Syst. Veg., ed. 15 bis [Roemer & Schultes] 7(1): 141. 1829 ","Syst. Veg., ed. 15 bis [Roemer & Schultes]",1829,7(1): 141,14665-2,FALSE,NA,NA,NA,NA,"Bahia (Brazil, Southern America)",NA,143720-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1829&rft.issue=1&rft.spage=141&rft.volume=7&rft_id=http://www.biodiversitylibrary.org/bibliography/825&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/143720-2,IPNI,NA,NA,NA,NA,
Loranthus podopterus,Loranthaceae,Loranthus,podopterus,Cham. & Schltdl.,tax_nov,spec.,FALSE,Linnaea 3: 218. 1828 ,Linnaea,1828,3: 218,703-2,FALSE,isotype NY;neotype P,Gardner,1330,NA,"Alagoas (Brazil, Southern America)",NA,303375-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1828&rft.spage=218&rft.volume=3&rft_id=http://www.biodiversitylibrary.org/bibliography/626&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/303375-2,IPNI,NA,NA,NA,NA,
Loranthus pterygopus,Loranthaceae,Loranthus,pterygopus,Mart.,tax_nov,spec.,FALSE,"Syst. Veg., ed. 15 bis [Roemer & Schultes] 7(1): 155. 1829 ","Syst. Veg., ed. 15 bis [Roemer & Schultes]",1829,7(1): 155,14665-2,FALSE,lectotype M,E.W.Martius,s.n.,NA,Brazil (Southern America),NA,305735-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1829&rft.issue=1&rft.spage=155&rft.volume=7&rft_id=http://www.biodiversitylibrary.org/bibliography/825&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/305735-2,IPNI,NA,NA,NA,NA,
Loranthus robustus,Loranthaceae,Loranthus,robustus,Mart.,tax_nov,spec.,FALSE,"Syst. Veg., ed. 15 bis [Roemer & Schultes] 7(1): 125. 1829 ","Syst. Veg., ed. 15 bis [Roemer & Schultes]",1829,7(1): 125,14665-2,FALSE,lectotype M,E.W.Martius,s.n.,NA,"in campis S. Paulo urbem, Brazil (Southern America)",NA,303782-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1829&rft.issue=1&rft.spage=125&rft.volume=7&rft_id=http://www.biodiversitylibrary.org/bibliography/825&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/303782-2,IPNI,NA,NA,NA,NA,
