name,family,genus,species,authors,citationType,rank,hybrid,reference,publication,publicationYear,referenceCollation,publicationId,suppressed,typeLocations,collectorTeam,collectionNumber,collectionDate1,distribution,locality,id,inPowo,bhlLink,publicationYearNote,remarks,referenceRemarks,url,source,accepted,kingdom,snippet,fqId,images
Alibertia vacciniifolia,Rubiaceae,Alibertia,vacciniifolia,K.Schum.,tax_nov,spec.,FALSE,"Nat. Pflanzenfam. [Engler & Prantl] 4, Abt. 4: 84. 1891 ",Nat. Pflanzenfam. [Engler & Prantl],1891,"4, Abt. 4: 84",14495-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,8430-2,FALSE,NA,NA,NA,NA,www.ipni.org/n/8430-2,IPNI,NA,NA,NA,NA,
Basanacantha minutiflora,Rubiaceae,Basanacantha,minutiflora,Glaz.,tax_nov,spec.,FALSE,Bull. Soc. Bot. France 56(Mém. 3d): 342. 1909 ,Bull. Soc. Bot. France,1909,56(Mém. 3d): 342,578-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,29751-2,FALSE,NA,NA,NA,NA,www.ipni.org/n/29751-2,IPNI,NA,NA,NA,NA,
Bathysa senae,Rubiaceae,Bathysa,senae,Glaz.,tax_nov,spec.,FALSE,Bull. Soc. Bot. France 56(Mém. 3d): 338. 1909 ,Bull. Soc. Bot. France,1909,56(Mém. 3d): 338,578-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,29925-2,FALSE,NA,NA,NA,NA,www.ipni.org/n/29925-2,IPNI,NA,NA,NA,NA,
Borreria rosemariinifolia,Rubiaceae,Borreria,rosemariinifolia,E.L.Cabral & Bacigalupo,tax_nov,spec.,FALSE,"Acta Bot. Brasil. 11: 48, fig. 1997 ",Acta Bot. Brasil.,1997,"11: 48, fig.",1225-2,FALSE,holotype SPF;isotype CTES," A.M.Giuletti, F.A.Vitta, L.Parra-Lazzari, J.V.Coffani-Nunes, N.L.Menezes,J.R.Pirani, N.Meguro",12168,NA,"Mun. Santana do Riacho: Serra da Lapinha, Macico NW da Serra do Cipo, proximo da localidade da Lapinha, ca. 50 km da Rodovia Belo Horizonte-Conceicao do Mato Dentro, Minas Gerais (Brazil, Southern America)",NA,316700-2,FALSE,NA,NA,[Gandhi 18 Nov 1998],NA,www.ipni.org/n/316700-2,IPNI,NA,NA,NA,NA,
Borreria savannicola,Rubiaceae,Borreria,savannicola,"E.B.Souza, Nepom. & L.M.Miguel",tax_nov,spec.,FALSE,Phytotaxa 576(3): 281. 2022 [22 Dec 2022] [epublished],Phytotaxa,2022,576(3): 281,20011462-1,FALSE,holotype EAC;isotype CTES;isotype HUEFS;isotype HUVA,"E.B.Souza, F.F.Araújo, E.K.S.Brandão &amp; I.V.Nepomuceno",5313,21 Jun 2018,"Ceará (Brazil Northeast, Brazil, Southern America)","Granja, 50 m",77311187-1,TRUE,NA,22 Dec 2022,doi:10.11646/phytotaxa.576.3.4 Etymology: 'The epithet is a reference to the habitat where the new species is found since its occurrence was associated with savanna enclaves in the middle of the Caatinga of northwestern Ceará'.,[epublished],www.ipni.org/n/77311187-1,IPNI,NA,NA,NA,NA,
Borreria semiamplexicaulis,Rubiaceae,Borreria,semiamplexicaulis,E.L.Cabral,tax_nov,spec.,FALSE,"Bonplandia (Corrientes) 9(1-2): 37, fig. 1996 (as semiamplexicaule)",Bonplandia (Corrientes),1996,"9(1-2): 37, fig.",13502-2,FALSE,holotype NY;isotype CTES," M.R.dos Santos, M.G.da Silva,D.C.Daly, E.L.Taylor, R.Callejas, C.Rosario",1993,NA,"25 km NW of camp at Serra Norte, ca. 5°54'S, 50°27'W, Pará (Brazil, Southern America)",NA,306355-2,FALSE,NA,NA,NA,(as semiamplexicaule),www.ipni.org/n/306355-2,IPNI,NA,NA,NA,NA,
Cephaëlis beeriana,Rubiaceae,Cephaëlis,beeriana,Fenzl,tax_nov,spec.,FALSE,Verh. K.K. Zool.-Bot. Ges. Wien 36: 292. 1886 ,Verh. K.K. Zool.-Bot. Ges. Wien,1886,36: 292,5616-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,51938-2,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1886&rft.spage=292&rft.volume=36&rft_id=http://www.biodiversitylibrary.org/bibliography/13275&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/51938-2,IPNI,NA,NA,NA,NA,
Cephaëlis bradei,Rubiaceae,Cephaëlis,bradei,Standl.,tax_nov,spec.,FALSE,"Publ. Field Mus. Nat. Hist., Bot. Ser. 22: 173. 1940 ","Publ. Field Mus. Nat. Hist., Bot. Ser.",1940,22: 173,1054-2,FALSE,NA,NA,NA,NA,"Minas Gerais (Brazil, Southern America)",NA,51947-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1940&rft.spage=173&rft.volume=22&rft_id=http://www.biodiversitylibrary.org/bibliography/42246&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/51947-2,IPNI,NA,NA,NA,NA,
Cephaëlis glaziovii,Rubiaceae,Cephaëlis,glaziovii,Standl.,tax_nov,spec.,FALSE,"Publ. Field Mus. Nat. Hist., Bot. Ser. 8: 182. 1930 ","Publ. Field Mus. Nat. Hist., Bot. Ser.",1930,8: 182,1054-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,51985-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1930&rft.spage=182&rft.volume=8&rft_id=http://www.biodiversitylibrary.org/bibliography/42246&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/51985-2,IPNI,NA,NA,NA,NA,
Cephaëlis krauseana,Rubiaceae,Cephaëlis,krauseana,Standl.,tax_nov,spec.,FALSE,"Publ. Field Mus. Nat. Hist., Bot. Ser. 8: 181. 1930 ","Publ. Field Mus. Nat. Hist., Bot. Ser.",1930,8: 181,1054-2,FALSE,NA,NA,NA,NA,"Mato Grosso (Brazil, Southern America)",NA,52010-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1930&rft.spage=181&rft.volume=8&rft_id=http://www.biodiversitylibrary.org/bibliography/42246&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/52010-2,IPNI,NA,NA,NA,NA,
