name,family,genus,species,authors,citationType,rank,hybrid,reference,publication,publicationYear,referenceCollation,publicationId,suppressed,typeLocations,collectorTeam,collectionNumber,collectionDate1,distribution,locality,id,inPowo,bhlLink,publicationYearNote,remarks,referenceRemarks,url,source,accepted,kingdom,snippet,fqId,images
Chionolaena innovans,Asteraceae,Chionolaena,innovans,Wawra,tax_nov,spec.,FALSE,Itin. Princ. S. Coburgi 2: 30. 1888 ,Itin. Princ. S. Coburgi,1888,2: 30,14558-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,56654-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/56654-2,IPNI,NA,NA,NA,NA,
Chresta alpestris,Asteraceae,Chresta,alpestris,Gardner,tax_nov,spec.,FALSE,London J. Bot. 1: 239. 1842 ,London J. Bot.,1842,1: 239,704-2,FALSE,holotype BM;isotype C,George Gardner,4820,NA,"Minas Gerais (Brazil, Southern America)",NA,309625-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1842&rft.spage=239&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/235&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/309625-2,IPNI,NA,NA,NA,NA,
Chresta amplexifolia,Asteraceae,Chresta,amplexifolia,"Dematt., Roque & Miranda Gonç.",tax_nov,spec.,FALSE,Bot. J. Linn. Soc. 157(3): 588 (587-590; fig. 1). 2008 [4 Jul 2008] ,Bot. J. Linn. Soc.,2008,157(3): 588 (587-590; fig. 1),1172-2,FALSE,holotype HUEFS;isotype CTES,"A.C.Pereira, F.França, E.Melo, C.F.Lucca &amp; P.L.Ribeiro",15,12 Aug 2003,"Bahia (Brazil Northeast, Brazil, Southern America)","Mun. Ipuaçu, Monte Alto",77092258-1,TRUE,NA,4 Jul 2008,NA,NA,www.ipni.org/n/77092258-1,IPNI,NA,NA,NA,NA,
Chresta cordata,Asteraceae,Chresta,cordata,Vell.,tax_nov,spec.,FALSE,Arq. Mus. Nac. Rio de Janeiro 5: 349. 1881 ,Arq. Mus. Nac. Rio de Janeiro,1881,5: 349,3790-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,274563-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/274563-2,IPNI,NA,NA,NA,NA,
Chrysocoma aphylla,Asteraceae,Chrysocoma,aphylla,Vell.,tax_nov,spec.,FALSE,Fl. Flumin. 324. 1829 [1825 publ. 7 Sep-28 Nov 1829] ; see also Fl. Flumin. Icon. 8: t. 1. 1831 [1827 publ. 29 Oct 1831].,Fl. Flumin.,1829,324,932-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,193883-1,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1829&rft.spage=324&rft_id=http://www.biodiversitylibrary.org/bibliography/745&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,1825 publ. 7 Sep-28 Nov 1829,NA,see also Fl. Flumin. Icon. 8: t. 1. 1831 [1827 publ. 29 Oct 1831].,www.ipni.org/n/193883-1,IPNI,NA,NA,NA,NA,
Chrysocoma crassa,Asteraceae,Chrysocoma,crassa,Vell.,tax_nov,spec.,FALSE,Fl. Flumin. 305. 1829 [1825 publ. 7 Sep-28 Nov 1829] ,Fl. Flumin.,1829,305,932-2,FALSE,isotype A;isotype G;isotype S;neotype GH," G.Jonsson,P.K.H.Dusén",209a,NA,"Vila Velha, in campo rupestri, 875 m, Paraná (Brazil, Southern America)",NA,274579-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1829&rft.spage=305&rft_id=http://www.biodiversitylibrary.org/bibliography/745&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,1825 publ. 7 Sep-28 Nov 1829,NA,NA,www.ipni.org/n/274579-2,IPNI,NA,NA,NA,NA,
Chrysocoma nuda,Asteraceae,Chrysocoma,nuda,Vell.,tax_nov,spec.,FALSE,Fl. Flumin. 335. 1829 [1825 publ. 7 Sep-28 Nov 1829] ; see also Fl. Flumin. Icon. 8: t. 50. 1831 [1827 publ. 29 Oct 1831].,Fl. Flumin.,1829,335,932-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,193960-1,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1829&rft.spage=335&rft_id=http://www.biodiversitylibrary.org/bibliography/745&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,1825 publ. 7 Sep-28 Nov 1829,NA,see also Fl. Flumin. Icon. 8: t. 50. 1831 [1827 publ. 29 Oct 1831].,www.ipni.org/n/193960-1,IPNI,NA,NA,NA,NA,
Chrysocoma quadrangularis,Asteraceae,Chrysocoma,quadrangularis,Vell.,tax_nov,spec.,FALSE,Fl. Flumin. 329. 1829 [1825 publ. 7 Sep-28 Nov 1829] ,Fl. Flumin.,1829,329,932-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,315587-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1829&rft.spage=329&rft_id=http://www.biodiversitylibrary.org/bibliography/745&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,1825 publ. 7 Sep-28 Nov 1829,[Gandhi 8 May 1998; Reserva Ecol. Macae Cima 2: 221. 1996],NA,www.ipni.org/n/315587-2,IPNI,NA,NA,NA,NA,
Chrysocoma verticillata,Asteraceae,Chrysocoma,verticillata,Vell.,tax_nov,spec.,FALSE,Fl. Flumin. 330. 1829 [1825 publ. 7 Sep-28 Nov 1829] ; see also Fl. Flumin. Icon. 8: t. 26. 1831. [1827 publ. 29 Oct 1831],Fl. Flumin.,1829,330,932-2,FALSE,NA,NA,NA,NA,"Rio de Janeiro (Brazil Southeast, Brazil, Southern America)",NA,194039-1,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1829&rft.spage=330&rft_id=http://www.biodiversitylibrary.org/bibliography/745&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,1825 publ. 7 Sep-28 Nov 1829,NA,see also Fl. Flumin. Icon. 8: t. 26. 1831. [1827 publ. 29 Oct 1831],www.ipni.org/n/194039-1,IPNI,NA,NA,NA,NA,
Chrysolaena hatschbachii,Asteraceae,Chrysolaena,hatschbachii,H.Rob.,tax_nov,spec.,FALSE,Proc. Biol. Soc. Washington 105: 658 fig. 1992 ,Proc. Biol. Soc. Washington,1992,105: 658 fig,1044-2,FALSE,holotype MBM;isotype US,"G.Hatschbach, V.Nicolack",53574,NA,"Paraná (Brazil, Southern America)",NA,304476-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1992&rft.spage=658&rft.volume=105&rft_id=http://www.biodiversitylibrary.org/bibliography/3622&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/304476-2,IPNI,NA,NA,NA,NA,
Chuquiraga alpestris,Asteraceae,Chuquiraga,alpestris,Barb.Rodr.,tax_nov,spec.,FALSE,"Pl. Jard. Rio de Janeiro 4: 20, pl. 5. 1894 ",Pl. Jard. Rio de Janeiro,1894,"4: 20, pl. 5",3655-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,58261-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/58261-2,IPNI,NA,NA,NA,NA,
Chuquiraga chapadensis,Asteraceae,Chuquiraga,chapadensis,S.Moore,tax_nov,spec.,FALSE,"Trans. Linn. Soc. London, Bot. ser. 2, 4: 389. 1895 ","Trans. Linn. Soc. London, Bot.",1895,"ser. 2, 4: 389",1084-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,58270-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/58270-2,IPNI,NA,NA,NA,NA,
Chuquiraga lanosa,Asteraceae,Chuquiraga,lanosa,Glaz.,tax_nov,spec.,FALSE,Bull. Soc. Bot. France 57(Mém. 3e): 420. 1910 ,Bull. Soc. Bot. France,1910,57(Mém. 3e): 420,578-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,58301-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/58301-2,IPNI,NA,NA,NA,NA,
Chuquiraga luetzelburgii,Asteraceae,Chuquiraga,luetzelburgii,Mattf.,tax_nov,spec.,FALSE,Notizbl. Bot. Gart. Berlin-Dahlem 9: 395. 1925 ,Notizbl. Bot. Gart. Berlin-Dahlem,1925,9: 395,1019-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,58304-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1925&rft.spage=395&rft.volume=9&rft_id=http://www.biodiversitylibrary.org/bibliography/41365&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/58304-2,IPNI,NA,NA,NA,NA,
Chuquiraga mattogrossensis,Asteraceae,Chuquiraga,mattogrossensis,Malme,tax_nov,spec.,FALSE,Kongl. Svenska Vetensk.-Akad. Handl. 32(5): 77. 1899 ,Kongl. Svenska Vetensk.-Akad. Handl.,1899,32(5): 77,20010256-1,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,58306-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1899&rft.issue=5&rft.spage=77&rft.volume=32&rft_id=http://www.biodiversitylibrary.org/bibliography/50688&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/58306-2,IPNI,NA,NA,NA,NA,
Chuquiraga paranahybensis,Asteraceae,Chuquiraga,paranahybensis,Taub.,tax_nov,spec.,FALSE,Bot. Jahrb. Syst. 21(4): 455. 1895 [1895] ;  a preprint,Bot. Jahrb. Syst.,1895,21(4): 455,553-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,58311-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/206031&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,1895,NA,a preprint,www.ipni.org/n/58311-2,IPNI,NA,NA,NA,NA,
Chuquiraga retinens,Asteraceae,Chuquiraga,retinens,S.Moore,tax_nov,spec.,FALSE,"Trans. Linn. Soc. London, Bot. ser. 2, 4: 390. 1895 ","Trans. Linn. Soc. London, Bot.",1895,"ser. 2, 4: 390",1084-2,FALSE,NA,NA,NA,NA,"Mato Grosso (Brazil, Southern America)",NA,58319-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/58319-2,IPNI,NA,NA,NA,NA,
Chuquiraga unguis-cati,Asteraceae,Chuquiraga,unguis-cati,Ces.,tax_nov,spec.,FALSE,Atti Accad. Sci. Fis. 5: 11. 1873 ,Atti Accad. Sci. Fis.,1873,5: 11,5768-2,FALSE,NA,NA,NA,NA,"Bahia (Brazil, Southern America)",NA,58333-2,TRUE,NA,NA,Type data: A Bahia blanca ... Phil. exs. No. 942,NA,www.ipni.org/n/58333-2,IPNI,NA,NA,NA,NA,
Chuquiraga urceolata,Asteraceae,Chuquiraga,urceolata,Mattf.,tax_nov,spec.,FALSE,Notizbl. Bot. Gart. Berlin-Dahlem 9: 394. 1925 ,Notizbl. Bot. Gart. Berlin-Dahlem,1925,9: 394,1019-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,58334-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1925&rft.spage=394&rft.volume=9&rft_id=http://www.biodiversitylibrary.org/bibliography/41365&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/58334-2,IPNI,NA,NA,NA,NA,
Cineraria brasiliensis,Asteraceae,Cineraria,brasiliensis,Spreng.,tax_nov,spec.,FALSE,Neue Entdeck. Pflanzenk. 2: 142. 1821 ,Neue Entdeck. Pflanzenk.,1821,2: 142,1457-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,315588-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1821&rft.spage=142&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/14299&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,[Gandhi 8 May 1998; Reserva Ecol. Macae Cima 2: 223. 1996],NA,www.ipni.org/n/315588-2,IPNI,NA,NA,NA,NA,
Clibadium rotundifolium,Asteraceae,Clibadium,rotundifolium,DC.,tax_nov,spec.,FALSE,Prodr. [A. P. de Candolle] 5: 505. 1836 [1-10 Oct 1836] ,Prodr. [A. P. de Candolle],1836,5: 505,1051-2,FALSE,null NY,J.S.Blanchet,632,NA,"Bahia (Brazil, Southern America)",NA,327956-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/151940&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,1-10 Oct 1836,NA,NA,www.ipni.org/n/327956-2,IPNI,NA,NA,NA,NA,
Cololobus ruschianus,Asteraceae,Cololobus,ruschianus,"M.Monge, Fraga & A.P.Fontana",tax_nov,spec.,FALSE,Syst. Bot. 46(4): 1115. 2021 [21 Dec 2021] [epublished],Syst. Bot.,2021,46(4): 1115,1295-2,FALSE,holotype HUFU;isotype MBML;isotype MG;isotype MO;isotype RB;isotype S;isotype US,M.Monge &amp; D.P.Volet,3740,12 Aug 2019,"Espírito Santo (Brazil Southeast, Brazil, Southern America)","Santa Teresa, Alto do Rio Perdido, propriedade rural do Sr. Brides, c. 800 m",77260800-1,TRUE,NA,21 Dec 2021,"doi:10.1600/036364421X16370109698533 Etymology: the specific epithet honours Augusto Ruschi, 'patron of Ecology in Brazil'.",[epublished],www.ipni.org/n/77260800-1,IPNI,NA,NA,NA,NA,
Conoclinium betoniciforme,Asteraceae,Conoclinium,betoniciforme,DC.,tax_nov,spec.,FALSE,Prodr. [A. P. de Candolle] 5: 135. 1836 [1-10 Oct 1836] ,Prodr. [A. P. de Candolle],1836,5: 135,1051-2,FALSE,NA,NA,NA,NA,"Argent., Bolivia, Brazil, Uruguay",NA,64239-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/151570&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,1-10 Oct 1836,as betonicaeforme,NA,www.ipni.org/n/64239-2,IPNI,NA,NA,NA,NA,
