name,family,genus,species,authors,citationType,rank,hybrid,reference,publication,publicationYear,referenceCollation,publicationId,suppressed,typeLocations,collectorTeam,collectionNumber,collectionDate1,distribution,locality,id,inPowo,bhlLink,publicationYearNote,remarks,referenceRemarks,url,source,accepted,kingdom,snippet,fqId,images
Smilax acantophylla,Smilacaceae,Smilax,acantophylla,Vell.,tax_nov,spec.,FALSE,Fl. Flumin. Icon. 10: t. 114. 1831 [1827 publ. 29 Oct 1831] ,Fl. Flumin. Icon.,1831,10: t. 114,12892-2,FALSE,NA,NA,NA,NA,"Rio de Janeiro (Brazil, Southern America)",NA,315351-2,FALSE,NA,1827 publ. 29 Oct 1831,[Gandhi 8 Apr 1998],NA,www.ipni.org/n/315351-2,IPNI,NA,NA,NA,NA,
Smilax benthamiana,Smilacaceae,Smilax,benthamiana,A.DC.,tax_nov,spec.,FALSE,Monogr. Phan. [A.DC. & C.DC.] 1: 114. 1878 [Jun 1878] ,Monogr. Phan. [A.DC. & C.DC.],1878,1: 114,3279-2,FALSE,holotype K,R.Spruce,1839,NA,"prope Barra, Rio de Janeiro (Brazil, Southern America)",NA,315359-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1878&rft.spage=114&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/45961&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,Jun 1878,"[Gandhi 8 Apr 1998; Pesquisas, Bot. 47: 136. 1997]",NA,www.ipni.org/n/315359-2,IPNI,NA,NA,NA,NA,
Smilax colossea,Smilacaceae,Smilax,colossea,Toledo,tax_nov,spec.,FALSE,"Arq. Bot. Estado São Paulo 2: 27, tab. 14. 1946 ",Arq. Bot. Estado São Paulo,1946,"2: 27, tab. 14",850-2,FALSE,NA,NA,NA,NA,"Sao Paulo (Brazil, Southern America)",NA,237613-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/237613-2,IPNI,NA,NA,NA,NA,
Smilax corcovadensis,Smilacaceae,Smilax,corcovadensis,Kunth,tax_nov,spec.,FALSE,Enum. Pl. [Kunth] 5: 226. 1850 [10-11 Jun 1850] ,Enum. Pl. [Kunth],1850,5: 226,1110-2,FALSE,holotype BR,B.Luschnath,s.n.,NA,"Corcovado, Brazil (Southern America)",NA,315361-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1850&rft.spage=226&rft.volume=5&rft_id=http://www.biodiversitylibrary.org/bibliography/67381&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,10-11 Jun 1850,"[Gandhi 8 Apr 1998; Pesquisas, Bot. 47: 141. 1997]",NA,www.ipni.org/n/315361-2,IPNI,NA,NA,NA,NA,
Smilax coriifolia,Smilacaceae,Smilax,coriifolia,A.DC.,tax_nov,spec.,FALSE,Monogr. Phan. [A.DC. & C.DC.] 1: 112. 1878 [Jun 1878] ,Monogr. Phan. [A.DC. & C.DC.],1878,1: 112,3279-2,FALSE,lectotype LE,L.Riedel,551a,NA,"Caiete, Brazil (Southern America)",NA,315313-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1878&rft.spage=112&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/45961&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,Jun 1878,[Gandhi 7 Apr 1998],NA,www.ipni.org/n/315313-2,IPNI,NA,NA,NA,NA,
Smilax ficifolia,Smilacaceae,Smilax,ficifolia,Griseb.,tax_nov,spec.,FALSE,Fl. Bras. (Martius) 3(1): 21. 1842 [1 Apr 1842] ,Fl. Bras. (Martius),1842,3(1): 21,629-2,FALSE,holotype B,F.Sellow,s.n.,NA,Brazil (Southern America),NA,315357-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/135468&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,1 Apr 1842,"[Gandhi 8 Apr 1998; Pesquisas, Bot. 47: 118. 1997]",NA,www.ipni.org/n/315357-2,IPNI,NA,NA,NA,NA,
Smilax glauca,Smilacaceae,Smilax,glauca,Mart.,tax_nov,spec.,FALSE,Reise Bras. (Spix & Mart.) 1: 283. 1823 ,Reise Bras. (Spix & Mart.),1823,1: 283,1469-2,FALSE,lectotype F,NA,NA,NA,"Ypanema, Sao Paulo (Brazil, Southern America)",NA,315314-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1823&rft.spage=283&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/16406&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,[Gandhi 7 Apr 1998] later homonym (non Walt. 1788),NA,www.ipni.org/n/315314-2,IPNI,NA,NA,NA,NA,
Smilax graciliflora,Smilacaceae,Smilax,graciliflora,A.C.Sm.,tax_nov,spec.,FALSE,J. Arnold Arbor. 20: 291. 1939 ,J. Arnold Arbor.,1939,20: 291,981-2,FALSE,NA,NA,NA,NA,"Amazonas (Brazil, Southern America)",NA,237644-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1939&rft.spage=291&rft.volume=20&rft_id=http://www.biodiversitylibrary.org/bibliography/480&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/237644-2,IPNI,NA,NA,NA,NA,
Smilax grandifolia,Smilacaceae,Smilax,grandifolia,Regel,tax_nov,spec.,FALSE,"Ann. Sci. Nat., Bot. sér. 4, 6: 73. 1856 ","Ann. Sci. Nat., Bot.",1856,"sér. 4, 6: 73",525-2,FALSE,lectotype K,NA,NA,NA,"cult. Horto Monac, Brazil (Southern America)",NA,237645-2,FALSE,NA,NA,[Gandhi 8 Apr 1998],NA,www.ipni.org/n/237645-2,IPNI,NA,NA,NA,NA,
Smilax macropoda,Smilacaceae,Smilax,macropoda,A.DC.,tax_nov,spec.,FALSE,Monogr. Phan. [A.DC. & C.DC.] 1: 115. 1878 [Jun 1878] ,Monogr. Phan. [A.DC. & C.DC.],1878,1: 115,3279-2,FALSE,holotype W,J.B.E.Pohl,2306,NA,"Palma, Natividade, Brazil (Southern America)",NA,315358-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1878&rft.spage=115&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/45961&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,Jun 1878,"[Gandhi 8 Apr 1998; Pesquisas, Bot. 47: 128. 1997]",NA,www.ipni.org/n/315358-2,IPNI,NA,NA,NA,NA,
Smilax marginulata,Smilacaceae,Smilax,marginulata,Mart. ex Griseb.,tax_nov,spec.,FALSE,Fl. Bras. (Martius) 3(1): 16. 1842 [1 Apr 1842] ,Fl. Bras. (Martius),1842,3(1): 16,629-2,FALSE,NA,C.F.P.Martius,s.n.,NA,"prope Caitete, Bahia (Brazil, Southern America)",NA,237697-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/135465&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,1 Apr 1842,[Gandhi 8 Apr 1998] Andreata did not cite the name of the¹herbarium housing the lectotype.,NA,www.ipni.org/n/237697-2,IPNI,NA,NA,NA,NA,
Smilax medicinalis,Smilacaceae,Smilax,medicinalis,S.Moore,tax_nov,spec.,FALSE,"Trans. Linn. Soc. London, Bot. ser. 2, 4: 496. 1895 ","Trans. Linn. Soc. London, Bot.",1895,"ser. 2, 4: 496",1084-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,237701-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/237701-2,IPNI,NA,NA,NA,NA,
Smilax montana,Smilacaceae,Smilax,montana,Griseb.,tax_nov,spec.,FALSE,Fl. Bras. (Martius) 3(1): 15. 1842 [1 Apr 1842] ,Fl. Bras. (Martius),1842,3(1): 15,629-2,FALSE,lectotype P;isotype G;isotype K;isotype LE,F.Sellow,s.n.,NA,Brazil (Southern America),NA,315344-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/135465&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,1 Apr 1842,[Gandhi 8 Apr 1998],NA,www.ipni.org/n/315344-2,IPNI,NA,NA,NA,NA,
Smilax nitida,Smilacaceae,Smilax,nitida,Griseb.,tax_nov,spec.,FALSE,Fl. Bras. (Martius) 3(1): 9. 1842 [1 Apr 1842] ,Fl. Bras. (Martius),1842,3(1): 9,629-2,FALSE,lectotype B,F.Sellow,s.n.,NA,Brazil (Southern America),NA,315330-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/135462&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,1 Apr 1842,[Gandhi 7 Apr 1998],NA,www.ipni.org/n/315330-2,IPNI,NA,NA,NA,NA,
Smilax odontolama,Smilacaceae,Smilax,odontolama,Mart. ex Griseb.,tax_nov,spec.,FALSE,Fl. Bras. (Martius) 3(1): 18. 1842 [1 Apr 1842] ,Fl. Bras. (Martius),1842,3(1): 18,629-2,FALSE,holotype M,C.F.P.Martius,s.n.,NA,"Sao Paulo (Brazil, Southern America)",NA,315363-2,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/135466&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,1 Apr 1842,"[Gandhi 8 Apr 1998; Pesquisas, Bot. 47: 171. 1997]",NA,www.ipni.org/n/315363-2,IPNI,NA,NA,NA,NA,
Smilax pohliana,Smilacaceae,Smilax,pohliana,Kunth,tax_nov,spec.,FALSE,Enum. Pl. [Kunth] 5: 228. 1850 [10-11 Jun 1850] ,Enum. Pl. [Kunth],1850,5: 228,1110-2,FALSE,NA,NA,NA,NA,"Minas Gerais (Brazil, Southern America)",NA,315335-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1850&rft.spage=228&rft.volume=5&rft_id=http://www.biodiversitylibrary.org/bibliography/67381&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,10-11 Jun 1850,[Gandhi 7 Apr 1998],NA,www.ipni.org/n/315335-2,IPNI,NA,NA,NA,NA,
Smilax procera,Smilacaceae,Smilax,procera,Griseb.,tax_nov,spec.,FALSE,Fl. Bras. (Martius) 3(1): 6. 1842 [1 Apr 1842] ,Fl. Bras. (Martius),1842,3(1): 6,629-2,FALSE,lectotype BR,A.L.P.da Silva Manso,343,NA,"flum. Lourenco, Mato Grosso (Brazil, Southern America)",NA,315334-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/135460&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,1 Apr 1842,[Gandhi 7 Apr 1998],NA,www.ipni.org/n/315334-2,IPNI,NA,NA,NA,NA,
Smilax pruinosa,Smilacaceae,Smilax,pruinosa,Griseb.,tax_nov,spec.,FALSE,Fl. Bras. (Martius) 3(1): 15. 1842 [1 Apr 1842] ,Fl. Bras. (Martius),1842,3(1): 15,629-2,FALSE,lectotype F,NA,NA,NA,Brazil (Southern America),NA,315315-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/135465&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,1 Apr 1842,[Gandhi 7 Apr 1998],NA,www.ipni.org/n/315315-2,IPNI,NA,NA,NA,NA,
