name,family,genus,species,authors,citationType,rank,reference,publication,publicationYear,referenceCollation,publicationId,typeLocations,collectorTeam,collectionNumber,collectionDate1,distribution,locality,id,bhlLink,publicationYearNote,remarks,url,source,doi
Hedyosmum acutifolium,Chloranthaceae,Hedyosmum,acutifolium, in Cordemoy,tax_nov,spec.,Adansonia 3: 306. 1862 ,Adansonia,1862,3: 306,833-2,lectotype P,Clausen,383,NA,Brazil (Southern America),NA,277964-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1862&rft.spage=306&rft.volume=3&rft_id=http://www.biodiversitylibrary.org/bibliography/600&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,www.ipni.org/n/277964-2,IPNI,NA
Hedyosmum weddellianum,Chloranthaceae,Hedyosmum,weddellianum,Cordem.,tax_nov,spec.,Adansonia 3: 306 (-307). 1862 ,Adansonia,1862,3: 306 (-307),833-2,lectotype P,C.Gaudichaud-Beaupré,539,NA,Brazil (Southern America),NA,278001-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1862&rft.spage=306&rft.volume=3&rft_id=http://www.biodiversitylibrary.org/bibliography/600&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,www.ipni.org/n/278001-2,IPNI,NA
