name,family,genus,species,authors,citationType,rank,reference,publication,publicationYear,referenceCollation,publicationId,typeLocations,collectorTeam,collectionNumber,collectionDate1,distribution,locality,id,bhlLink,publicationYearNote,remarks,url,source,doi
Furcraea stricta,Asparagaceae,Furcraea,stricta,Jacobi,NA,Species,"Abh. Schles. Ges. Vaterl. Cult., Abth. Naturwiss. 1869: 171 (1869)",NA,1869,NA,NA,NA,NA,NA,NA,NA,NA,64456-1,NA,NA,NA,https://powo.science.kew.org/taxon/64456-1,POWO,NA
Oziroe argentinensis,Asparagaceae,Oziroe,argentinensis,(Lillo & Hauman) Speta,NA,Species,Phyton (Horn) 38: 56 (1998),NA,1998,NA,NA,NA,NA,NA,NA,NA,NA,1003372-1,NA,NA,NA,https://powo.science.kew.org/taxon/1003372-1,POWO,NA
