name,family,genus,species,authors,citationType,rank,reference,publication,publicationYear,referenceCollation,publicationId,typeLocations,collectorTeam,collectionNumber,collectionDate1,distribution,locality,id,bhlLink,publicationYearNote,remarks,url,source,doi
Stigmaphyllon trifidum,Malpighiaceae,Stigmaphyllon,trifidum,Nied.,tax_nov,spec.,"Bot. Jahrb. Syst. 14(1-2, Beibl. 30): 4. 1891 [5 May 1891] ",Bot. Jahrb. Syst.,1891,"14(1-2, Beibl. 30): 4",553-2,NA,NA,NA,NA,"Rio de Janeiro (Brazil, Southern America)",NA,245813-2,NA,5 May 1891,"[Gandhi; Anderson, Syst. Bot. Monogr. 51: 262. 1997]",www.ipni.org/n/245813-2,IPNI,NA
Tetrapterys adenoloma,Malpighiaceae,Tetrapterys,adenoloma,Skottsb.,tax_nov,spec.,"Kongl. Svenska Vetensk.-Akad. Handl. 35(6): 10, pl. 2. 1901 ",Kongl. Svenska Vetensk.-Akad. Handl.,1901,"35(6): 10, pl. 2",20010256-1,NA,NA,NA,NA,Brazil (Southern America),NA,251831-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1901&rft.issue=6&rft.spage=10&rft.volume=35&rft_id=http://www.biodiversitylibrary.org/bibliography/50688&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,www.ipni.org/n/251831-2,IPNI,NA
Tetrapterys ligustrifolia,Malpighiaceae,Tetrapterys,ligustrifolia,Nied.,tax_nov,spec.,Arbeiten Bot. Inst. Königl. Lyceums Hosianum Braunsberg 4: 14. 1912 Malpighiaceae Americanae 1: 14. 1912,Arbeiten Bot. Inst. Königl. Lyceums Hosianum Braunsberg,1912,4: 14,8771-2,NA,NA,NA,NA,"Minas Gerais (Brazil, Southern America)",NA,251902-2,NA,NA,NA,www.ipni.org/n/251902-2,IPNI,NA
Tetrapterys lundiana,Malpighiaceae,Tetrapterys,lundiana,Nied.,tax_nov,spec.,Tetrapt. 6. 1909 ,Tetrapt.,1909,6,16326-2,NA,NA,NA,NA,Brazil (Southern America),NA,251906-2,NA,NA,NA,www.ipni.org/n/251906-2,IPNI,NA
Tetrapterys martiana,Malpighiaceae,Tetrapterys,martiana,Nied.,tax_nov,spec.,Tetrapt. 29. 1909 ,Tetrapt.,1909,29,16326-2,lectotype K;isolectotype K,L. Riedel,s.n. [Fl. Itahipe],NA,"Rio de Janeiro (Brazil, Southern America)",NA,251910-2,NA,NA,NA,www.ipni.org/n/251910-2,IPNI,NA
Tetrapterys pallida,Malpighiaceae,Tetrapterys,pallida,Cuatrec.,tax_nov,spec.,Webbia 13: 443. 1958 ,Webbia,1958,13: 443,826-2,NA,NA,NA,NA,"Amazonas (Brazil, Southern America)",NA,251940-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1958&rft.spage=443&rft.volume=13&rft_id=http://www.biodiversitylibrary.org/bibliography/120521&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,www.ipni.org/n/251940-2,IPNI,NA
Tetrapterys pilifera,Malpighiaceae,Tetrapterys,pilifera,S.Moore,tax_nov,spec.,"Trans. Linn. Soc. London, Bot. ser. 2, 4: 326. 1895 ","Trans. Linn. Soc. London, Bot.",1895,"ser. 2, 4: 326",1084-2,NA,NA,NA,NA,Brazil (Southern America),NA,251950-2,NA,NA,NA,www.ipni.org/n/251950-2,IPNI,NA
Tetrapterys praecox,Malpighiaceae,Tetrapterys,praecox,S.Moore,tax_nov,spec.,"Trans. Linn. Soc. London, Bot. ser. 2, 4: 327. 1895 ","Trans. Linn. Soc. London, Bot.",1895,"ser. 2, 4: 327",1084-2,NA,NA,NA,NA,Brazil (Southern America),NA,251953-2,NA,NA,NA,www.ipni.org/n/251953-2,IPNI,NA
Thryallis rotundifolia,Malpighiaceae,Thryallis,rotundifolia,A.Gray,tax_nov,spec.,"U.S. Expl. Exped., Phan. 15: 264. 1854 ; C. Wilkes Expl. Exped.","U.S. Expl. Exped., Phan.",1854,15: 264,10212-2,lectotype US MICH(PHOTO) (PHOTO);isotype GH;isotype K,Wilkes Expedition,NA,NA,"Rio de Janeiro (Brazil, Southern America)",NA,302607-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1854&rft.spage=264&rft.volume=15&rft_id=http://www.biodiversitylibrary.org/bibliography/61410&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,www.ipni.org/n/302607-2,IPNI,NA
Heteropterys pragua,Malpighiaceae,Heteropterys,pragua,(Vell.) J.G.Costa & O.Peckolt,NA,Species,Rev. Fl. Med. 2(2): 1 (1936),NA,1936,NA,NA,NA,NA,NA,NA,NA,NA,556623-1,NA,NA,NA,https://powo.science.kew.org/taxon/556623-1,POWO,NA
Bunchosia sphaerocarpa,Malpighiaceae,Bunchosia,sphaerocarpa,A.Juss.,NA,Species,Arch. Mus. Hist. Nat. 3: 313 (1843),NA,1843,NA,NA,NA,NA,NA,NA,NA,NA,555966-1,NA,NA,NA,https://powo.science.kew.org/taxon/555966-1,POWO,NA
Byrsonima brachystachya,Malpighiaceae,Byrsonima,brachystachya,DC.,NA,Species,Prodr. 1: 581 (1824),NA,1824,NA,NA,NA,NA,NA,NA,NA,NA,556004-1,NA,NA,NA,https://powo.science.kew.org/taxon/556004-1,POWO,NA
Hiraea neblinensis,Malpighiaceae,Hiraea,neblinensis,W.R.Anderson,NA,Species,Contr. Univ. Michigan Herb. 21: 66 (1997),NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,315404-2,NA,NA,NA,https://powo.science.kew.org/taxon/315404-2,POWO,NA
Andersoniodoxa spruceana,Malpighiaceae,Andersoniodoxa,spruceana,(Nied.) C.Davis & Amorim,NA,Species,Phytotaxa 470: 121 (2020),NA,2020,NA,NA,NA,NA,NA,NA,NA,NA,77212693-1,NA,NA,NA,https://powo.science.kew.org/taxon/77212693-1,POWO,NA
Bunchosia systyla,Malpighiaceae,Bunchosia,systyla,(Nied.) Dobson,NA,Species,Syst. Bot. 8: 275 (1983),NA,1983,NA,NA,NA,NA,NA,NA,NA,NA,38345-2,NA,NA,NA,https://powo.science.kew.org/taxon/38345-2,POWO,NA
Byrsonima arbutifolia,Malpighiaceae,Byrsonima,arbutifolia,Griseb.,NA,Species,"C.F.P.von Martius & auct. suc. (eds.), Fl. Bras. 12(1): 14 (1858)",NA,1858,NA,NA,NA,NA,NA,NA,NA,NA,555986-1,NA,NA,NA,https://powo.science.kew.org/taxon/555986-1,POWO,NA
Byrsonima triopteryfolia,Malpighiaceae,Byrsonima,triopteryfolia,A.Juss.,NA,Species,Malpigh. Syn.: 59 (1840),NA,1840,NA,NA,NA,NA,NA,NA,NA,NA,556204-1,NA,NA,NA,https://powo.science.kew.org/taxon/556204-1,POWO,NA
Heteropterys mathewsiana,Malpighiaceae,Heteropterys,mathewsiana,A.Juss.,NA,Species,"Ann. Sci. Nat., Bot., sér. 2, 13: 275 (1840)",NA,1840,NA,NA,NA,NA,NA,NA,NA,NA,556582-1,NA,NA,NA,https://powo.science.kew.org/taxon/556582-1,POWO,NA
Byrsonima stipulina,Malpighiaceae,Byrsonima,stipulina,J.F.Macbr.,NA,Species,"Publ. Field Mus. Nat. Hist., Bot. Ser. 13(3): 870 (1950)",NA,1950,NA,NA,NA,NA,NA,NA,NA,NA,38944-2,NA,NA,NA,https://powo.science.kew.org/taxon/38944-2,POWO,NA
Bunchosia guatemalensis,Malpighiaceae,Bunchosia,guatemalensis,Nied.,NA,Species,Arbeiten Bot. Inst. Königl. Lyceums Hosianum Braunsberg 1: 5 (1901),NA,1901,NA,NA,NA,NA,NA,NA,NA,NA,555915-1,NA,NA,NA,https://powo.science.kew.org/taxon/555915-1,POWO,NA
Bunchosia lindeniana,Malpighiaceae,Bunchosia,lindeniana,A.Juss.,NA,Species,Arch. Mus. Hist. Nat. 3: 335 (1843),NA,1843,NA,NA,NA,NA,NA,NA,NA,NA,303745-2,NA,NA,NA,https://powo.science.kew.org/taxon/303745-2,POWO,NA
Bunchosia nitida,Malpighiaceae,Bunchosia,nitida,(Jacq.) DC.,NA,Species,Prodr. 1: 582 (1824),NA,1824,NA,NA,NA,NA,NA,NA,NA,NA,1122895-2,NA,NA,NA,https://powo.science.kew.org/taxon/1122895-2,POWO,NA
