name,family,genus,species,authors,citationType,rank,hybrid,reference,publication,publicationYear,referenceCollation,publicationId,suppressed,typeLocations,collectorTeam,collectionNumber,collectionDate1,distribution,locality,id,inPowo,bhlLink,publicationYearNote,remarks,referenceRemarks,url,source,accepted,kingdom,snippet,fqId,images
Chrysobalanus macrophyllus,Chrysobalanaceae,Chrysobalanus,macrophyllus,Schott,tax_nov,spec.,FALSE,"Syst. Veg., ed. 16 [Sprengel] 4(2): 407. 1827 [Jan-Jun 1827] ","Syst. Veg., ed. 16 [Sprengel]",1827,4(2): 407,14620-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,57588-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1827&rft.issue=2&rft.spage=407&rft.volume=4&rft_id=http://www.biodiversitylibrary.org/bibliography/822&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,Jan-Jun 1827,NA,NA,www.ipni.org/n/57588-2,IPNI,NA,NA,NA,NA,
Chrysobalanus sublanatus,Chrysobalanaceae,Chrysobalanus,sublanatus,Kuntze,tax_nov,spec.,FALSE,Revis. Gen. Pl. 3[3]: 76. 1898 [28 Sep 1898] ,Revis. Gen. Pl.,1898,3[3]: 76,1063-2,FALSE,NA,NA,NA,NA,"Mato Grosso (Brazil, Southern America)",NA,57596-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/3295&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,28 Sep 1898,NA,NA,www.ipni.org/n/57596-2,IPNI,NA,NA,NA,NA,
Couepia amaralae,Chrysobalanaceae,Couepia,amaralae,Prance,tax_nov,spec.,FALSE,"Fl. Neotrop. Monogr. 9(suppl.): 72, figs. 1989 ",Fl. Neotrop. Monogr.,1989,"9(suppl.): 72, figs",944-2,FALSE,holotype INPA,G.T.Prance et al.,29261,NA,"Amazonas (Brazil, Southern America)",NA,275179-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/275179-2,IPNI,NA,NA,NA,NA,
Couepia amazonica,Chrysobalanaceae,Couepia,amazonica,Fritsch,tax_nov,spec.,FALSE,Ann. K. K. Naturhist. Hofmus. 5: 12. 1890 ,Ann. K. K. Naturhist. Hofmus.,1890,5: 12,1241-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,67123-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1890&rft.spage=12&rft.volume=5&rft_id=http://www.biodiversitylibrary.org/bibliography/4999&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/67123-2,IPNI,NA,NA,NA,NA,
Couepia calophlebia,Chrysobalanaceae,Couepia,calophlebia,Standl.,tax_nov,spec.,FALSE,"Publ. Field Mus. Nat. Hist., Bot. Ser. 17: 248. 1937 ","Publ. Field Mus. Nat. Hist., Bot. Ser.",1937,17: 248,1054-2,FALSE,NA,NA,NA,NA,"Amazonas (Brazil, Southern America)",NA,67130-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1937&rft.spage=248&rft.volume=17&rft_id=http://www.biodiversitylibrary.org/bibliography/42246&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/67130-2,IPNI,NA,NA,NA,NA,
Couepia dahlgrenii,Chrysobalanaceae,Couepia,dahlgrenii,Standl.,tax_nov,spec.,FALSE,"Publ. Field Mus. Nat. Hist., Bot. Ser. 17: 249. 1937 ","Publ. Field Mus. Nat. Hist., Bot. Ser.",1937,17: 249,1054-2,FALSE,NA,NA,NA,NA,"Piaui (Brazil, Southern America)",NA,67136-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1937&rft.spage=249&rft.volume=17&rft_id=http://www.biodiversitylibrary.org/bibliography/42246&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/67136-2,IPNI,NA,NA,NA,NA,
Couepia divaricata,Chrysobalanaceae,Couepia,divaricata,Huber,tax_nov,spec.,FALSE,Bol. Mus. Goeldi Hist. Nat. Ethnogr. 6: 75. 1910 ,Bol. Mus. Goeldi Hist. Nat. Ethnogr.,1910,6: 75,4221-2,FALSE,holotype MG,Huber MG,2030,NA,Brazil (Southern America),NA,67137-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/67137-2,IPNI,NA,NA,NA,NA,
Couepia duckei,Chrysobalanaceae,Couepia,duckei,Huber,tax_nov,spec.,FALSE,Bol. Mus. Goeldi Hist. Nat. Ethnogr. 5: 371. 1909 ,Bol. Mus. Goeldi Hist. Nat. Ethnogr.,1909,5: 371,4221-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,67141-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/67141-2,IPNI,NA,NA,NA,NA,
Couepia elata,Chrysobalanaceae,Couepia,elata,Ducke,tax_nov,spec.,FALSE,Arq. Inst. Biol. Veg. 2(1): 35. 1935 [Sep 1935] ,Arq. Inst. Biol. Veg.,1935,2(1): 35,851-2,FALSE,NA,NA,NA,NA,"Amazonas (Brazil, Southern America)",NA,67143-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1935&rft.issue=1&rft.spage=35&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/115964&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,Sep 1935,NA,NA,www.ipni.org/n/67143-2,IPNI,NA,NA,NA,NA,
Couepia formosana,Chrysobalanaceae,Couepia,formosana,Taub.,tax_nov,spec.,FALSE,Bot. Jahrb. Syst. 21(4): 429. 1895 [1895] ;  a preprint,Bot. Jahrb. Syst.,1895,21(4): 429,553-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,67147-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/206005&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,1895,NA,a preprint,www.ipni.org/n/67147-2,IPNI,NA,NA,NA,NA,
