name,family,genus,species,authors,citationType,rank,reference,publication,publicationYear,referenceCollation,publicationId,typeLocations,collectorTeam,collectionNumber,collectionDate1,distribution,locality,id,bhlLink,publicationYearNote,remarks,url,source,doi
Myriophyllum mattogrossense,Haloragaceae,Myriophyllum,mattogrossense,Hoehne,NA,Species,Relat. Commiss. Linhas Telegr. Estratég. Matto Grosso Amazonas 5(6): 58 (1915),NA,1915,NA,NA,NA,NA,NA,NA,NA,NA,430434-1,NA,NA,NA,https://powo.science.kew.org/taxon/430434-1,POWO,NA
Myriophyllum rubricaule,Haloragaceae,Myriophyllum,rubricaule,Valk. & Duist.,NA,Species,Eur. J. Taxon. 828: 4 (2022),NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,77299815-1,NA,NA,NA,https://powo.science.kew.org/taxon/77299815-1,POWO,NA
