name,family,genus,species,authors,citationType,rank,hybrid,reference,publication,publicationYear,referenceCollation,publicationId,suppressed,typeLocations,collectorTeam,collectionNumber,collectionDate1,distribution,locality,id,inPowo,bhlLink,publicationYearNote,remarks,referenceRemarks,url,source,accepted,kingdom,snippet,fqId,images
Marcgravia corumbensis,Marcgraviaceae,Marcgravia,corumbensis,Taub.,tax_nov,spec.,FALSE,Bot. Jahrb. Syst. 21(4): 444. 1895 [1895] ;  a preprint,Bot. Jahrb. Syst.,1895,21(4): 444,553-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,152979-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1895&rft.issue=4&rft.spage=444&rft.volume=21&rft_id=http://www.biodiversitylibrary.org/bibliography/60&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,1895,NA,a preprint,www.ipni.org/n/152979-2,IPNI,NA,NA,NA,NA,
Marcgravia cuneifolia,Marcgraviaceae,Marcgravia,cuneifolia,Gardner,tax_nov,spec.,FALSE,London J. Bot. 2: 335. 1843 ,London J. Bot.,1843,2: 335,704-2,FALSE,holotype BM,George Gardner,333,NA,"Organ Mountains, Rio de Janeiro (Brazil, Southern America)",NA,314177-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1843&rft.spage=335&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/235&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,"[Gandhi 6 Dec 1997; comment added; de Roon & S. Dressler,¹Bot. Jahrb. Syst. 119: 332. 1997]",NA,www.ipni.org/n/314177-2,IPNI,NA,NA,NA,NA,
Marcgravia dasyantha,Marcgraviaceae,Marcgravia,dasyantha,Gilg,tax_nov,spec.,FALSE,"Bot. Jahrb. Syst. 25(3, Beibl. 60): 25. 1898 [19 Jul 1898] ",Bot. Jahrb. Syst.,1898,"25(3, Beibl. 60): 25",553-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,152984-2,TRUE,NA,19 Jul 1898,NA,NA,www.ipni.org/n/152984-2,IPNI,NA,NA,NA,NA,
Marcgravia macroscypha,Marcgraviaceae,Marcgravia,macroscypha,Gilg & Werderm.,tax_nov,spec.,FALSE,"Nat. Pflanzenfam., ed. 2 [Engler & Prantl] 21: 105. 1925 ","Nat. Pflanzenfam., ed. 2 [Engler & Prantl]",1925,21: 105,14496-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,153001-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/153001-2,IPNI,NA,NA,NA,NA,
Marcgravia roraimae,Marcgraviaceae,Marcgravia,roraimae,Gilg & Werderm.,tax_nov,spec.,FALSE,"Nat. Pflanzenfam., ed. 2 [Engler & Prantl] 21: 105, fig. 57. 1925 ","Nat. Pflanzenfam., ed. 2 [Engler & Prantl]",1925,"21: 105, fig. 57",14496-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,153026-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/153026-2,IPNI,NA,NA,NA,NA,
Marcgravia salicifolia,Marcgraviaceae,Marcgravia,salicifolia,Gilg,tax_nov,spec.,FALSE,"Bot. Jahrb. Syst. 25(3, Beibl. 60): 26. 1898 [19 Jul 1898] ",Bot. Jahrb. Syst.,1898,"25(3, Beibl. 60): 26",553-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,153028-2,TRUE,NA,19 Jul 1898,NA,NA,www.ipni.org/n/153028-2,IPNI,NA,NA,NA,NA,
Marcgravia stenonectaria,Marcgraviaceae,Marcgravia,stenonectaria,Gilg,tax_nov,spec.,FALSE,"Bot. Jahrb. Syst. 25(3, Beibl. 60): 30. 1898 [19 Jul 1898] ",Bot. Jahrb. Syst.,1898,"25(3, Beibl. 60): 30",553-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,153035-2,TRUE,NA,19 Jul 1898,NA,NA,www.ipni.org/n/153035-2,IPNI,NA,NA,NA,NA,
Marcgravia subcaudata,Marcgraviaceae,Marcgravia,subcaudata,Gilg & Werderm.,tax_nov,spec.,FALSE,"Nat. Pflanzenfam., ed. 2 [Engler & Prantl] 21: 105. 1925 ","Nat. Pflanzenfam., ed. 2 [Engler & Prantl]",1925,21: 105,14496-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,153039-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/153039-2,IPNI,NA,NA,NA,NA,
Marcgravia subcordata,Marcgraviaceae,Marcgravia,subcordata,Gilg,tax_nov,spec.,FALSE,"Bot. Jahrb. Syst. 25(3, Beibl. 60): 27. 1898 [19 Jul 1898] ",Bot. Jahrb. Syst.,1898,"25(3, Beibl. 60): 27",553-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,153040-2,TRUE,NA,19 Jul 1898,NA,NA,www.ipni.org/n/153040-2,IPNI,NA,NA,NA,NA,
Marcgravia wittmackiana,Marcgraviaceae,Marcgravia,wittmackiana,Gilg,tax_nov,spec.,FALSE,"Bot. Jahrb. Syst. 25(3, Beibl. 60): 29. 1898 [19 Jul 1898] ",Bot. Jahrb. Syst.,1898,"25(3, Beibl. 60): 29",553-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,153047-2,TRUE,NA,19 Jul 1898,NA,NA,www.ipni.org/n/153047-2,IPNI,NA,NA,NA,NA,
