name,family,genus,species,authors,citationType,rank,hybrid,reference,publication,publicationYear,referenceCollation,publicationId,suppressed,typeLocations,collectorTeam,collectionNumber,collectionDate1,distribution,locality,id,inPowo,bhlLink,publicationYearNote,remarks,referenceRemarks,url,source,accepted,kingdom,snippet,fqId,images
Ampelocera latifolia,Ulmaceae,Ampelocera,latifolia,Ducke,tax_nov,spec.,FALSE,Trop. Woods 76: 15. 1943 ,Trop. Woods,1943,76: 15,1085-2,FALSE,NA,NA,NA,NA,"Amazonas (Brazil, Southern America)",NA,11470-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/11470-2,IPNI,NA,NA,NA,NA,
Ampelocera verrucosa,Ulmaceae,Ampelocera,verrucosa,Kuhlm.,tax_nov,spec.,FALSE,Arch. Jard. Bot. Rio de Janeiro 4: 352. 1925 ,Arch. Jard. Bot. Rio de Janeiro,1925,4: 352,848-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,11473-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/11473-2,IPNI,NA,NA,NA,NA,
Celtis selloviana,Ulmaceae,Celtis,selloviana,Miq.,tax_nov,spec.,FALSE,Fl. Bras. (Martius) 4(1): 179. 1853 [1 Dec 1853] ,Fl. Bras. (Martius),1853,4(1): 179,629-2,FALSE,null U,F.Sellow,s.n.,NA,Brazil (Southern America),NA,51220-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/138327&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,1 Dec 1853,NA,NA,www.ipni.org/n/51220-2,IPNI,NA,NA,NA,NA,
Mertensia brasiliensis,Ulmaceae,Mertensia,brasiliensis,Gardner,tax_nov,spec.,FALSE,London J. Bot. 2: 339. 1843 ,London J. Bot.,1843,2: 339,704-2,FALSE,NA,George Gardner,347,NA,"Rio de Janeiro (Brazil, Southern America)",NA,321153-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1843&rft.spage=339&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/235&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,[Gandhi 30 May 2001],NA,www.ipni.org/n/321153-2,IPNI,NA,NA,NA,NA,
Momisia alnifolia,Ulmaceae,Momisia,alnifolia,Wedd.,tax_nov,spec.,FALSE,"Ann. Sci. Nat., Bot. sér. 3, 18: 193. 1852 ","Ann. Sci. Nat., Bot.",1852,"sér. 3, 18: 193",525-2,FALSE,null P,H.A.Weddell,3028,NA,"Rio de Janeiro (Brazil, Southern America)",NA,321169-2,TRUE,NA,NA,[Gandhi 31 May 2001],NA,www.ipni.org/n/321169-2,IPNI,NA,NA,NA,NA,
Momisia clausseniana,Ulmaceae,Momisia,clausseniana,Wedd.,tax_nov,spec.,FALSE,"Ann. Sci. Nat., Bot. sér. 3, 18: 194. 1852 ","Ann. Sci. Nat., Bot.",1852,"sér. 3, 18: 194",525-2,FALSE,null P,P.Claussen,1067,NA,"Minas Gerais (Brazil, Southern America)",NA,321154-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/321154-2,IPNI,NA,NA,NA,NA,
Momisia ferruginea,Ulmaceae,Momisia,ferruginea,Wedd.,tax_nov,spec.,FALSE,"Ann. Sci. Nat., Bot. sér. 3, 18: 194. 1852 ","Ann. Sci. Nat., Bot.",1852,"sér. 3, 18: 194",525-2,FALSE,null P,C.Gaudichaud-Beaupré,91,NA,"Rio de Janeiro (Brazil, Southern America)",NA,290841-2,TRUE,NA,NA,Celtis ferruginea (Wedd.) Miquel non Walpers,NA,www.ipni.org/n/290841-2,IPNI,NA,NA,NA,NA,
Momisia integrifolia,Ulmaceae,Momisia,integrifolia,Wedd.,tax_nov,spec.,FALSE,"Ann. Sci. Nat., Bot. sér. 3, 18: 196. 1852 ","Ann. Sci. Nat., Bot.",1852,"sér. 3, 18: 196",525-2,FALSE,null P,C.Gaudichaud-Beaupré,1734,NA,"Rio Grande do Sul (Brazil, Southern America)",NA,321159-2,TRUE,NA,NA,[Gandhi 30 May 2001],NA,www.ipni.org/n/321159-2,IPNI,NA,NA,NA,NA,
Momisia lancifolia,Ulmaceae,Momisia,lancifolia,Wedd.,tax_nov,spec.,FALSE,"Ann. Sci. Nat., Bot. sér. 3, 18: 196. 1852 ","Ann. Sci. Nat., Bot.",1852,"sér. 3, 18: 196",525-2,FALSE,null P,C.Gaudichaud-Beaupré,1723,NA,"Rio Grande do Sul (Brazil, Southern America)",NA,321160-2,TRUE,NA,NA,[Gandhi 30 May 2001],NA,www.ipni.org/n/321160-2,IPNI,NA,NA,NA,NA,
Momisia spinosissima,Ulmaceae,Momisia,spinosissima,Wedd.,tax_nov,spec.,FALSE,"Ann. Sci. Nat., Bot. sér. 3, 18: 195. 1852 ","Ann. Sci. Nat., Bot.",1852,"sér. 3, 18: 195",525-2,FALSE,null P,C.Gay,s.n.,NA,"Rio de Janeiro (Brazil, Southern America)",NA,321171-2,TRUE,NA,NA,[Gandhi 31 May 2001],NA,www.ipni.org/n/321171-2,IPNI,NA,NA,NA,NA,
