name,family,genus,species,authors,citationType,rank,reference,publication,publicationYear,referenceCollation,publicationId,typeLocations,collectorTeam,collectionNumber,collectionDate1,distribution,locality,id,publicationYearNote,remarks,url,source
Weinmannia glazioviana,Cunoniaceae,Weinmannia,glazioviana,Taub.,tax_nov,spec.,"Bot. Jahrb. Syst. 12(1-2, Beibl. 27): 18. 1890 ; 15(Beibl. 34): 16. 1892.",Bot. Jahrb. Syst.,1890,"12(1-2, Beibl. 27): 18",553-2,NA,NA,NA,NA,Brazil (Southern America),NA,268199-2,NA,NA,www.ipni.org/n/268199-2,IPNI
Weinmannia goyazensis,Cunoniaceae,Weinmannia,goyazensis,K.Schum.,tax_nov,spec.,"Bot. Jahrb. Syst. 30(1, Beibl. 67): 29. 1901 [12 Mar 1901] ",Bot. Jahrb. Syst.,1901,"30(1, Beibl. 67): 29",553-2,NA,NA,NA,NA,"Goyaz, Brazil",NA,268202-2,12 Mar 1901,NA,www.ipni.org/n/268202-2,IPNI
Weinmannia selloi,Cunoniaceae,Weinmannia,selloi,Engl.,tax_nov,spec.,"Nat. Pflanzenfam., ed. 2 [Engler & Prantl] 18a: 254. 1930 ","Nat. Pflanzenfam., ed. 2 [Engler & Prantl]",1930,18a: 254,14496-2,NA,NA,NA,NA,"Rio Janeiro, Minas Geraes, Sao Paulo, Brazil (Southern America)",NA,268297-2,NA,NA,www.ipni.org/n/268297-2,IPNI
