name,family,genus,species,authors,citationType,rank,hybrid,reference,publication,publicationYear,referenceCollation,publicationId,suppressed,typeLocations,collectorTeam,collectionNumber,collectionDate1,distribution,locality,id,inPowo,bhlLink,publicationYearNote,remarks,referenceRemarks,url,source,accepted,kingdom,snippet,fqId,images
Bernardinia schenckii,Connaraceae,Bernardinia,schenckii,Gilg,tax_nov,spec.,FALSE,"Nat. Pflanzenfam. [Engler & Prantl] 3, Abt. 3: 66. 1891 Name only",Nat. Pflanzenfam. [Engler & Prantl],1891,"3, Abt. 3: 66",14495-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,31796-2,FALSE,NA,NA,NA,Name only,www.ipni.org/n/31796-2,IPNI,NA,NA,NA,NA,
Bernardinia villosa,Connaraceae,Bernardinia,villosa,G.Schellenb.,tax_nov,spec.,FALSE,"Pflanzenr. (Engler) IV, 127: 101. 1938 ",Pflanzenr. (Engler),1938,"IV, 127: 101",3295-2,FALSE,lectotype P,H.A.Weddell,s. n.,NA,Brazil (Southern America),NA,31798-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1938&rft.spage=101&rft.volume=127&rft_id=http://www.biodiversitylibrary.org/bibliography/250&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/31798-2,IPNI,NA,NA,NA,NA,
Connarus celatus,Connaraceae,Connarus,celatus,Forero,tax_nov,spec.,FALSE,"Brittonia 32: 33, fig. 1980 ",Brittonia,1980,"32: 33, fig",561-2,FALSE,holotype MG,A.Ducke,1903,NA,Brazil (Southern America),NA,64163-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/64163-2,IPNI,NA,NA,NA,NA,
Connarus detersoides,Connaraceae,Connarus,detersoides,G.Schellenb.,tax_nov,spec.,FALSE,Candollea 2: 118. 1925 ,Candollea,1925,2: 118,885-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,64167-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/64167-2,IPNI,NA,NA,NA,NA,
Connarus fulvus,Connaraceae,Connarus,fulvus,Planch.,tax_nov,spec.,FALSE,Linnaea 23: 434. 1850 ,Linnaea,1850,23: 434,703-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,64176-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/111158&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/64176-2,IPNI,NA,NA,NA,NA,
Connarus gilgianus,Connaraceae,Connarus,gilgianus,Pilg.,tax_nov,spec.,FALSE,Bot. Jahrb. Syst. 30(2): 154. 1901 [2 Jul 1901] ,Bot. Jahrb. Syst.,1901,30(2): 154,553-2,FALSE,NA,NA,NA,NA,"Mattogrosso, Brazil",NA,64174-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/211370&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,2 Jul 1901,NA,NA,www.ipni.org/n/64174-2,IPNI,NA,NA,NA,NA,
Connarus laevis,Connaraceae,Connarus,laevis,G.Schellenb.,tax_nov,spec.,FALSE,"Pflanzenr. (Engler) [Heft 103], 4, Fam. 127: 226. 1938 ",Pflanzenr. (Engler),1938,"[Heft 103], 4, Fam. 127: 226",3295-2,FALSE,NA,NA,NA,NA,"Rio de Janeiro (Brazil, Southern America)",NA,64180-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/64180-2,IPNI,NA,NA,NA,NA,
Connarus martii,Connaraceae,Connarus,martii,G.Schellenb.,tax_nov,spec.,FALSE,Candollea 2: 116. 1925 ,Candollea,1925,2: 116,885-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,64187-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/64187-2,IPNI,NA,NA,NA,NA,
Connarus pachyneurus,Connaraceae,Connarus,pachyneurus,Radlk.,tax_nov,spec.,FALSE,Sitzungsber. Math.-Phys. Cl. Königl. Bayer. Akad. Wiss. München 16: 365. 1886 ,Sitzungsber. Math.-Phys. Cl. Königl. Bayer. Akad. Wiss. München,1886,16: 365,326-2,FALSE,holotype M,C.F.P.Martius,s.n.,NA,Brazil (Southern America),NA,64196-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1886&rft.spage=365&rft.volume=16&rft_id=http://www.biodiversitylibrary.org/bibliography/125291&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/64196-2,IPNI,NA,NA,NA,NA,
Connarus penningtonii,Connaraceae,Connarus,penningtonii,Prance,tax_nov,spec.,FALSE,"Mem. New York Bot. Gard. 15: 129, fig. E-H. 1966 ",Mem. New York Bot. Gard.,1966,"15: 129, fig. E-H",719-2,FALSE,NA,NA,NA,NA,"Amapá (Terr.) (Brazil, Southern America)",NA,64197-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1966&rft.spage=129&rft.volume=15&rft_id=http://www.biodiversitylibrary.org/bibliography/50489&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/64197-2,IPNI,NA,NA,NA,NA,
Connarus portosegurensis,Connaraceae,Connarus,portosegurensis,Forero,tax_nov,spec.,FALSE,"Brittonia 32: 36 (-38), fig. 1980 ",Brittonia,1980,"32: 36 (-38), fig",561-2,FALSE,holotype HB,A.P.Duarte,8042,NA,Brazil (Southern America),NA,64202-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/64202-2,IPNI,NA,NA,NA,NA,
Connarus revolutus,Connaraceae,Connarus,revolutus,C.Toledo,tax_nov,spec.,FALSE,Willdenowia 51(2): 177. 2021 [9 Jun 2021] [epublished],Willdenowia,2021,51(2): 177,3087-2,FALSE,holotype CVRD 5016;isotype ESA;isotype NY;isotype UB,D.A.Folli,2379,28 Sep 1994,"Bahia (Brazil Northeast, Brazil, Southern America);Espírito Santo (Brazil Southeast, Brazil, Southern America);","Espírito Santo, Linhares, Reserva Natural Vale, estrada Jacarandá",77222583-1,TRUE,NA,9 Jun 2021,doi:10.3372/wi.51.51201 The specific epithet refers to the strongly revolute leaflet margins.,[epublished],www.ipni.org/n/77222583-1,IPNI,NA,NA,NA,NA,
Connarus salicifolius,Connaraceae,Connarus,salicifolius,G.Schellenb.,tax_nov,spec.,FALSE,Candollea 2: 115. 1925 ,Candollea,1925,2: 115,885-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,64210-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/64210-2,IPNI,NA,NA,NA,NA,
