name,family,genus,species,authors,citationType,rank,hybrid,reference,publication,publicationYear,referenceCollation,publicationId,suppressed,typeLocations,collectorTeam,collectionNumber,collectionDate1,distribution,locality,id,inPowo,bhlLink,publicationYearNote,remarks,referenceRemarks,url,source,accepted,kingdom,snippet,fqId,images
Daphnopsis aemygdioi,Thymelaeaceae,Daphnopsis,aemygdioi,Laclette,tax_nov,spec.,FALSE,"Bol. Mus. Nac. Rio de Janeiro, Bot. 46: 3 (1977), with two types cited. ","Bol. Mus. Nac. Rio de Janeiro, Bot.",1977,"46: 3 (1977), with two types cited",NA,FALSE,NA,NA,NA,NA,Brazil Southeast (Rio de Janeiro).,NA,1004421-1,FALSE,NA,1977,NA,NA,www.ipni.org/n/1004421-1,IPNI,NA,NA,NA,NA,
Daphnopsis beta,Thymelaeaceae,Daphnopsis,beta,Taub.,tax_nov,spec.,FALSE,"Bot. Jahrb. Syst. 12(1-2, Beibl. 27): 5. 1890 [24 Jun 1890] ",Bot. Jahrb. Syst.,1890,"12(1-2, Beibl. 27): 5",553-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,76697-2,TRUE,NA,24 Jun 1890,NA,NA,www.ipni.org/n/76697-2,IPNI,NA,NA,NA,NA,
Daphnopsis ericiflora,Thymelaeaceae,Daphnopsis,ericiflora,Gilg & Markgr.,tax_nov,spec.,FALSE,Repert. Spec. Nov. Regni Veg. 19: 113. 1923 ,Repert. Spec. Nov. Regni Veg.,1923,19: 113,788-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,76715-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1923&rft.spage=113&rft.volume=19&rft_id=http://www.biodiversitylibrary.org/bibliography/276&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/76715-2,IPNI,NA,NA,NA,NA,
Daphnopsis longifolia,Thymelaeaceae,Daphnopsis,longifolia,Taub.,tax_nov,spec.,FALSE,"Bot. Jahrb. Syst. 12(1-2, Beibl. 27): 9. 1890 [24 Jun 1890] ",Bot. Jahrb. Syst.,1890,"12(1-2, Beibl. 27): 9",553-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,76726-2,TRUE,NA,24 Jun 1890,NA,NA,www.ipni.org/n/76726-2,IPNI,NA,NA,NA,NA,
Daphnopsis longiracemosa,Thymelaeaceae,Daphnopsis,longiracemosa,Gilg ex Domke,tax_nov,spec.,FALSE,Notizbl. Bot. Gart. Berlin-Dahlem 12: 728. 1935 ,Notizbl. Bot. Gart. Berlin-Dahlem,1935,12: 728,1019-2,FALSE,NA,NA,NA,NA,"Ceará (Brazil, Southern America)",NA,76727-2,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1935&rft.spage=728&rft.volume=12&rft_id=http://www.biodiversitylibrary.org/bibliography/41365&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/76727-2,IPNI,NA,NA,NA,NA,
Daphnopsis mello-barretoi,Thymelaeaceae,Daphnopsis,mello-barretoi,Standl.,tax_nov,spec.,FALSE,"Publ. Field Mus. Nat. Hist., Bot. Ser. 22: 92. 1940 ","Publ. Field Mus. Nat. Hist., Bot. Ser.",1940,22: 92,1054-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,76733-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1940&rft.spage=92&rft.volume=22&rft_id=http://www.biodiversitylibrary.org/bibliography/42246&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/76733-2,IPNI,NA,NA,NA,NA,
Daphnopsis sanctae-teresae,Thymelaeaceae,Daphnopsis,sanctae-teresae,Nevling,tax_nov,spec.,FALSE,"Ann. Missouri Bot. Gard. 46: 346, fig. 48. 1960 ",Ann. Missouri Bot. Gard.,1960,"46: 346, fig. 48",1-2,FALSE,NA,NA,NA,NA,"Bahia &amp; Pernambuco, Brazil (Southern America)",NA,76750-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/16158061&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/76750-2,IPNI,NA,NA,NA,NA,
Daphnopsis sessiliflora,Thymelaeaceae,Daphnopsis,sessiliflora,Griseb.,tax_nov,spec.,FALSE,"Bot. Jahrb. Syst. 12(1-2, Beibl. 27): 8. 1890 [24 Jun 1890] ",Bot. Jahrb. Syst.,1890,"12(1-2, Beibl. 27): 8",553-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,76756-2,FALSE,NA,24 Jun 1890,NA,NA,www.ipni.org/n/76756-2,IPNI,NA,NA,NA,NA,
Daphnopsis ulei,Thymelaeaceae,Daphnopsis,ulei,Gilg ex Domke,tax_nov,spec.,FALSE,Notizbl. Bot. Gart. Berlin-Dahlem 12: 725. 1935 ,Notizbl. Bot. Gart. Berlin-Dahlem,1935,12: 725,1019-2,FALSE,NA,NA,NA,NA,"Rio de Janeiro (Brazil, Southern America)",NA,76762-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1935&rft.spage=725&rft.volume=12&rft_id=http://www.biodiversitylibrary.org/bibliography/41365&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/76762-2,IPNI,NA,NA,NA,NA,
Daphnopsis umbelluligera,Thymelaeaceae,Daphnopsis,umbelluligera,Domke,tax_nov,spec.,FALSE,Notizbl. Bot. Gart. Berlin-Dahlem 12: 730. 1935 ,Notizbl. Bot. Gart. Berlin-Dahlem,1935,12: 730,1019-2,FALSE,NA,NA,NA,NA,"Rio de Janeiro (Brazil, Southern America)",NA,76763-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1935&rft.spage=730&rft.volume=12&rft_id=http://www.biodiversitylibrary.org/bibliography/41365&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/76763-2,IPNI,NA,NA,NA,NA,
