name,family,genus,species,authors,citationType,rank,hybrid,reference,publication,publicationYear,referenceCollation,publicationId,suppressed,typeLocations,collectorTeam,collectionNumber,collectionDate1,distribution,locality,id,inPowo,bhlLink,publicationYearNote,remarks,referenceRemarks,url,source,accepted,kingdom,snippet,fqId,images
Sparattanthelium atrum,Hernandiaceae,Sparattanthelium,atrum,Pilg.,tax_nov,spec.,FALSE,Notizbl. Königl. Bot. Gart. Berlin 6: 295. 1915 ,Notizbl. Königl. Bot. Gart. Berlin,1915,6: 295,3558-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,241037-2,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1915&rft.spage=295&rft.volume=6&rft_id=http://www.biodiversitylibrary.org/bibliography/41384&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/241037-2,IPNI,NA,NA,NA,NA,
Sparattanthelium hirtum,Hernandiaceae,Sparattanthelium,hirtum,Hallier,tax_nov,spec.,FALSE,Meded. Rijks-Herb. 19: 37. 1913 ,Meded. Rijks-Herb.,1913,19: 37,1232-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,241048-2,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1913&rft.spage=37&rft.volume=19&rft_id=http://www.biodiversitylibrary.org/bibliography/49095&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/241048-2,IPNI,NA,NA,NA,NA,
