name,family,genus,species,authors,citationType,rank,hybrid,reference,publication,publicationYear,referenceCollation,publicationId,suppressed,typeLocations,collectorTeam,collectionNumber,collectionDate1,distribution,locality,id,inPowo,bhlLink,publicationYearNote,remarks,referenceRemarks,url,source,accepted,kingdom,snippet,fqId,images
Anthurium insculptum,Araceae,Anthurium,insculptum,Engl.,tax_nov,spec.,FALSE,Bot. Jahrb. Syst. 25(3): 413. 1898 [19 Jul 1898] ,Bot. Jahrb. Syst.,1898,25(3): 413,553-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,15362-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1898&rft.issue=3&rft.spage=413&rft.volume=25&rft_id=http://www.biodiversitylibrary.org/bibliography/60&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,19 Jul 1898,NA,NA,www.ipni.org/n/15362-2,IPNI,NA,NA,NA,NA,
Anthurium itacarense,Araceae,Anthurium,itacarense,K.M.Pimenta & Mayo,tax_nov,spec.,FALSE,Phytotaxa 641(2): 143. 2024 [18 Mar 2024] [epublished],Phytotaxa,2024,641(2): 143,20011462-1,FALSE,holotype HUEFS 262397;isotype CEPEC,K.M.Pimenta &amp; L.C.Marinho,898,25 Feb 2019,"Bahia (Brazil Northeast, Brazil, Southern America)","Município Itacaré, trilha de acesso à prainha na praia da Ribeira",77338754-1,FALSE,NA,18 Mar 2024,doi:10.11646/phytotaxa.641.2.5,[epublished],www.ipni.org/n/77338754-1,IPNI,NA,NA,NA,NA,
Anthurium lindmannianum,Araceae,Anthurium,lindmannianum,Engl.,tax_nov,spec.,FALSE,Bot. Jahrb. Syst. 25(3): 367. 1898 [19 Jul 1898] ,Bot. Jahrb. Syst.,1898,25(3): 367,553-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,15405-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1898&rft.issue=3&rft.spage=367&rft.volume=25&rft_id=http://www.biodiversitylibrary.org/bibliography/60&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,19 Jul 1898,NA,NA,www.ipni.org/n/15405-2,IPNI,NA,NA,NA,NA,
Anthurium longilaminatum,Araceae,Anthurium,longilaminatum,Engl.,tax_nov,spec.,FALSE,Bot. Jahrb. Syst. 25(3): 399. 1898 [19 Jul 1898] ,Bot. Jahrb. Syst.,1898,25(3): 399,553-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,15420-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1898&rft.issue=3&rft.spage=399&rft.volume=25&rft_id=http://www.biodiversitylibrary.org/bibliography/60&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,19 Jul 1898,NA,NA,www.ipni.org/n/15420-2,IPNI,NA,NA,NA,NA,
Anthurium longipetiolatum,Araceae,Anthurium,longipetiolatum,Engl.,tax_nov,spec.,FALSE,Bot. Jahrb. Syst. 25(3): 400. 1898 [19 Jul 1898] ,Bot. Jahrb. Syst.,1898,25(3): 400,553-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,15424-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1898&rft.issue=3&rft.spage=400&rft.volume=25&rft_id=http://www.biodiversitylibrary.org/bibliography/60&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,19 Jul 1898,NA,NA,www.ipni.org/n/15424-2,IPNI,NA,NA,NA,NA,
Anthurium macropodum,Araceae,Anthurium,macropodum,E.G.Gonç.,tax_nov,spec.,FALSE,Kew Bull. 67(3): 451. 2012 [21 Jul 2012] [epublished],Kew Bull.,2012,67(3): 451,987-2,FALSE,holotype HPL;isotype BHCB;isotype K;isotype MO;isotype RB;isotype UB;isotype MBML,Gonçalves,2015,20 Nov 2010,"Espírito Santo (Brazil Southeast, Brazil, Southern America)",Vargem Alta,77120434-1,TRUE,NA,21 Jul 2012,doi:10.1007/s12225-012-9367-3,[epublished],www.ipni.org/n/77120434-1,IPNI,NA,NA,NA,NA,
Anthurium mendoncai,Araceae,Anthurium,mendoncai,Engl.,tax_nov,spec.,FALSE,Bot. Jahrb. Syst. 25(3): 416. 1898 [19 Jul 1898] ,Bot. Jahrb. Syst.,1898,25(3): 416,553-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,15461-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1898&rft.issue=3&rft.spage=416&rft.volume=25&rft_id=http://www.biodiversitylibrary.org/bibliography/60&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,19 Jul 1898,NA,NA,www.ipni.org/n/15461-2,IPNI,NA,NA,NA,NA,
Anthurium micranthum,Araceae,Anthurium,micranthum,K.Krause,tax_nov,spec.,FALSE,Notizbl. Königl. Bot. Gart. Berlin 6: 113. 1914 ,Notizbl. Königl. Bot. Gart. Berlin,1914,6: 113,3558-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,15465-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1914&rft.spage=113&rft.volume=6&rft_id=http://www.biodiversitylibrary.org/bibliography/41384&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/15465-2,IPNI,NA,NA,NA,NA,
Anthurium moonenii,Araceae,Anthurium,moonenii,Croat & E.G.Gonç.,tax_nov,spec.,FALSE,"Willdenowia 35(1): 173 (-177; figs. 1-2, photos). 2005 [31 Aug 2005] ",Willdenowia,2005,"35(1): 173 (-177; figs. 1-2, photos)",3087-2,FALSE,holotype MO 4343678;isotype B;isotype CAY;isotype INPA;isotype K;isotype NY;isotype P;isotype UB;isotype US;isotype U,T.B.Croat &amp; J.Moonen,74316,NA,"French Guiana (Northern South America, Southern America);Amazonas (Brazil North, Brazil, Southern America);","Route de l'Est, Cayenne-Regina, vicinity peak 93, 0-150m",77067645-1,TRUE,NA,31 Aug 2005,NA,NA,www.ipni.org/n/77067645-1,IPNI,NA,NA,NA,NA,
Anthurium mourai,Araceae,Anthurium,mourai,Engl.,tax_nov,spec.,FALSE,Bot. Jahrb. Syst. 25(3): 416. 1898 [19 Jul 1898] ,Bot. Jahrb. Syst.,1898,25(3): 416,553-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,15479-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1898&rft.issue=3&rft.spage=416&rft.volume=25&rft_id=http://www.biodiversitylibrary.org/bibliography/60&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,19 Jul 1898,NA,NA,www.ipni.org/n/15479-2,IPNI,NA,NA,NA,NA,
