name,family,genus,species,authors,citationType,rank,hybrid,reference,publication,publicationYear,referenceCollation,publicationId,suppressed,typeLocations,collectorTeam,collectionNumber,collectionDate1,distribution,locality,id,inPowo,bhlLink,publicationYearNote,remarks,referenceRemarks,url,source,accepted,kingdom,snippet,fqId,images
Almeidea acuminata,Rutaceae,Almeidea,acuminata,A.St.-Hil. ex G.Don,tax_nov,spec.,FALSE,Gen. Hist. 1: 798. 1831 [early Aug 1831] ,Gen. Hist.,1831,1: 798,958-2,FALSE,NA,NA,NA,NA,"Minas Gerais (Brazil, Southern America)",in woods,771141-1,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1831&rft.spage=798&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/502&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,early Aug 1831,NA,NA,www.ipni.org/n/771141-1,IPNI,NA,NA,NA,NA,
Almeidea albiflora,Rutaceae,Almeidea,albiflora,Bruniera & Groppo,tax_nov,spec.,FALSE,"Brittonia 63(2): 282 (281-285; figs. 1-2, map). 2011 [1 Jun 2011] ",Brittonia,2011,"63(2): 282 (281-285; figs. 1-2, map)",561-2,FALSE,holotype SPFR;isotype K;isotype MO;isotype NY;isotype RB;isotype SPF,"M.Groppo, C.P.Bruniera &amp; G.M.Bueno",1851,29 Jan 2009,"Espírito Santo (Brazil Southeast, Brazil, Southern America)","Cachoeiro de Itapemirim, Rodovia para Jerônimo Monteiro (BR 482), ca. 3 km da saída da cidade, Morro Grande, atrás da Marmoraria Sandrini, 75 m",77116537-1,TRUE,NA,1 Jun 2011,NA,NA,www.ipni.org/n/77116537-1,IPNI,NA,NA,NA,NA,
Almeidea limae,Rutaceae,Almeidea,limae,I.M.Silva,tax_nov,spec.,FALSE,"Bradea 4: 362 (-363), fig. 1987 ",Bradea,1987,"4: 362 (-363), fig",1276-2,FALSE,holotype RBR,I.M.Silva,294,NA,"Rio de Janeiro (Brazil, Southern America)",NA,271962-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/271962-2,IPNI,NA,NA,NA,NA,
Amyris brasiliensis,Rutaceae,Amyris,brasiliensis,Spreng.,tax_nov,spec.,FALSE,"Syst. Veg., ed. 16 [Sprengel] 2: 217. 1825 [Jan-May 1825] ","Syst. Veg., ed. 16 [Sprengel]",1825,2: 217,14620-2,FALSE,holotype P?,F. Sellow,s.n.,NA,Brazil (Southern America),NA,12150-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1825&rft.spage=217&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/822&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,Jan-May 1825,NA,NA,www.ipni.org/n/12150-2,IPNI,NA,NA,NA,NA,
Amyris macrocarpa,Rutaceae,Amyris,macrocarpa,Gereau,tax_nov,spec.,FALSE,"Candollea 46: 231, fig. 2. 1991 ",Candollea,1991,"46: 231, fig. 2",885-2,FALSE,holotype MO;isotype UC,B.Berlin,1776,NA,"Amazonas (Brazil, Southern America)",NA,272091-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/272091-2,IPNI,NA,NA,NA,NA,
Angostura adenanthera,Rutaceae,Angostura,adenanthera,Rizzini,tax_nov,spec.,FALSE,Revista Brasil. Biol. 50: 1085-1086. 1990 ,Revista Brasil. Biol.,1990,50: 1085-1086,3736-2,FALSE,holotype RB,B.D.Sucre,5515,NA,"Espirito Santo (Brazil, Southern America)",NA,304718-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/304718-2,IPNI,NA,NA,NA,NA,
Angostura kuhlmanniana,Rutaceae,Angostura,kuhlmanniana,Rizzini,tax_nov,spec.,FALSE,Revista Brasil. Biol. 50: 1086. 1990 ,Revista Brasil. Biol.,1990,50: 1086,3736-2,FALSE,holotype RB,J.G.Kuhlmann,829,NA,"Acre (Brazil, Southern America)",NA,300958-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/300958-2,IPNI,NA,NA,NA,NA,
Angostura marginata,Rutaceae,Angostura,marginata,Rizzini,tax_nov,spec.,FALSE,Revista Brasil. Biol. 50: 1087. 1990 ,Revista Brasil. Biol.,1990,50: 1087,3736-2,FALSE,holotype RB,J.G.Kuhlmann,256,NA,"Espirito Santo (Brazil, Southern America)",NA,302562-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/302562-2,IPNI,NA,NA,NA,NA,
Angostura taubertiana,Rutaceae,Angostura,taubertiana,Rizzini,tax_nov,spec.,FALSE,Revista Brasil. Biol. 50: 1087-1088. 1990 ,Revista Brasil. Biol.,1990,50: 1087-1088,3736-2,FALSE,holotype RB,"A.P.Duarte, J.Correa Gomes",531,NA,"Espirito Santo (Brazil, Southern America)",NA,305956-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/305956-2,IPNI,NA,NA,NA,NA,
Angostura transitionalis,Rutaceae,Angostura,transitionalis,Rizzini,tax_nov,spec.,FALSE,Revista Brasil. Biol. 50: 1088. 1990 ,Revista Brasil. Biol.,1990,50: 1088,3736-2,FALSE,holotype RB,J.G.Kuhlmann,721,NA,"Acre (Brazil, Southern America)",NA,305957-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/305957-2,IPNI,NA,NA,NA,NA,
