name,family,genus,species,authors,citationType,rank,reference,publication,publicationYear,referenceCollation,publicationId,typeLocations,collectorTeam,collectionNumber,collectionDate1,distribution,locality,id,bhlLink,publicationYearNote,remarks,url,source,doi
Phyllanthus timboensis,Phyllanthaceae,Phyllanthus,timboensis,"Funez, J.P.R.Ferreira & Hassemer",NA,Species,Webbia 73: 64 (2018),NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,77185977-1,NA,NA,NA,https://powo.science.kew.org/taxon/77185977-1,POWO,NA
Phyllanthus augustini,Phyllanthaceae,Phyllanthus,augustini,Baill.,NA,Species,Adansonia 5: 354 (1865),NA,1865,NA,NA,NA,NA,NA,NA,NA,NA,353543-1,NA,NA,NA,https://powo.science.kew.org/taxon/353543-1,POWO,NA
Phyllanthus major,Phyllanthaceae,Phyllanthus,major,Steyerm.,NA,Species,"Fieldiana, Bot. 28: 318 (1952)",NA,1952,NA,NA,NA,NA,NA,NA,NA,NA,194852-2,NA,NA,NA,https://powo.science.kew.org/taxon/194852-2,POWO,NA
Phyllanthus vaccinifolius,Phyllanthaceae,Phyllanthus,vaccinifolius,(Müll.Arg.) Müll.Arg.,NA,Species,"A.P.de Candolle, Prodr. 15(2): 322 (1866)",NA,1866,NA,NA,NA,NA,NA,NA,NA,NA,354820-1,NA,NA,NA,https://powo.science.kew.org/taxon/354820-1,POWO,NA
