name,family,genus,species,authors,citationType,rank,hybrid,reference,publication,publicationYear,referenceCollation,publicationId,suppressed,typeLocations,collectorTeam,collectionNumber,collectionDate1,distribution,locality,id,inPowo,bhlLink,publicationYearNote,remarks,referenceRemarks,url,source,accepted,kingdom,snippet,fqId,images
Diospyros acreana,Ebenaceae,Diospyros,acreana,Cavalcante,tax_nov,spec.,FALSE,"Bol. Mus. Paraense Emilio Goeldi, N.S., Bot. 22: 1. 1966 ","Bol. Mus. Paraense Emilio Goeldi, N.S., Bot.",1966,22: 1,1871-2,FALSE,NA,NA,NA,NA,"Acre (Brazil, Southern America)",NA,81165-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/81165-2,IPNI,NA,NA,NA,NA,
Diospyros amazonica,Ebenaceae,Diospyros,amazonica,E.H.L.Krause,tax_nov,spec.,FALSE,Verh. Bot. Vereins Prov. Brandenburg 48: 193. 1907 ,Verh. Bot. Vereins Prov. Brandenburg,1907,48: 193,823-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,81169-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1907&rft.spage=193&rft.volume=48&rft_id=http://www.biodiversitylibrary.org/bibliography/49731&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/81169-2,IPNI,NA,NA,NA,NA,
Diospyros araripensis,Ebenaceae,Diospyros,araripensis,Cavalcante,tax_nov,spec.,FALSE,"Bol. Mus. Paraense Emilio Goeldi, N.S., Bot. 21: 2. 1963 ","Bol. Mus. Paraense Emilio Goeldi, N.S., Bot.",1963,21: 2,1871-2,FALSE,NA,NA,NA,NA,"Ceará (Brazil, Southern America)",NA,81172-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/81172-2,IPNI,NA,NA,NA,NA,
Diospyros duartei,Ebenaceae,Diospyros,duartei,Cavalcante,tax_nov,spec.,FALSE,"Bol. Mus. Paraense Emilio Goeldi, N.S., Bot. 21: 2. 1963 ","Bol. Mus. Paraense Emilio Goeldi, N.S., Bot.",1963,21: 2,1871-2,FALSE,NA,NA,NA,NA,"Espirito Santo (Brazil, Southern America)",NA,81191-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/81191-2,IPNI,NA,NA,NA,NA,
Diospyros froesii,Ebenaceae,Diospyros,froesii,Cavalcante,tax_nov,spec.,FALSE,"Acta Amazonica 7(2): 191, fig. 2. 1977 [post Jun ? 1977] ",Acta Amazonica,1977,"7(2): 191, fig. 2",1144-2,FALSE,holotype IAN,R.de Lemos Fróes,20800,Apr 1945,"Amazonas (Brazil, Southern America)",Rio Solimoes,81194-2,TRUE,NA,post Jun ? 1977,NA,NA,www.ipni.org/n/81194-2,IPNI,NA,NA,NA,NA,
Diospyros janeirensis,Ebenaceae,Diospyros,janeirensis,Sandwith,tax_nov,spec.,FALSE,Kew Bull. 4(4): 487. 1950 [1949 publ. 16 Feb 1950] ,Kew Bull.,1950,4(4): 487,987-2,FALSE,NA,NA,NA,NA,"Rio de Janeiro &amp; Minas Geraes, Brazil (Southern America)",NA,81203-2,TRUE,NA,1949 publ. 16 Feb 1950,NA,NA,www.ipni.org/n/81203-2,IPNI,NA,NA,NA,NA,
Diospyros liriosmoides,Ebenaceae,Diospyros,liriosmoides,A.C.Sm.,tax_nov,spec.,FALSE,Brittonia 2: 164. 1936 as Diosypros,Brittonia,1936,2: 164,561-2,FALSE,NA,NA,NA,NA,"Amazonas (Brazil, Southern America)",NA,81210-2,TRUE,NA,NA,NA,as Diosypros,www.ipni.org/n/81210-2,IPNI,NA,NA,NA,NA,
Diospyros minensis,Ebenaceae,Diospyros,minensis,Glaz.,tax_nov,spec.,FALSE,Bull. Soc. Bot. France 57(Mém. 3e): 443. 1910 ,Bull. Soc. Bot. France,1910,57(Mém. 3e): 443,578-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,81221-2,FALSE,NA,NA,NA,NA,www.ipni.org/n/81221-2,IPNI,NA,NA,NA,NA,
Diospyros miroma,Ebenaceae,Diospyros,miroma,B.Walln.,tax_nov,spec.,FALSE,"Ann. Naturhist. Mus. Wien, B 123: 337. 2021 [Feb 2021] ","Ann. Naturhist. Mus. Wien, B",2021,123: 337,406-2,FALSE,holotype W;isotype CEPEC;isotype NY,"A.M. Amorim,  S.C. Sant'Ana, J.G. Jardim &amp; E.B. dos Santos",1598,22 Mar 1994,"Bahia (Brazil Northeast, Brazil, Southern America)","Mun. de Una, Reserva Biológica do Mico-Leão (IBAMA), entrada  no km 46 da rod. BA-001 Ilhéus/Una, Fazenda Maruim e Dois de Julho, ao Fundo da  Reserva",77216573-1,TRUE,NA,Feb 2021,'The plant name has been coined arbitrarily.',NA,www.ipni.org/n/77216573-1,IPNI,NA,NA,NA,NA,
Diospyros paraensis,Ebenaceae,Diospyros,paraensis,Sothers,tax_nov,spec.,FALSE,Kew Bull. 58(2): 475 (-476. fig. 2). 2003 [24 Jul 2003] ,Kew Bull.,2003,58(2): 475 (-476. fig. 2),987-2,FALSE,holotype MG;isotype INPA,N.A.Rosa,3659,NA,"Tucuruí, Porto da Fazenda Guaripá, margem direita do Rio Caripé, Castanhal do Cocal, a 72 km de Tucuruí, Pará (Brazil, Southern America)",NA,328173-2,TRUE,NA,24 Jul 2003,NA,NA,www.ipni.org/n/328173-2,IPNI,NA,NA,NA,NA,
