name,family,genus,species,authors,citationType,rank,reference,publication,publicationYear,referenceCollation,publicationId,typeLocations,collectorTeam,collectionNumber,collectionDate1,distribution,locality,id,bhlLink,publicationYearNote,remarks,url,source,doi
Eleocharis ramboi,Cyperaceae,Eleocharis,ramboi,H.E.Hess,tax_nov,spec.,"Ber. Schweiz. Bot. Ges. 67: 93, tab. 4. 1957 ",Ber. Schweiz. Bot. Ges.,1957,"67: 93, tab. 4",2865-2,NA,NA,NA,NA,"Rio Grande do Sul (Brazil, Southern America)",NA,89812-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1957&rft.spage=93&rft.volume=67&rft_id=http://www.biodiversitylibrary.org/bibliography/5596&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,www.ipni.org/n/89812-2,IPNI,NA
Eleocharis urbani,Cyperaceae,Eleocharis,urbani,Boeckeler,tax_nov,spec.,Allg. Bot. Z. Syst. 2: 20. 1896 ,Allg. Bot. Z. Syst.,1896,2: 20,513-2,NA,NA,NA,NA,Brazil (Southern America),NA,89872-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1896&rft.spage=20&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/9199&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,www.ipni.org/n/89872-2,IPNI,NA
Helonema estrellense,Cyperaceae,Helonema,estrellense,Suess.,tax_nov,spec.,"Bot. Jahrb. Syst. 73(2): 118, fig. 6. 1943 [18 Jun 1943] ",Bot. Jahrb. Syst.,1943,"73(2): 118, fig. 6",553-2,NA,NA,NA,NA,"Rio de Janeiro (Brazil, Southern America)",NA,119945-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1943&rft.issue=2&rft.spage=118&rft.volume=73&rft_id=http://www.biodiversitylibrary.org/bibliography/60&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,18 Jun 1943,NA,www.ipni.org/n/119945-2,IPNI,NA
Rhynchospora caesionus,Cyperaceae,Rhynchospora,caesionus,T.Koyama,tax_nov,spec.,"Brittonia 24: 281, fig. 1, J-T. 1972 ",Brittonia,1972,"24: 281, fig. 1, J-T",561-2,holotype K,"Hunt, Ramos",5834,NA,"Mato Grosso (Brazil, Southern America)",NA,220209-2,NA,NA,NA,www.ipni.org/n/220209-2,IPNI,NA
Rhynchospora calderiana,Cyperaceae,Rhynchospora,calderiana,D.A.Simpson,tax_nov,spec.,"Kew Bull. 42(4): 891, fig. 1987 [11 Nov 1987] ",Kew Bull.,1987,"42(4): 891, fig.",987-2,holotype CEPEC,R.M.Harley,21503,NA,Brazil (Southern America),NA,284279-2,NA,11 Nov 1987,NA,www.ipni.org/n/284279-2,IPNI,NA
Rhynchospora parecisensis,Cyperaceae,Rhynchospora,parecisensis,"K.N.L.Alves, W.W.Thomas & A.Gil",tax_nov,spec.,Acta Amazonica 53(3): 209. 2023 [9 Oct 2023] [epublished],Acta Amazonica,2023,53(3): 209,1144-2,holotype MBM 412644;isotype HERBAM 1740;isotype RB 01378012;isotype TANG 5845,"M.E.Engels, R.S.Thomé &amp; L.S.Silva",5367,27 Apr 2017,"Mato Grosso (Brazil West-Central, Brazil, Southern America)","Itaúba, resgate de Flora da UHE Colíder, 268 m",77334643-1,NA,9 Oct 2023,doi:10.1590/1809-4392202301040 Etymology: the specific epithet refers to the Parecis plateau.,www.ipni.org/n/77334643-1,IPNI,https://doi.org/10.1590/1809-4392202301040
Rhynchospora urbani,Cyperaceae,Rhynchospora,urbani,Boeckeler,tax_nov,spec.,"Beitr. Cyper. pt. 1, 26. 1888 ",Beitr. Cyper.,1888,"pt. 1, 26",14830-2,NA,NA,NA,NA,Brazil (Southern America),NA,220727-2,NA,NA,NA,www.ipni.org/n/220727-2,IPNI,NA
Rhynchospora waytii,Cyperaceae,Rhynchospora,waytii,Silva Filho & P.Weber,tax_nov,spec.,Syst. Bot. 48(4): 507. 2023 [30 Dec 2023] [epublished],Syst. Bot.,2023,48(4): 507,1295-2,holotype CEPEC CEPEC10738;isotype IPA IPA27363;isotype NY 636702;isotype U 1280396;isotype UEC 098247;isotype US 02257311,R.M.Harley et al.,15950,4 Feb 1974,"Bahia (Brazil Northeast, Brazil, Southern America);Entre Ríos (Argentina Northeast, Southern South America, Southern America);Espírito Santo (Brazil Southeast, Brazil, Southern America);Rio de Janeiro (Brazil Southeast, Brazil, Southern America);","Bahia: by Rio Cumbuca c. 3 km. S. of Mucugé, near site of small dam on road to Cascavel, Serra do Sincorá",77334515-1,NA,30 Dec 2023,"doi:10.1600/036364423X17000842213597 Etymology: the specific epithet honours Dr. William Wayt Thomas (Curator Emeritus, The New York Botanical Garden).",www.ipni.org/n/77334515-1,IPNI,https://doi.org/10.1600/036364423X17000842213597
Scirpus longevaginatus,Cyperaceae,Scirpus,longevaginatus,Boeckeler,tax_nov,spec.,"Beitr. Cyper. pt. 2, 16. 1890 ",Beitr. Cyper.,1890,"pt. 2, 16",14830-2,NA,NA,NA,NA,Brazil (Southern America),NA,230403-2,NA,NA,NA,www.ipni.org/n/230403-2,IPNI,NA
Scirpus microstachyus,Cyperaceae,Scirpus,microstachyus,Boeckeler,tax_nov,spec.,Vidensk. Meddel. Naturhist. Foren. Kjøbenhavn 1894: 238. 1895 ,Vidensk. Meddel. Naturhist. Foren. Kjøbenhavn,1895,1894: 238,1089-2,NA,A.Löfgren,2112,NA,Brazil (Southern America),NA,322332-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1895&rft.spage=238&rft.volume=1894&rft_id=http://www.biodiversitylibrary.org/bibliography/7547&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,[Gandhi 7 Feb 2002] later homonym (non S. microstachys Boeckeler 1890),www.ipni.org/n/322332-2,IPNI,NA
Scleria loefgreniana,Cyperaceae,Scleria,loefgreniana,Boeckeler,tax_nov,spec.,Vidensk. Meddel. Naturhist. Foren. Kjøbenhavn 1894: 240. 1895 ,Vidensk. Meddel. Naturhist. Foren. Kjøbenhavn,1895,1894: 240,1089-2,NA,NA,NA,NA,Brazil (Southern America),NA,230680-2,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1895&rft.spage=240&rft.volume=1894&rft_id=http://www.biodiversitylibrary.org/bibliography/7547&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,www.ipni.org/n/230680-2,IPNI,NA
Krenakia claussenii,Cyperaceae,Krenakia,claussenii,(C.B.Clarke) S.M.Costa,NA,Species,Phytotaxa 483: 225 (2021),NA,2021,NA,NA,NA,NA,NA,NA,NA,NA,77215824-1,NA,NA,NA,https://powo.science.kew.org/taxon/77215824-1,POWO,NA
Krenakia comata,Cyperaceae,Krenakia,comata,(Boeckeler) S.M.Costa,NA,Species,Phytotaxa 483: 225 (2021),NA,2021,NA,NA,NA,NA,NA,NA,NA,NA,77215825-1,NA,NA,NA,https://powo.science.kew.org/taxon/77215825-1,POWO,NA
Krenakia humilis,Cyperaceae,Krenakia,humilis,(Nees) S.M.Costa,NA,Species,Phytotaxa 483: 225 (2021),NA,2021,NA,NA,NA,NA,NA,NA,NA,NA,77215827-1,NA,NA,NA,https://powo.science.kew.org/taxon/77215827-1,POWO,NA
Krenakia polyphylla,Cyperaceae,Krenakia,polyphylla,(Nees) S.M.Costa,NA,Species,Phytotaxa 483: 226 (2021),NA,2021,NA,NA,NA,NA,NA,NA,NA,NA,77215830-1,NA,NA,NA,https://powo.science.kew.org/taxon/77215830-1,POWO,NA
Krenakia subaphylla,Cyperaceae,Krenakia,subaphylla,(T.Koyama) S.M.Costa,NA,Species,Phytotaxa 483: 226 (2021),NA,2021,NA,NA,NA,NA,NA,NA,NA,NA,77215831-1,NA,NA,NA,https://powo.science.kew.org/taxon/77215831-1,POWO,NA
Lagenocarpus tristis,Cyperaceae,Lagenocarpus,tristis,(A.St.-Hil.) Vitta,NA,Species,Phytotaxa 502: 90 (2021),NA,2021,NA,NA,NA,NA,NA,NA,NA,NA,77219689-1,NA,NA,NA,https://powo.science.kew.org/taxon/77219689-1,POWO,NA
Cephalocarpus maguireanus,Cyperaceae,Cephalocarpus,maguireanus,(T.Koyama) S.M.Costa,NA,Species,Phytotaxa 483: 224 (2021),NA,2021,NA,NA,NA,NA,NA,NA,NA,NA,77215818-1,NA,NA,NA,https://powo.science.kew.org/taxon/77215818-1,POWO,NA
Krenakia junciformis,Cyperaceae,Krenakia,junciformis,(Kunth) S.M.Costa,NA,Species,Phytotaxa 483: 226 (2021),NA,2021,NA,NA,NA,NA,NA,NA,NA,NA,77215828-1,NA,NA,NA,https://powo.science.kew.org/taxon/77215828-1,POWO,NA
Krenakia triquetra,Cyperaceae,Krenakia,triquetra,(Boeckeler) S.M.Costa,NA,Species,Phytotaxa 483: 226 (2021),NA,2021,NA,NA,NA,NA,NA,NA,NA,NA,77215832-1,NA,NA,NA,https://powo.science.kew.org/taxon/77215832-1,POWO,NA
Cephalocarpus distichus,Cyperaceae,Cephalocarpus,distichus,(T.Koyama & Maguire) S.M.Costa,NA,Species,Phytotaxa 483: 224 (2021),NA,2021,NA,NA,NA,NA,NA,NA,NA,NA,77215813-1,NA,NA,NA,https://powo.science.kew.org/taxon/77215813-1,POWO,NA
Rhynchospora maguireana,Cyperaceae,Rhynchospora,maguireana,T.Koyama,NA,Species,Mem. New York Bot. Gard. 23: 54 (1972),NA,1972,NA,NA,NA,NA,NA,NA,NA,NA,220498-2,NA,NA,NA,https://powo.science.kew.org/taxon/220498-2,POWO,NA
Cyperus spicigerus,Cyperaceae,Cyperus,spicigerus,Vahl,NA,Species,Enum. Pl. Obs. 2: 300 (1805),NA,1805,NA,NA,NA,NA,NA,NA,NA,NA,305981-1,NA,NA,NA,https://powo.science.kew.org/taxon/305981-1,POWO,NA
Krenakia minarum,Cyperaceae,Krenakia,minarum,(Nees) S.M.Costa,NA,Species,Phytotaxa 483: 226 (2021),NA,2021,NA,NA,NA,NA,NA,NA,NA,NA,77215829-1,NA,NA,NA,https://powo.science.kew.org/taxon/77215829-1,POWO,NA
Cephalocarpus montanus,Cyperaceae,Cephalocarpus,montanus,(Ridl.) S.M.Costa,NA,Species,Phytotaxa 483: 224 (2021),NA,2021,NA,NA,NA,NA,NA,NA,NA,NA,77215819-1,NA,NA,NA,https://powo.science.kew.org/taxon/77215819-1,POWO,NA
Cyperus lipofiliformis,Cyperaceae,Cyperus,lipofiliformis,Goetgh.,NA,Species,Phytotaxa 166: 21 (2014),NA,2014,NA,NA,NA,NA,NA,NA,NA,NA,77140485-1,NA,NA,NA,https://powo.science.kew.org/taxon/77140485-1,POWO,NA
Cryptangium verticillatum,Cyperaceae,Cryptangium,verticillatum,(Spreng.) Vitta,NA,Species,Phytotaxa 502: 88 (2021),NA,2021,NA,NA,NA,NA,NA,NA,NA,NA,77219688-1,NA,NA,NA,https://powo.science.kew.org/taxon/77219688-1,POWO,NA
Cyperus caducus,Cyperaceae,Cyperus,caducus,Steud.,NA,Species,Syn. Pl. Glumac. 2: 315 (1855),NA,1855,NA,NA,NA,NA,NA,NA,NA,NA,304014-1,NA,NA,NA,https://powo.science.kew.org/taxon/304014-1,POWO,NA
Cyperus mundii,Cyperaceae,Cyperus,mundii,(Nees) Kunth,NA,Species,Enum. Pl. 2: 17 (1837),NA,1837,NA,NA,NA,NA,NA,NA,NA,NA,305255-1,NA,NA,NA,https://powo.science.kew.org/taxon/305255-1,POWO,NA
Scleria melanomphala,Cyperaceae,Scleria,melanomphala,Kunth,NA,Species,Enum. Pl. 2: 345 (1837),NA,1837,NA,NA,NA,NA,NA,NA,NA,NA,314862-1,NA,NA,NA,https://powo.science.kew.org/taxon/314862-1,POWO,NA
Cyperus oxylepis,Cyperaceae,Cyperus,oxylepis,Nees ex Steud.,NA,Species,Syn. Pl. Glumac. 2: 25 (1853),NA,1853,NA,NA,NA,NA,NA,NA,NA,NA,305415-1,NA,NA,NA,https://powo.science.kew.org/taxon/305415-1,POWO,NA
