name,family,genus,species,authors,citationType,rank,hybrid,reference,publication,publicationYear,referenceCollation,publicationId,suppressed,typeLocations,collectorTeam,collectionNumber,collectionDate1,distribution,locality,id,inPowo,bhlLink,publicationYearNote,remarks,referenceRemarks,url,source,accepted,kingdom,snippet,fqId,images
Syngonanthus culcitosus,Eriocaulaceae,Syngonanthus,culcitosus,Echtern.,tax_nov,spec.,FALSE,Syst. Bot. 46(1): 31. 2021 [29 Mar 2021] [epublished],Syst. Bot.,2021,46(1): 31,1295-2,FALSE,holotype HUFU;isotype B;isotype OUPR;isotype SPF,"L.Echternacht, M.Trovó &amp; M.S.Freitas",2612,1 Feb 2015,"Minas Gerais (Brazil Southeast, Brazil, Southern America)","Capitólio, região da represa de Furnas, Chapadão da Babilônia, Serra do Turvo, próximo as pedreiras, nos flancos do Rio da Capivara, em cachoeira que corta a estrada, no caminho para a Cachoeira da Pedreira, 1019 m",77220123-1,TRUE,NA,29 Mar 2021,"doi:10.1600/036364421X16128061189521 The specific epithet refers to the branched stems and colonies of individuals, forming fluffy pillows or mats.",[epublished],www.ipni.org/n/77220123-1,IPNI,NA,NA,NA,NA,
Syngonanthus polyaxis,Eriocaulaceae,Syngonanthus,polyaxis,Echtern. & M.T.C.Watan.,tax_nov,spec.,FALSE,Phytotaxa 505(2): 194. 2021 [31 May 2021] [epublished],Phytotaxa,2021,505(2): 194,20011462-1,FALSE,holotype OUPR;isotype B;isotype HUFU;isotype NY;isotype P;isotype RB;isotype SPF,"L.Echternacht, T.V.Bastos, M.S.Freitas &amp; A.P.L.Werlang",2405,19 Apr 2014,"Minas Gerais (Brazil Southeast, Brazil, Southern America)","Rio Pardo de Minas, Parque Estadual da Serra Nova. Alto da serra, passando pela estrada até Gerais Santana, 983 m",77219862-1,TRUE,NA,31 May 2021,"doi:10.11646/phytotaxa.505.2.5 The epithet polyaxis comes from the Greek, meaning 'many axes', in reference to the different parts composing the synflorescence, a unique characteristic within the genus.",[epublished],www.ipni.org/n/77219862-1,IPNI,NA,NA,NA,NA,
Syngonanthus retrorso-ciliatus,Eriocaulaceae,Syngonanthus,retrorso-ciliatus,Silveira,tax_nov,spec.,FALSE,"Floral. Mont. 347, tab. 220. 1928 ",Floral. Mont.,1928,"347, tab. 220",5697-2,FALSE,NA,NA,NA,NA,"Minas Gerais (Brazil, Southern America)",NA,248364-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/248364-2,IPNI,NA,NA,NA,NA,
Syngonanthus yapacanensis,Eriocaulaceae,Syngonanthus,yapacanensis,Moldenke,tax_nov,spec.,FALSE,Mem. New York Bot. Gard. 8: 102. 1953 ,Mem. New York Bot. Gard.,1953,8: 102,719-2,FALSE,holotype NY;isotype F;isotype MO,B.Maguire et al.,30782,NA,"Amazonas (Brazil, Southern America)",NA,285787-2,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1953&rft.spage=102&rft.volume=8&rft_id=http://www.biodiversitylibrary.org/bibliography/50489&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/285787-2,IPNI,NA,NA,NA,NA,
Paepalanthus politus,Eriocaulaceae,Paepalanthus,politus,Trovó,NA,Species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/taxon/urn:lsid:ipni.org:names:77303266-1,POWO,TRUE,Plantae, <b>Location</b>: <em>Brazil</em>,urn:lsid:ipni.org:names:77303266-1,
Comanthera rupprechtiana,Eriocaulaceae,Comanthera,rupprechtiana,(Körn.) L.R.Parra & Giul.,NA,Species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/taxon/urn:lsid:ipni.org:names:77106865-1,POWO,TRUE,Plantae, <b>Location</b>: <em>Brazil</em>,urn:lsid:ipni.org:names:77106865-1,
Eriocaulon heteromallum,Eriocaulaceae,Eriocaulon,heteromallum,Bong.,NA,Species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/taxon/urn:lsid:ipni.org:names:335361-1,POWO,TRUE,Plantae, <b>Location</b>: <em>Brazil</em>,urn:lsid:ipni.org:names:335361-1,
Paepalanthus aggregatus,Eriocaulaceae,Paepalanthus,aggregatus,(F.N.Costa) Christenh. & Byng,NA,Species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/taxon/urn:lsid:ipni.org:names:77183155-1,POWO,TRUE,Plantae, <b>Location</b>: <em>Brazil</em>,urn:lsid:ipni.org:names:77183155-1,
Paepalanthus deflexus,Eriocaulaceae,Paepalanthus,deflexus,(F.N.Costa) Christenh. & Byng,NA,Species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/taxon/urn:lsid:ipni.org:names:77183698-1,POWO,TRUE,Plantae, <b>Location</b>: <em>Brazil</em>,urn:lsid:ipni.org:names:77183698-1,
Paepalanthus delicatus,Eriocaulaceae,Paepalanthus,delicatus,(Sano) Christenh. & Byng,NA,Species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/taxon/urn:lsid:ipni.org:names:77183291-1,POWO,TRUE,Plantae, <b>Location</b>: <em>Brazil</em>,urn:lsid:ipni.org:names:77183291-1,
