name,family,genus,species,authors,citationType,rank,reference,publication,publicationYear,referenceCollation,publicationId,typeLocations,collectorTeam,collectionNumber,collectionDate1,distribution,locality,id,publicationYearNote,remarks,url,source
Lacistema fagifolium,Lacistemataceae,Lacistema,fagifolium,Chodat & Chirtoiu,tax_nov,spec.,"Bull. Soc. Bot. Genève ser. 2, 10: 342. 1919 ",Bull. Soc. Bot. Genève,1919,"ser. 2, 10: 342",579-2,NA,NA,NA,NA,Brazil (Southern America),NA,134461-2,NA,NA,www.ipni.org/n/134461-2,IPNI
Lacistema leptostachyum,Lacistemataceae,Lacistema,leptostachyum,Chodat & Chirtoiu,tax_nov,spec.,"Bull. Soc. Bot. Genève ser. 2, 10: 343, fig. 16, 17. 1919 ",Bull. Soc. Bot. Genève,1919,"ser. 2, 10: 343, fig. 16, 17",579-2,NA,NA,NA,NA,Brazil (Southern America),NA,134467-2,NA,NA,www.ipni.org/n/134467-2,IPNI
Lacistema ligiae,Lacistemataceae,Lacistema,ligiae,L.Marinho & K.M.Pimenta,tax_nov,spec.,"Phytotaxa 514(2): 142, figs. 1-2. 2021 [13 Aug 2021] [epublished]",Phytotaxa,2021,"514(2): 142, figs. 1-2",20011462-1,holotype HUEFS [HUEFS000032100];isotype ALCB [ALCB044377],L.S.Funch,678,31 Aug 1993,"Bahia (Brazil, Southern America)","Lençóis, rio Lençóis",77219141-1,13 Aug 2021,"doi:10.11646/phytotaxa.514.2.5 The specific epithet honours Dr Lígia Silveira Funch, a professor at the Universidade Estadual de Feira de Santana (UEFS), in Bahia, Brazil.",www.ipni.org/n/77219141-1,IPNI
