name,family,genus,species,authors,citationType,rank,hybrid,reference,publication,publicationYear,referenceCollation,publicationId,suppressed,typeLocations,collectorTeam,collectionNumber,collectionDate1,distribution,locality,id,inPowo,bhlLink,publicationYearNote,remarks,referenceRemarks,url,source,accepted,kingdom,snippet,fqId,images
Lecostemon amazonicum,Elaeocarpaceae,Lecostemon,amazonicum,Spruce ex Benth.,tax_nov,spec.,FALSE,Hooker's J. Bot. Kew Gard. Misc. 5: 295. 1853 ,Hooker's J. Bot. Kew Gard. Misc.,1853,5: 295,7304-2,FALSE,null K,R.Spruce,s.n.,NA,"sandy campos about Santarem, on the Amazon, Brazil (Southern America)",NA,319663-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1853&rft.spage=295&rft.volume=5&rft_id=http://www.biodiversitylibrary.org/bibliography/236&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,[Gandhi 18 Apr 2000],NA,www.ipni.org/n/319663-2,IPNI,NA,NA,NA,NA,
Lecostemon crassipes,Elaeocarpaceae,Lecostemon,crassipes,Spruce ex Benth.,tax_nov,spec.,FALSE,Hooker's J. Bot. Kew Gard. Misc. 5: 295. 1853 ,Hooker's J. Bot. Kew Gard. Misc.,1853,5: 295,7304-2,FALSE,null K,R.Spruce,s.n.,NA,"Near Barra do Rio Negro, in the moist forest, Brazil (Southern America)",NA,136900-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1853&rft.spage=295&rft.volume=5&rft_id=http://www.biodiversitylibrary.org/bibliography/236&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,As Lecostemon,NA,www.ipni.org/n/136900-2,IPNI,NA,NA,NA,NA,
Lecostemon gardnerianum,Elaeocarpaceae,Lecostemon,gardnerianum,Benth.,tax_nov,spec.,FALSE,Hooker's J. Bot. Kew Gard. Misc. 5: 295. 1853 ,Hooker's J. Bot. Kew Gard. Misc.,1853,5: 295,7304-2,FALSE,null K,George Gardner,2814,NA,"Piaui (Brazil, Southern America)",NA,136902-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1853&rft.spage=295&rft.volume=5&rft_id=http://www.biodiversitylibrary.org/bibliography/236&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,As Lecostemon,NA,www.ipni.org/n/136902-2,IPNI,NA,NA,NA,NA,
Lecostemon macrophyllum,Elaeocarpaceae,Lecostemon,macrophyllum,Spruce ex Benth.,tax_nov,spec.,FALSE,Hooker's J. Bot. Kew Gard. Misc. 5: 296. 1853 ,Hooker's J. Bot. Kew Gard. Misc.,1853,5: 296,7304-2,FALSE,null K,R.Spruce,s.n.,NA,"Near Barra do Rio Negro, in the Capoeiras, Brazil (Southern America)",NA,136903-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1853&rft.spage=296&rft.volume=5&rft_id=http://www.biodiversitylibrary.org/bibliography/236&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,As Lecostemon,NA,www.ipni.org/n/136903-2,IPNI,NA,NA,NA,NA,
Sloanea brachytepala,Elaeocarpaceae,Sloanea,brachytepala,Ducke,tax_nov,spec.,FALSE,Trop. Woods 76: 22. 1943 ,Trop. Woods,1943,76: 22,1085-2,FALSE,NA,NA,NA,NA,"Amazonas (Brazil, Southern America)",NA,237385-2,FALSE,NA,NA,NA,NA,www.ipni.org/n/237385-2,IPNI,NA,NA,NA,NA,
Sloanea bracteosa,Elaeocarpaceae,Sloanea,bracteosa,Ducke,tax_nov,spec.,FALSE,Arq. Inst. Biol. Veg. 2(2): 168. 1935 [Dec 1935] ,Arq. Inst. Biol. Veg.,1935,2(2): 168,851-2,FALSE,NA,NA,NA,NA,"Amazonas (Brazil, Southern America)",NA,237386-2,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1935&rft.issue=2&rft.spage=168&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/115964&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,Dec 1935,NA,NA,www.ipni.org/n/237386-2,IPNI,NA,NA,NA,NA,
Sloanea cymosa,Elaeocarpaceae,Sloanea,cymosa,T.D.Penn.,tax_nov,spec.,FALSE,Opusc. Neotrop. 2: 7. 2016 [13 Jul 2016] ,Opusc. Neotrop.,2016,2: 7,20021259-1,FALSE,holotype K;isotype MO;isotype NY,"Daly, Oliveira, Lima, Figueiredo &amp; Eringhaus",8702,Nov 1995,"Acre (Brazil North, Brazil, Southern America)","Municipio Tarauaca, basin of Rio Jurua, Rio Tarauaca, Reserva Indigena Praia do Carapana, Seringal Universo",77155987-1,TRUE,NA,13 Jul 2016,NA,NA,www.ipni.org/n/77155987-1,IPNI,NA,NA,NA,NA,
Sloanea duckei,Elaeocarpaceae,Sloanea,duckei,Earle Sm.,tax_nov,spec.,FALSE,Contr. Gray Herb. 175: 44. 1954 ,Contr. Gray Herb.,1954,175: 44,896-2,FALSE,NA,NA,NA,NA,"Amazonas (Brazil, Southern America)",NA,237401-2,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1954&rft.spage=44&rft.volume=175&rft_id=http://www.biodiversitylibrary.org/bibliography/59986&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/237401-2,IPNI,NA,NA,NA,NA,
Sloanea eichleri,Elaeocarpaceae,Sloanea,eichleri,K.Schum.,tax_nov,spec.,FALSE,"Fl. Bras. (Martius) 12(3): 183, t. 28, fig. 1. 1886 [1 Nov 1886] ",Fl. Bras. (Martius),1886,"12(3): 183, t. 28, fig. 1",629-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,237404-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/143636&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,1 Nov 1886,NA,NA,www.ipni.org/n/237404-2,IPNI,NA,NA,NA,NA,
Sloanea excelsa,Elaeocarpaceae,Sloanea,excelsa,Ducke,tax_nov,spec.,FALSE,Arq. Inst. Biol. Veg. 2(2): 161. 1935 [Dec 1935] ,Arq. Inst. Biol. Veg.,1935,2(2): 161,851-2,FALSE,NA,NA,NA,NA,"Amazonas (Brazil, Southern America)",NA,237409-2,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1935&rft.issue=2&rft.spage=161&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/115964&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,Dec 1935,NA,NA,www.ipni.org/n/237409-2,IPNI,NA,NA,NA,NA,
Sloanea fernando-costae,Elaeocarpaceae,Sloanea,fernando-costae,Hoehne,tax_nov,spec.,FALSE,"Arq. Bot. Estado Sao Paulo n. ser. form. maior, 1: 93, tab. 96. 1942 ",Arq. Bot. Estado Sao Paulo,1942,"n. ser. form. maior, 1: 93, tab. 96",850-2,FALSE,NA,NA,NA,NA,"Sao Paulo (Brazil, Southern America)",NA,237411-2,FALSE,NA,NA,NA,NA,www.ipni.org/n/237411-2,IPNI,NA,NA,NA,NA,
