name,family,genus,species,authors,citationType,rank,reference,publication,publicationYear,referenceCollation,publicationId,typeLocations,collectorTeam,collectionNumber,collectionDate1,distribution,locality,id,bhlLink,publicationYearNote,remarks,url,source,doi
Cleome atropurpurea,Cleomaceae,Cleome,atropurpurea,Schott,NA,Species,"C.F.A.von Schreibers, Nachr. Österr. Naturf. Bras. 1: 129 (1820)",NA,1820,NA,NA,NA,NA,NA,NA,NA,NA,146933-1,NA,NA,NA,https://powo.science.kew.org/taxon/146933-1,POWO,NA
Cleome regnellii,Cleomaceae,Cleome,regnellii,Eichler,NA,Species,Vidensk. Meddel. Naturhist. Foren. Kjøbenhavn 1870: 190 (1870),NA,1870,NA,NA,NA,NA,NA,NA,NA,NA,147278-1,NA,NA,NA,https://powo.science.kew.org/taxon/147278-1,POWO,NA
Cleome bahiensis,Cleomaceae,Cleome,bahiensis,(Ule) Christenh. & Byng,NA,Species,Global Fl. 4: 143 (2018),NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,77184138-1,NA,NA,NA,https://powo.science.kew.org/taxon/77184138-1,POWO,NA
Cleome pulchella,Cleomaceae,Cleome,pulchella,(Lindl.) Schult. & Schult.f.,NA,Species,"J.J.Roemer & J.A.Schultes, Syst. Veg., ed. 15[bis]. 7: 1617 (1830)",NA,1830,NA,NA,NA,NA,NA,NA,NA,NA,147266-1,NA,NA,NA,https://powo.science.kew.org/taxon/147266-1,POWO,NA
Cleome monandra,Cleomaceae,Cleome,monandra,DC.,NA,Species,Pl. Rar. Jard. Genève: 54 (1825),NA,1825,NA,NA,NA,NA,NA,NA,NA,NA,147184-1,NA,NA,NA,https://powo.science.kew.org/taxon/147184-1,POWO,NA
Cleome bahiana,Cleomaceae,Cleome,bahiana,(Iltis & Costa-e-Silva ex Soares Neto & Roalson) ined.,NA,Species,Skvortsovia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77217352-1,NA,NA,NA,https://powo.science.kew.org/taxon/77217352-1,POWO,NA
Cleome serrata,Cleomaceae,Cleome,serrata,Jacq.,NA,Species,Enum. Syst. Pl.: 26 (1760),NA,1760,NA,NA,NA,NA,NA,NA,NA,NA,60579-2,NA,NA,NA,https://powo.science.kew.org/taxon/60579-2,POWO,NA
Cleome gynandra,Cleomaceae,Cleome,gynandra,L.,NA,Species,Sp. Pl.: 671 (1753),NA,1753,NA,NA,NA,NA,NA,NA,NA,NA,60518-2,NA,NA,NA,https://powo.science.kew.org/taxon/60518-2,POWO,NA
