name,family,genus,species,authors,citationType,rank,hybrid,reference,publication,publicationYear,referenceCollation,publicationId,suppressed,typeLocations,collectorTeam,collectionNumber,collectionDate1,distribution,locality,id,inPowo,bhlLink,publicationYearNote,remarks,referenceRemarks,url,source,accepted,kingdom,snippet,fqId,images
Pamphilia pedicellata,Styracaceae,Pamphilia,pedicellata,Perkins,tax_nov,spec.,FALSE,"Pflanzenr. (Engler) 4, Fam. 241: 17, fig. 3. 1907 ",Pflanzenr. (Engler),1907,"4, Fam. 241: 17, fig. 3",3295-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,181340-2,FALSE,NA,NA,NA,NA,www.ipni.org/n/181340-2,IPNI,NA,NA,NA,NA,
Styrax albus,Styracaceae,Styrax,albus,Mart. ex Spreng.,tax_nov,spec.,FALSE,"Syst. Veg., ed. 16 [Sprengel] 2: 285. 1825 [Jan-May 1825] ","Syst. Veg., ed. 16 [Sprengel]",1825,2: 285,14620-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,327024-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1825&rft.spage=285&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/822&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,Jan-May 1825,masculine gender recommended to Styrax (see Taxon 25: 581. 1976),NA,www.ipni.org/n/327024-2,IPNI,NA,NA,NA,NA,
Styrax alutaceus,Styracaceae,Styrax,alutaceus,Seub.,tax_nov,spec.,FALSE,Fl. Bras. (Martius) 7: 190. 1868 [1 Aug 1868] ,Fl. Bras. (Martius),1868,7: 190,629-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,247597-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/141345&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,1 Aug 1868,as S. alutaceum; masculine gender recommended to Styrax (see Taxon 25: 581. 1976),NA,www.ipni.org/n/247597-2,IPNI,NA,NA,NA,NA,
Styrax anomalus,Styracaceae,Styrax,anomalus,Sleumer,tax_nov,spec.,FALSE,Repert. Spec. Nov. Regni Veg. 41: 124. 1936 ,Repert. Spec. Nov. Regni Veg.,1936,41: 124,788-2,FALSE,NA,NA,NA,NA,"Rio de Janeiro (Brazil, Southern America)",NA,247606-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1936&rft.spage=124&rft.volume=41&rft_id=http://www.biodiversitylibrary.org/bibliography/276&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/247606-2,IPNI,NA,NA,NA,NA,
Styrax bahiensis,Styracaceae,Styrax,bahiensis,P.W.Fritsch,tax_nov,spec.,FALSE,J. Bot. Res. Inst. Texas 15(2): 526. 2021 [10 Dec 2021] [epublished],J. Bot. Res. Inst. Texas,2021,15(2): 526,20007714-1,FALSE,holotype MO;isotype CEPEC,T.S. dos Santos,782,12 May 1970,"Bahia (Brazil Northeast, Brazil, Southern America)","[Mun. Belmonte:] Santa Maria Eterna, 8 to 9 km from the road to Canavieiras",77297096-1,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=2021&rft.issue=2&rft.spage=526&rft.volume=15&rft_id=http://www.biodiversitylibrary.org/bibliography/63883&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,10 Dec 2021,doi:10.17348/jbrit.v15.i2.1158,[epublished],www.ipni.org/n/77297096-1,IPNI,NA,NA,NA,NA,
Styrax barbarossa,Styracaceae,Styrax,barbarossa,Gilg,tax_nov,spec.,FALSE,Bull. Soc. Bot. France 57(Mém. 3e): 446. 1910 ,Bull. Soc. Bot. France,1910,57(Mém. 3e): 446,578-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,247611-2,FALSE,NA,NA,NA,NA,www.ipni.org/n/247611-2,IPNI,NA,NA,NA,NA,
Styrax barbatus,Styracaceae,Styrax,barbatus,Willd. ex Seub.,tax_nov,spec.,FALSE,Fl. Bras. (Martius) 7: 188. 1868 [1 Aug 1868] ,Fl. Bras. (Martius),1868,7: 188,629-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,327048-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/141344&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,1 Aug 1868,as S. barbatum; masculine gender recommended to Styrax (see Taxon 25: 581. 1976),NA,www.ipni.org/n/327048-2,IPNI,NA,NA,NA,NA,
Styrax burchellii,Styracaceae,Styrax,burchellii,Perkins,tax_nov,spec.,FALSE,"Pflanzenr. (Engler) 4, Fam. 241: 46. 1907 ",Pflanzenr. (Engler),1907,"4, Fam. 241: 46",3295-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,247615-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/247615-2,IPNI,NA,NA,NA,NA,
Styrax chrysasterus,Styracaceae,Styrax,chrysasterus,Pohl,tax_nov,spec.,FALSE,Pl. Bras. Icon. Descr. 2: 59 (t. 139). 1827 ,Pl. Bras. Icon. Descr.,1827,2: 59 (t. 139),4696-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,327050-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1827&rft.spage=59&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/451&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,as S. chrysasterum; masculine gender recommended to Styrax (see Taxon 25: 581. 1976),NA,www.ipni.org/n/327050-2,IPNI,NA,NA,NA,NA,
Styrax cinereus,Styracaceae,Styrax,cinereus,M.F.Silva,tax_nov,spec.,FALSE,"Acta Amazonica 1(1): 23. 1971 Acta Amazonica 1(3): 23, f. 1.  1971",Acta Amazonica,1971,1(1): 23,1144-2,FALSE,holotype INPA,Bogan,290,NA,"Brazl, Amazonas (Brazil, Southern America)",NA,247625-2,TRUE,NA,NA,NA,"Acta Amazonica 1(3): 23, f. 1.  1971",www.ipni.org/n/247625-2,IPNI,NA,NA,NA,NA,
Styrax discolor,Styracaceae,Styrax,discolor,M.F.Silva,tax_nov,spec.,FALSE,"Acta Amazonica 2(1): 17, fig. 1972 ",Acta Amazonica,1972,"2(1): 17, fig",1144-2,FALSE,holotype INPA," O.Pres,W.A.Rodrigues",8314,NA,"Amazonas (Brazil, Southern America)",NA,247631-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/247631-2,IPNI,NA,NA,NA,NA,
Styrax gardnerianus,Styracaceae,Styrax,gardnerianus,A.DC.,tax_nov,spec.,FALSE,Prodr. [A. P. de Candolle] 8: 263. 1844 [mid Mar 1844] ,Prodr. [A. P. de Candolle],1844,8: 263,1051-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,247641-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/163219&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,mid Mar 1844,as S. gardnerianum; masculine gender recommended to Styrax (see Taxon 25: 581. 1976),NA,www.ipni.org/n/247641-2,IPNI,NA,NA,NA,NA,
Styrax longiflorus,Styracaceae,Styrax,longiflorus,A.DC.,tax_nov,spec.,FALSE,Prodr. [A. P. de Candolle] 8: 264. 1844 [mid Mar 1844] ,Prodr. [A. P. de Candolle],1844,8: 264,1051-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,247666-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/163220&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,mid Mar 1844,as S. longiflorum; masculine gender recommended to Styrax (see Taxon 25: 581. 1976),NA,www.ipni.org/n/247666-2,IPNI,NA,NA,NA,NA,
Styrax nervosus,Styracaceae,Styrax,nervosus,A.DC.,tax_nov,spec.,FALSE,Prodr. [A. P. de Candolle] 8: 263. 1844 [mid Mar 1844] ,Prodr. [A. P. de Candolle],1844,8: 263,1051-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,327019-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/163219&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,mid Mar 1844,as S. nervosum; masculine gender recommended to Styrax (see Taxon 25: 581. 1976),NA,www.ipni.org/n/327019-2,IPNI,NA,NA,NA,NA,
Styrax pachyphyllus,Styracaceae,Styrax,pachyphyllus,Pilg.,tax_nov,spec.,FALSE,Bot. Jahrb. Syst. 30(2): 182. 1901 [2 Jul 1901] ,Bot. Jahrb. Syst.,1901,30(2): 182,553-2,FALSE,NA,NA,NA,NA,"Mattogrosso, Brazil",NA,247692-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1901&rft.issue=2&rft.spage=182&rft.volume=30&rft_id=http://www.biodiversitylibrary.org/bibliography/60&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,2 Jul 1901,NA,NA,www.ipni.org/n/247692-2,IPNI,NA,NA,NA,NA,
Styrax punctatus,Styracaceae,Styrax,punctatus,A.DC.,tax_nov,spec.,FALSE,Prodr. [A. P. de Candolle] 8: 264. 1844 [mid Mar 1844] ,Prodr. [A. P. de Candolle],1844,8: 264,1051-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,327035-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/163220&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,mid Mar 1844,as S. punctatum; masculine gender recommended to Styrax (see Taxon 25: 581. 1976),NA,www.ipni.org/n/327035-2,IPNI,NA,NA,NA,NA,
Styrax reticulatus,Styracaceae,Styrax,reticulatus,Mart.,tax_nov,spec.,FALSE,Reise Bras. (Spix & Mart.) 1: 550. 1823 [Nov 1823] ,Reise Bras. (Spix & Mart.),1823,1: 550,1469-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,327033-2,TRUE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1823&rft.spage=550&rft.volume=1&rft_id=http://www.biodiversitylibrary.org/bibliography/16406&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,Nov 1823,as S. reticulatum; masculine gender recommended to Styrax (see Taxon 25: 581. 1976),NA,www.ipni.org/n/327033-2,IPNI,NA,NA,NA,NA,
Styrax squamulosus,Styracaceae,Styrax,squamulosus,M.F.Silva,tax_nov,spec.,FALSE,"Acta Amazonica 1(1): 23. 1971 Acta Amazonica 1(3): 23, f. 2.  1971 - Brazil (Amazonas)",Acta Amazonica,1971,1(1): 23,1144-2,FALSE,holotype INPA," D.F.Coêlho,W.A.Rodrigues",8342,NA,"Amazonas (Brazil, Southern America)",NA,247717-2,TRUE,NA,NA,NA,"Acta Amazonica 1(3): 23, f. 2.  1971 - Brazil (Amazonas)",www.ipni.org/n/247717-2,IPNI,NA,NA,NA,NA,
Styrax kuhlmannii,Styracaceae,Styrax,kuhlmannii,Condorcet,NA,Species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/taxon/urn:lsid:ipni.org:names:826826-1,POWO,TRUE,Plantae, <b>Location</b>: <em>Brazil</em>,urn:lsid:ipni.org:names:826826-1,
