name,family,genus,species,authors,citationType,rank,reference,publication,publicationYear,referenceCollation,publicationId,typeLocations,collectorTeam,collectionNumber,collectionDate1,distribution,locality,id,publicationYearNote,remarks,url,source
Sterigmapetalum chrysophyllum,Rhizophoraceae,Sterigmapetalum,chrysophyllum,Aymard & Cuello,NA,Species,Novon 5: 223 (1995),NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,305581-2,NA,NA,https://powo.science.kew.org/taxon/305581-2,POWO
Sterigmapetalum guianense,Rhizophoraceae,Sterigmapetalum,guianense,Steyerm.,NA,Species,"Fieldiana, Bot. 28: 422 (1952)",NA,1952,NA,NA,NA,NA,NA,NA,NA,NA,245192-2,NA,NA,https://powo.science.kew.org/taxon/245192-2,POWO
