name,family,genus,species,authors,citationType,rank,reference,publication,publicationYear,referenceCollation,publicationId,typeLocations,collectorTeam,collectionNumber,collectionDate1,distribution,locality,id,bhlLink,publicationYearNote,remarks,url,source,doi
Margyricarpus lanatus,Rosaceae,Margyricarpus,lanatus,Funez,tax_nov,spec.,Phytotaxa 496(3): 284. 2021 [14 Apr 2021] [epublished],Phytotaxa,2021,496(3): 284,20011462-1,holotype MBM MBM-212633;isotype FLOR FLOR-27863,J.A. Jarenkow &amp; M. Sobral,3092,28 Feb 1996,"Santa Catarina (Brazil South, Brazil, Southern America)","Lages, BR-116, ca. 15 km em direção a Vacaria",77218445-1,NA,14 Apr 2021,doi:10.11646/phytotaxa.496.3.7 The specific epithet makes reference to the woolly aspect of this species.,www.ipni.org/n/77218445-1,IPNI,https://doi.org/10.11646/phytotaxa.496.3.7
Margyricarpus microcarpus,Rosaceae,Margyricarpus,microcarpus,Funez,tax_nov,spec.,Phytotaxa 496(3): 285. 2021 [14 Apr 2021] [epublished],Phytotaxa,2021,496(3): 285,20011462-1,holotype FURB FURB-65014,L.A. Funez et al.,8774,24 Feb 2019,"Santa Catarina (Brazil South, Brazil, Southern America)","Bom Jardim da Serra, Parque Nacional de São Joaquim, Campos de Santa Bárbara,",77218446-1,NA,14 Apr 2021,doi:10.11646/phytotaxa.496.3.7 The specific epithet makes reference to the small size of the fruits of this species.,www.ipni.org/n/77218446-1,IPNI,https://doi.org/10.11646/phytotaxa.496.3.7
