family,genus,species,taxon_name,authors,scientific_name,status,accepted_name,reference,hybrid,distribution,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,url,source,publicationYear,citation_type
Vochysiaceae,Qualea,amapaensis,Qualea_amapaensis,Balslev & S.A.Mori,Qualea amapaensis Balslev & S.A.Mori,Accepted,NA,Brittonia 33: 5 (1981),FALSE,"Brazil, French Guiana","Brazil North, French Guiana",unknown,unknown,215231-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:215231-2,POWO,1981,taxon_novo
Vochysiaceae,Qualea,caerulea,Qualea_caerulea,Aubl.,Qualea caerulea Aubl.,Accepted,NA,"Hist. Pl. Guiane 1: 7, Index: 25 (1775)",FALSE,"Brazil, French Guiana, Suriname","Brazil North, Brazil Northeast, French Guiana, Suriname",unknown,unknown,870910-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:870910-1,POWO,1775,taxon_novo
Vochysiaceae,Qualea,johannabakkerae,Qualea_johannabakkerae,Marc.-Berti,Qualea johannabakkerae Marc.-Berti,Accepted,NA,Acta Bot. Venez. 25: 112 (2002),FALSE,Brazil,Brazil North,unknown,unknown,70029997-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:70029997-1,POWO,2002,taxon_novo
Vochysiaceae,Qualea,wurdackii,Qualea_wurdackii,Marc.-Berti,Qualea wurdackii Marc.-Berti,Accepted,NA,Pittieria 13: 7 (1986),FALSE,"Brazil, Venezuela","Brazil North, Venezuela",unknown,unknown,284095-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:284095-2,POWO,1986,taxon_novo
Vochysiaceae,Vochysia,hannekesaskiae,Vochysia_hannekesaskiae,Marc.-Berti,Vochysia hannekesaskiae Marc.-Berti,Accepted,NA,Pittieria 18: 7 (1989),FALSE,Brazil,Brazil North,unknown,unknown,938905-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:938905-1,POWO,1989,taxon_novo
Vochysiaceae,Vochysia,sobralii,Vochysia_sobralii,G.H.Shimizu & D.J.P.Gonç.,Vochysia sobralii G.H.Shimizu & D.J.P.Gonç.,Accepted,NA,Phytotaxa 542: 208 (2022),FALSE,Brazil,Brazil North,unknown,unknown,77296996-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77296996-1,POWO,2022,taxon_novo
Vochysiaceae,Callisthene,clausseniana,Callisthene_clausseniana,Briq.,Callisthene clausseniana Briq.,Unknown,Callisthene clausseniana Briq.,Annuaire Conserv. Jard. Bot. Genève 20: 378. 1919,FALSE,Brazil (Southern America),NA,NA,NA,42474-2,www.ipni.org/n/42474-2,IPNI,1919,taxon_novo
Vochysiaceae,Callisthene,durifolia,Callisthene_durifolia,Briq.,Callisthene durifolia Briq.,Unknown,Callisthene durifolia Briq.,Annuaire Conserv. Jard. Bot. Genève 20: 377. 1919,FALSE,Brazil (Southern America),NA,NA,NA,42476-2,www.ipni.org/n/42476-2,IPNI,1919,taxon_novo
Vochysiaceae,Callisthene,glazioui,Callisthene_glazioui,Briq.,Callisthene glazioui Briq.,Unknown,Callisthene glazioui Briq.,Annuaire Conserv. Jard. Bot. Genève 20: 379. 1919,FALSE,Brazil (Southern America),NA,NA,NA,42477-2,www.ipni.org/n/42477-2,IPNI,1919,taxon_novo
Vochysiaceae,Erisma,petiolatum,Erisma_petiolatum,Gleason,Erisma petiolatum Gleason,Unknown,Erisma petiolatum Gleason,Bull. Torrey Bot. Club 60: 363. 1933,FALSE,"Mato Grosso (Brazil, Southern America)",NA,NA,NA,96006-2,www.ipni.org/n/96006-2,IPNI,1933,taxon_novo
Vochysiaceae,Qualea,johannabakkeri,Qualea_johannabakkeri,Marc.-Berti,Qualea johannabakkeri Marc.-Berti,Unknown,Qualea johannabakkeri Marc.-Berti,"Acta Bot. Venez. 25(2): 112 (-114, 117-118; fig. 1). 2002",FALSE,"Mun. de Manaus, ca. 90 km N de Manaus, Distr. Agropecuário da SUFRAMA, rodovia BR 174, km 64, depois 7 km leste na ZF3, fazenda Porto Alegre, 2°22'S, 59°57'W, Reserva no. 3304, Amazonas (Brazil, Southern America)",NA,NA,NA,328381-2,www.ipni.org/n/328381-2,IPNI,2002,taxon_novo
