family,genus,species,taxon_name,authors,scientific_name,status,accepted_name,reference,hybrid,distribution,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,url,source,publicationYear,citation_type
Theophrastaceae,Clavija,chermontiana,Clavija_chermontiana,Standl.,Clavija chermontiana Standl.,Unknown,Clavija chermontiana Standl.,"Publ. Field Mus. Nat. Hist., Bot. Ser. 8: 148. 1930",FALSE,"Pará (Brazil, Southern America)",NA,NA,NA,309973-2,www.ipni.org/n/309973-2,IPNI,1930,taxon_novo
Theophrastaceae,Clavija,gracilis,Clavija_gracilis,Mez,Clavija gracilis Mez,Unknown,Clavija gracilis Mez,Repert. Spec. Nov. Regni Veg. 16: 425. 1920,FALSE,Brazil (Southern America),NA,NA,NA,59811-2,www.ipni.org/n/59811-2,IPNI,1920,taxon_novo
Theophrastaceae,Clavija,parviflora,Clavija_parviflora,Mez,Clavija parviflora Mez,Unknown,Clavija parviflora Mez,"Pflanzenr. (Engler) 4, Fam. 236a: 27. 1903",FALSE,Brazil (Southern America),NA,NA,NA,307565-2,www.ipni.org/n/307565-2,IPNI,1903,taxon_novo
Theophrastaceae,Clavija,procopeana,Clavija_procopeana,Glaz.,Clavija procopeana Glaz.,Unknown,Clavija procopeana Glaz.,Bull. Soc. Bot. France 57(Mém. 3e): 435. 1910,FALSE,Brazil (Southern America),NA,NA,NA,59832-2,www.ipni.org/n/59832-2,IPNI,1910,taxon_novo
Theophrastaceae,Clavija,riedeliana,Clavija_riedeliana,Regel,Clavija riedeliana Regel,Unknown,Clavija riedeliana Regel,Gartenflora 8: 245 (-246). 1859,FALSE,"Rio de Janeiro (Brazil, Southern America)",NA,NA,NA,311166-2,www.ipni.org/n/311166-2,IPNI,1859,taxon_novo
Theophrastaceae,Clavija,tenera,Clavija_tenera,Mez,Clavija tenera Mez,Unknown,Clavija tenera Mez,"Pflanzenr. (Engler) 4, Fam. 236a: 22. 1903",FALSE,Brazil (Southern America),NA,NA,NA,308250-2,www.ipni.org/n/308250-2,IPNI,1903,taxon_novo
Theophrastaceae,Theophrasta,macrophylla,Theophrasta_macrophylla,Link ex Roem. & Schult.,Theophrasta macrophylla Link ex Roem. & Schult.,Unknown,Theophrasta macrophylla Link ex Roem. & Schult.,"Syst. Veg., ed. 15 bis [Roemer & Schultes] 4: 187 (-188). 1819",FALSE,"Pará (Brazil, Southern America)",NA,NA,NA,306125-2,www.ipni.org/n/306125-2,IPNI,1819,taxon_novo
Theophrastaceae,Zacintha,nutans,Zacintha_nutans,Vell.,Zacintha nutans Vell.,Unknown,Zacintha nutans Vell.,Fl. Flumin. 276. 1829 [1825 publ. 7 Sep-28 Nov 1829],FALSE,Brazil (Southern America),NA,NA,NA,270469-2,www.ipni.org/n/270469-2,IPNI,1829,taxon_novo
