family,genus,species,taxon_name,authors,scientific_name,status,accepted_name,reference,hybrid,distribution,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,url,source,publicationYear,citation_type
Aristolochiaceae,Aristolochia,acutifolia,Aristolochia_acutifolia,Duch.,Aristolochia acutifolia Duch.,Accepted,NA,"Ann. Sci. Nat., Bot., sér. 4, 2: 54 (1854)",FALSE,"Brazil, Colombia, Ecuador, Peru, Venezuela","Brazil North, Brazil West-Central, Colombia, Ecuador, Peru, Venezuela",unknown,unknown,272643-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:272643-2,POWO,1854,taxon_novo
Aristolochiaceae,Aristolochia,albertiana,Aristolochia_albertiana,Ahumada,Aristolochia albertiana Ahumada,Accepted,NA,Sellowia 24: 64 (1972),FALSE,"Argentina, Brazil","Argentina Northeast, Brazil South",unknown,unknown,19390-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:19390-2,POWO,1972,taxon_novo
Aristolochiaceae,Aristolochia,angustifolia,Aristolochia_angustifolia,Cham.,Aristolochia angustifolia Cham.,Accepted,NA,Linnaea 7: 211 (1832),FALSE,"Argentina, Brazil, Paraguay, Uruguay","Argentina Northeast, Brazil North, Paraguay, Uruguay",unknown,unknown,92737-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:92737-1,POWO,1832,taxon_novo
Aristolochiaceae,Aristolochia,arcuata,Aristolochia_arcuata,Mast.,Aristolochia arcuata Mast.,Accepted,NA,"C.F.P.von Martius & auct. suc. (eds.), Fl. Bras. 4(2): 101 (1875)",FALSE,Brazil,"Brazil South, Brazil Southeast, Brazil West-Central",unknown,unknown,92744-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:92744-1,POWO,1875,taxon_novo
Aristolochiaceae,Aristolochia,assisii,Aristolochia_assisii,"J.Freitas, Lírio & F.González","Aristolochia assisii J.Freitas, Lírio & F.González",Accepted,NA,Phytotaxa 163: 263 (2014),FALSE,Brazil,"Brazil Northeast, Brazil Southeast",unknown,unknown,77140305-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77140305-1,POWO,2014,taxon_novo
Aristolochiaceae,Aristolochia,bahiensis,Aristolochia_bahiensis,F.González,Aristolochia bahiensis F.González,Accepted,NA,Brittonia 50: 8 (1998),FALSE,Brazil,"Brazil Northeast, Brazil Southeast",unknown,unknown,315366-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:315366-2,POWO,1998,taxon_novo
Aristolochiaceae,Aristolochia,birostris,Aristolochia_birostris,Duch.,Aristolochia birostris Duch.,Accepted,NA,"Ann. Sci. Nat., Bot., sér. 4, 2: 60 (1854)",FALSE,Brazil,Brazil Northeast,unknown,unknown,92776-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:92776-1,POWO,1854,taxon_novo
Aristolochiaceae,Aristolochia,brevifolia,Aristolochia_brevifolia,(Cham.) Hauman,Aristolochia brevifolia (Cham.) Hauman,Accepted,NA,Anales Mus. Nac. Hist. Nat. Buenos Aires 32: 325 (1923),FALSE,"Argentina, Brazil, Uruguay","Argentina Northeast, Brazil South, Uruguay",unknown,unknown,19412-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:19412-2,POWO,1923,comb_nova
Aristolochiaceae,Aristolochia,brunneomaculata,Aristolochia_brunneomaculata,I.S.Abreu & Giul.,Aristolochia brunneomaculata I.S.Abreu & Giul.,Accepted,NA,Sitientibus Sér. Ci. Biol. 16: 1 (2016),FALSE,Brazil,Brazil Northeast,unknown,unknown,77214843-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77214843-1,POWO,2016,taxon_novo
Aristolochiaceae,Aristolochia,burchellii,Aristolochia_burchellii,Mast.,Aristolochia burchellii Mast.,Accepted,NA,"C.F.P.von Martius & auct. suc. (eds.), Fl. Bras. 4(2): 90 (1875)",FALSE,Brazil,Brazil North,unknown,unknown,92798-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:92798-1,POWO,1875,taxon_novo
