family,genus,species,taxon_name,authors,scientific_name,status,accepted_name,reference,hybrid,distribution,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,url,source,publicationYear,citation_type
Verbenaceae,Aloysia,scorodonioides,Aloysia_scorodonioides,(Kunth) Cham.,Aloysia scorodonioides (Kunth) Cham.,Accepted,NA,Linnaea 7: 234 (1832),FALSE,"Argentina, Bolivia, Brazil, Colombia, Ecuador, Peru","Argentina Northwest, Bolivia, Brazil North, Colombia, Ecuador, Peru",unknown,unknown,861080-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:861080-1,POWO,1832,comb_nova
Verbenaceae,Bouchea,rusbyi,Bouchea_rusbyi,Moldenke,Bouchea rusbyi Moldenke,Accepted,NA,Torreya 34: 8 (1934),FALSE,"Bolivia, Brazil, Peru","Bolivia, Brazil North, Peru",unknown,unknown,291407-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:291407-2,POWO,1934,taxon_novo
Verbenaceae,Citharexylum,amabile,Citharexylum_amabile,(Bocq.) Christenh. & Byng,Citharexylum amabile (Bocq.) Christenh. & Byng,Accepted,NA,Global Fl. 4: 146 (2018),FALSE,"Argentina, Brazil, Paraguay","Argentina Northeast, Brazil West-Central, Paraguay",unknown,unknown,77183874-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77183874-1,POWO,2018,comb_nova
Verbenaceae,Lantana,hirsuta,Lantana_hirsuta,M.Martens & Galeotti,Lantana hirsuta M.Martens & Galeotti,Accepted,NA,Bull. Acad. Roy. Sci. Bruxelles 11(2): 326 (1844),FALSE,"Argentina, Belize, Bolivia, Brazil, Colombia, Costa Rica, Ecuador, El Salvador, French Guiana, Guatemala, Honduras, Mexico, Nicaragua, Panama, Peru, Venezuela","Argentina Northeast, Belize, Bolivia, Brazil North, Brazil Northeast, Brazil South, Brazil Southeast, Brazil West-Central, Colombia, Costa Rica, Ecuador, El Salvador, French Guiana, Guatemala, Honduras, Mexico Central, Mexico Gulf, Mexico Northeast, Mexico Northwest, Mexico Southeast, Mexico Southwest, Nicaragua, Panama, Peru, Venezuela","Australia, Nansei-shoto, United States","Alabama, Nansei-shoto, Queensland",30032194-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:30032194-2,POWO,1844,taxon_novo
Verbenaceae,Lantana,punctulata,Lantana_punctulata,Moldenke,Lantana punctulata Moldenke,Accepted,NA,Phytologia 3: 418 (1951),FALSE,Brazil,Brazil North,unknown,unknown,135290-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:135290-2,POWO,1951,taxon_novo
Verbenaceae,Lantana,rugulosa,Lantana_rugulosa,Kunth,Lantana rugulosa Kunth,Accepted,NA,"F.W.H.von Humboldt, A.J.A.Bonpland & C.S.Kunth, Nov. Gen. Sp. 2: 261 (1818)",FALSE,"Bolivia, Brazil, Colombia, Ecuador, Peru","Bolivia, Brazil Northeast, Brazil South, Brazil Southeast, Colombia, Ecuador, Peru",unknown,unknown,863431-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:863431-1,POWO,1818,taxon_novo
Verbenaceae,Lippia,crucifera,Lippia_crucifera,B.P.Moreira & Deble,Lippia crucifera B.P.Moreira & Deble,Accepted,NA,Brittonia 73: 354 (2021),FALSE,Brazil,Brazil South,unknown,unknown,77234179-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77234179-1,POWO,2021,taxon_novo
Verbenaceae,Lippia,longipedunculata,Lippia_longipedunculata,Kuntze,Lippia longipedunculata Kuntze,Accepted,NA,Revis. Gen. Pl. 3(2): 253 (1898),FALSE,"Brazil, Paraguay","Brazil West-Central, Paraguay",unknown,unknown,141198-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:141198-2,POWO,1898,taxon_novo
Verbenaceae,Lippia,maximiliani,Lippia_maximiliani,(Schauer) T.R.S.Silva,Lippia maximiliani (Schauer) T.R.S.Silva,Accepted,NA,Darwiniana 40: 58 (2002),FALSE,Brazil,Brazil Northeast,unknown,unknown,1098176-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:1098176-2,POWO,2002,comb_nova
Verbenaceae,Lippia,saturejifolia,Lippia_saturejifolia,Mart. & Schauer,Lippia saturejifolia Mart. & Schauer,Accepted,NA,"A.P.de Candolle, Prodr. 11: 586 (1847)",FALSE,Brazil,"Brazil Northeast, Brazil Southeast",unknown,unknown,863819-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:863819-1,POWO,1847,taxon_novo
