family,genus,species,taxon_name,authors,scientific_name,status,accepted_name,reference,hybrid,distribution,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,url,source,publicationYear,citation_type
Asteraceae,Achyrophorus,bipontinae,Achyrophorus_bipontinae,Sch.Bip.,Achyrophorus bipontinae Sch.Bip.,Unknown,Achyrophorus bipontinae Sch.Bip.,Commentat. Bot. (Sch. Bip.) 21 (21-22). 1859 [9 Aug 1959],FALSE,"Minas Gerais (Brazil, Southern America)",NA,NA,NA,317599-2,www.ipni.org/n/317599-2,IPNI,1859,taxon_novo
Asteraceae,Achyrophorus,gardneri,Achyrophorus_gardneri,Sch.Bip.,Achyrophorus gardneri Sch.Bip.,Unknown,Achyrophorus gardneri Sch.Bip.,Commentat. Bot. (Sch. Bip.) 34. 1859 [9 Aug 1959],FALSE,Brazil (Southern America),NA,NA,NA,317600-2,www.ipni.org/n/317600-2,IPNI,1859,taxon_novo
Asteraceae,Achyrophorus,microcephalus,Achyrophorus_microcephalus,Sch.Bip.,Achyrophorus microcephalus Sch.Bip.,Unknown,Achyrophorus microcephalus Sch.Bip.,Jahresber. Pollichia 16-17: 59. 1859 [9 Aug 1859] Commentat. Bot. (Sch. Bip.) 27-28. 1859.,FALSE,"Rio Pardo, Brazil (Southern America)",NA,NA,NA,2601-2,www.ipni.org/n/2601-2,IPNI,1859,taxon_novo
Asteraceae,Achyrophorus,selloi,Achyrophorus_selloi,Sch.Bip.,Achyrophorus selloi Sch.Bip.,Unknown,Achyrophorus selloi Sch.Bip.,Commentat. Bot. (Sch. Bip.) 29 (29-30). 1859 [9 Aug 1859],FALSE,"Rio Pardo, Brazil (Southern America)",NA,NA,NA,2609-2,www.ipni.org/n/2609-2,IPNI,1859,taxon_novo
Asteraceae,Achyrophorus,tenuisectus,Achyrophorus_tenuisectus,Sch.Bip.,Achyrophorus tenuisectus Sch.Bip.,Unknown,Achyrophorus tenuisectus Sch.Bip.,Commentat. Bot. (Sch. Bip.) 26 (26-27). 1859 [9 Aug 1859],FALSE,"Santa Catarina (Brazil, Southern America)",NA,NA,NA,317601-2,www.ipni.org/n/317601-2,IPNI,1859,taxon_novo
Asteraceae,Achyrophorus,trichocephalus,Achyrophorus_trichocephalus,Sch.Bip.,Achyrophorus trichocephalus Sch.Bip.,Unknown,Achyrophorus trichocephalus Sch.Bip.,Commentat. Bot. (Sch. Bip.) 26. 1859 [9 Aug 1859],FALSE,"Santa Catarina (Brazil, Southern America)",NA,NA,NA,2623-2,www.ipni.org/n/2623-2,IPNI,1859,taxon_novo
Asteraceae,Actinella,anthemidoides,Actinella_anthemidoides,(Juss.) Malme,Actinella anthemidoides (Juss.) Malme,Unknown,Actinella anthemidoides (Juss.) Malme,Ark. Bot. 24A(6): 73. 1931,FALSE,"Rio Grande do Sul (Brazil, Southern America)",NA,NA,NA,3975-2,www.ipni.org/n/3975-2,IPNI,1931,taxon_novo
Asteraceae,Actinoseris,hatschbachii,Actinoseris_hatschbachii,Zardini,Actinoseris hatschbachii Zardini,Unknown,Actinoseris hatschbachii Zardini,Bol. Mus. Bot. Munic. 23: 1 (-2; fig.). 1975,FALSE,"Minas Gerais (Brazil, Southern America)",NA,NA,NA,4037-2,www.ipni.org/n/4037-2,IPNI,1975,taxon_novo
Asteraceae,Ageratum,serratum,Ageratum_serratum,Glaz.,Ageratum serratum Glaz.,Unknown,Ageratum serratum Glaz.,Bull. Soc. Bot. France 56(Mém. 3d): 382. 1909,FALSE,Brazil (Southern America),NA,NA,NA,7168-2,www.ipni.org/n/7168-2,IPNI,1909,taxon_novo
Asteraceae,Alcantara,isabellae,Alcantara_isabellae,Glaz.,Alcantara isabellae Glaz.,Unknown,Alcantara isabellae Glaz.,Bull. Soc. Bot. France 56(Mém. 3d): 367. 1909,FALSE,Brazil (Southern America),NA,NA,NA,8045-2,www.ipni.org/n/8045-2,IPNI,1909,taxon_novo
Asteraceae,Alcantara,petroana,Alcantara_petroana,Glaz. ex G.M.Barroso,Alcantara petroana Glaz. ex G.M.Barroso,Unknown,Alcantara petroana Glaz. ex G.M.Barroso,"Loefgrenia 36: [1], fig. 1. 1969",FALSE,"Goiás (Brazil, Southern America)",NA,NA,NA,8046-2,www.ipni.org/n/8046-2,IPNI,1969,taxon_novo
Asteraceae,Alcantara,petroana,Alcantara_petroana,Glaz.,Alcantara petroana Glaz.,Unknown,Alcantara petroana Glaz.,Bull. Soc. Bot. France 56(Mém. 3d): 367. 1909,FALSE,Brazil (Southern America),NA,NA,NA,8047-2,www.ipni.org/n/8047-2,IPNI,1909,taxon_novo
Asteraceae,Alomia,cinerea,Alomia_cinerea,(Gardner) Benth. ex Baker,Alomia cinerea (Gardner) Benth. ex Baker,Unknown,Alomia cinerea (Gardner) Benth. ex Baker,Fl. Bras. (Martius) 6(2): 191. 1876 [1 Feb 1876],FALSE,Brazil (Southern America),NA,NA,NA,9487-2,www.ipni.org/n/9487-2,IPNI,1876,taxon_novo
Asteraceae,Alomia,dubia,Alomia_dubia,B.L.Rob.,Alomia dubia B.L.Rob.,Unknown,Alomia dubia B.L.Rob.,Proc. Amer. Acad. Arts 42: 33. 1906,FALSE,Brazil (Southern America),NA,NA,NA,9490-2,www.ipni.org/n/9490-2,IPNI,1906,taxon_novo
Asteraceae,Alomia,regnellii,Alomia_regnellii,Malme,Alomia regnellii Malme,Unknown,Alomia regnellii Malme,"Kongl. Svenska Vetensk.-Akad. Handl. 32(5): 32, pl. 5, fig. 5. 1899",FALSE,Brazil (Southern America),NA,NA,NA,9504-2,www.ipni.org/n/9504-2,IPNI,1899,taxon_novo
Asteraceae,Andromachia,maronii,Andromachia_maronii,André,Andromachia maronii André,Unknown,Andromachia maronii André,Rev. Hort. [Paris]. 21: 496. 1887,FALSE,Brazil (Southern America),NA,NA,NA,12645-2,www.ipni.org/n/12645-2,IPNI,1887,taxon_novo
Asteraceae,Angelphytum,hatschbachii,Angelphytum_hatschbachii,H.Rob.,Angelphytum hatschbachii H.Rob.,Unknown,Angelphytum hatschbachii H.Rob.,Proc. Biol. Soc. Washington 97: 967. 1984,FALSE,"Mato Grosso (Brazil, Southern America)",NA,NA,NA,300877-2,www.ipni.org/n/300877-2,IPNI,1984,taxon_novo
Asteraceae,Angelphytum,matogrossense,Angelphytum_matogrossense,G.M.Barroso,Angelphytum matogrossense G.M.Barroso,Unknown,Angelphytum matogrossense G.M.Barroso,"Bol. Soc. Argent. Bot. 19: 9, fig. 1980",FALSE,Brazil (Southern America),NA,NA,NA,13689-2,www.ipni.org/n/13689-2,IPNI,1980,taxon_novo
