family,genus,species,taxon_name,authors,scientific_name,status,accepted_name,reference,hybrid,distribution,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,url,source,publicationYear,citation_type
Clusiaceae,Clusia,multiflora,Clusia_multiflora,Kunth,Clusia multiflora Kunth,Accepted,NA,"F.W.H.von Humboldt, A.J.A.Bonpland & C.S.Kunth, Nov. Gen. Sp. 5: 200 (1822)",FALSE,"Bolivia, Brazil, Colombia, Costa Rica, Ecuador, Honduras, Nicaragua, Panama, Peru, Venezuela","Bolivia, Brazil West-Central, Colombia, Costa Rica, Ecuador, Honduras, Nicaragua, Panama, Peru, Venezuela",unknown,unknown,427594-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:427594-1,POWO,1822,taxon_novo
Clusiaceae,Clusia,nascimentojuniorii,Clusia_nascimentojuniorii,A.C.Alencar & Bittrich,Clusia nascimentojuniorii A.C.Alencar & Bittrich,Accepted,NA,Syst. Bot. 46: 370 (2021),FALSE,Brazil,Brazil North,unknown,unknown,77253354-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77253354-1,POWO,2021,taxon_novo
Clusiaceae,Clusia,spathulifolia,Clusia_spathulifolia,Engl.,Clusia spathulifolia Engl.,Accepted,NA,"C.F.P.von Martius & auct. suc. (eds.), Fl. Bras. 12(1): 412 (1888)",FALSE,"Brazil, Colombia, Peru, Venezuela","Brazil North, Brazil West-Central, Colombia, Peru, Venezuela",unknown,unknown,300766-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:300766-2,POWO,1888,taxon_novo
Clusiaceae,Garcinia,fluviatilis,Garcinia_fluviatilis,Mouzinho & L.Marinho,Garcinia fluviatilis Mouzinho & L.Marinho,Accepted,NA,Phytotaxa 548: 94 (2022),FALSE,"Brazil, Colombia","Brazil North, Colombia",unknown,unknown,77298838-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77298838-1,POWO,2022,taxon_novo
Clusiaceae,Lorostemon,bombaciflorus,Lorostemon_bombaciflorus,Ducke,Lorostemon bombaciflorus Ducke,Accepted,NA,Arq. Inst. Biol. Veg. 1: 210 (1935),FALSE,"Brazil, Colombia, Guyana","Brazil North, Colombia, Guyana",unknown,unknown,143833-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:143833-2,POWO,1935,taxon_novo
Clusiaceae,Lorostemon,negrensis,Lorostemon_negrensis,Fróes,Lorostemon negrensis Fróes,Accepted,NA,Bol. Técn. Inst. Agron. N. 36: 152 (1959),FALSE,Brazil,Brazil North,unknown,unknown,143835-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:143835-2,POWO,1959,taxon_novo
Clusiaceae,Quapoya,froesii,Quapoya_froesii,Maguire,Quapoya froesii Maguire,Accepted,NA,Mem. New York Bot. Gard. 10(4): 29 (1961),FALSE,Brazil,Brazil North,unknown,unknown,215345-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:215345-2,POWO,1961,taxon_novo
Clusiaceae,Tovomita,maxima,Tovomita_maxima,Molino & J.Engel,Tovomita maxima Molino & J.Engel,Accepted,NA,"Adansonia, sér. 3, 44: 166 (2022)",FALSE,"Brazil, French Guiana, Guyana","Brazil North, French Guiana, Guyana",unknown,unknown,77303261-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77303261-1,POWO,2022,taxon_novo
Clusiaceae,Caraipa,silvatica,Caraipa_silvatica,Barb.Rodr.,Caraipa silvatica Barb.Rodr.,Unknown,Caraipa silvatica Barb.Rodr.,Tamakoare 6. 1887,FALSE,Brazil (Southern America),NA,NA,NA,45052-2,www.ipni.org/n/45052-2,IPNI,1887,taxon_novo
Clusiaceae,Clusia,aemygioi,Clusia_aemygioi,Gomes da Silva & B.Weinberg,Clusia aemygioi Gomes da Silva & B.Weinberg,Unknown,Clusia aemygioi Gomes da Silva & B.Weinberg,"Bradea 4: 162, fig. 1985",FALSE,"Espirito Santo (Brazil, Southern America)",NA,NA,NA,274783-2,www.ipni.org/n/274783-2,IPNI,1985,taxon_novo
