family,genus,species,taxon_name,authors,scientific_name,status,accepted_name,reference,hybrid,distribution,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,url,source,publicationYear,citation_type
Salicaceae,Casearia,americana,Casearia_americana,(L.) T.Samar. & M.H.Alford,Casearia americana (L.) T.Samar. & M.H.Alford,Accepted,NA,Novon 27: 68 (2019),FALSE,"Bolivia, Brazil, Colombia, Ecuador, Paraguay, Peru, Venezuela","Bolivia, Brazil North, Brazil Northeast, Brazil Southeast, Brazil West-Central, Colombia, Ecuador, Paraguay, Peru, Venezuela",unknown,unknown,77197250-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77197250-1,POWO,2019,comb_nova
Salicaceae,Casearia,apodantha,Casearia_apodantha,"(Kuhlm.) de Mestier, Celis & Borsch","Casearia apodantha (Kuhlm.) de Mestier, Celis & Borsch",Accepted,NA,Taxon 71: 339 (2022),FALSE,"Brazil, French Guiana, Suriname","Brazil North, Brazil Northeast, Brazil West-Central, French Guiana, Suriname",unknown,unknown,77297752-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77297752-1,POWO,2022,comb_nova
Salicaceae,Casearia,completa,Casearia_completa,(Jacq.) T.Samar. & M.H.Alford,Casearia completa (Jacq.) T.Samar. & M.H.Alford,Accepted,NA,Novon 27: 69 (2019),FALSE,"Brazil, Colombia, Guyana, Peru, Venezuela","Brazil North, Colombia, Guyana, Peru, Venezuela",unknown,unknown,77197257-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77197257-1,POWO,2019,comb_nova
Salicaceae,Casearia,corymbulosa,Casearia_corymbulosa,(Spruce ex Benth.) T.Samar. & M.H.Alford,Casearia corymbulosa (Spruce ex Benth.) T.Samar. & M.H.Alford,Accepted,NA,Novon 27: 68 (2019),FALSE,"Brazil, Colombia, Peru","Brazil North, Colombia, Peru",unknown,unknown,77197251-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77197251-1,POWO,2019,comb_nova
Salicaceae,Casearia,euceraea,Casearia_euceraea,"de Mestier, Celis & Borsch","Casearia euceraea de Mestier, Celis & Borsch",Accepted,NA,Taxon 71: 340 (2022),FALSE,"Brazil, Colombia, Guyana, Peru, Suriname, Venezuela","Brazil North, Colombia, Guyana, Peru, Suriname, Venezuela",unknown,unknown,77297754-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77297754-1,POWO,2022,taxon_novo
Salicaceae,Casearia,killipii,Casearia_killipii,"(Monach.) de Mestier, Celis & Borsch","Casearia killipii (Monach.) de Mestier, Celis & Borsch",Accepted,NA,Taxon 71: 340 (2022),FALSE,"Brazil, Colombia, French Guiana, Peru","Brazil North, Colombia, French Guiana, Peru",unknown,unknown,77297755-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77297755-1,POWO,2022,comb_nova
Salicaceae,Casearia,maynacarpa,Casearia_maynacarpa,Liesner & P.Jørg.,Casearia maynacarpa Liesner & P.Jørg.,Accepted,NA,Novon 22: 422 (2013),FALSE,"Bangladesh, Bolivia, Brazil, Colombia, Peru","Bangladesh, Bolivia, Brazil North, Colombia, Peru",unknown,unknown,77137837-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77137837-1,POWO,2013,taxon_novo
Salicaceae,Casearia,suaveolens,Casearia_suaveolens,(Poepp.) T.Samar. & M.H.Alford,Casearia suaveolens (Poepp.) T.Samar. & M.H.Alford,Accepted,NA,Novon 27: 68 (2019),FALSE,"Bolivia, Brazil, Colombia, Ecuador, Guyana, Peru, Venezuela","Bolivia, Brazil North, Colombia, Ecuador, Guyana, Peru, Venezuela",unknown,unknown,77197254-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77197254-1,POWO,2019,comb_nova
Salicaceae,Irenodendron,coriaceum,Irenodendron_coriaceum,(Spruce ex Benth.) M.H.Alford & Dement,Irenodendron coriaceum (Spruce ex Benth.) M.H.Alford & Dement,Accepted,NA,J. Bot. Res. Inst. Texas 9: 333 (2015),FALSE,"Brazil, Colombia, Peru, Venezuela","Brazil North, Colombia, Peru, Venezuela",unknown,unknown,77154655-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77154655-1,POWO,2015,comb_nova
Salicaceae,Irenodendron,cupulatum,Irenodendron_cupulatum,(Spruce ex Benth.) M.H.Alford & Dement,Irenodendron cupulatum (Spruce ex Benth.) M.H.Alford & Dement,Accepted,NA,J. Bot. Res. Inst. Texas 9: 332 (2015),FALSE,"Brazil, Colombia, Guyana, Peru, Venezuela","Brazil North, Brazil West-Central, Colombia, Guyana, Peru, Venezuela",unknown,unknown,77154654-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77154654-1,POWO,2015,comb_nova
Salicaceae,Piparea,multiflora,Piparea_multiflora,C.F.Gaertn.,Piparea multiflora C.F.Gaertn.,Accepted,NA,Suppl. Carp.: 231 (1807),FALSE,"Bolivia, Brazil, Colombia, Ecuador, French Guiana, Guyana, Mexico, Peru, Suriname, Venezuela","Bolivia, Brazil North, Brazil Northeast, Brazil Southeast, Brazil West-Central, Colombia, Ecuador, French Guiana, Guyana, Mexico Gulf, Mexico Southeast, Mexico Southwest, Peru, Suriname, Venezuela",unknown,unknown,779915-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:779915-1,POWO,1807,taxon_novo
Salicaceae,Piparea,spruceana,Piparea_spruceana,(Benth. ex Eichler) T.Samar. & M.H.Alford,Piparea spruceana (Benth. ex Eichler) T.Samar. & M.H.Alford,Accepted,NA,Novon 27: 70 (2019),FALSE,"Brazil, Colombia, Venezuela","Brazil North, Brazil Northeast, Colombia, Venezuela",unknown,unknown,77197258-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77197258-1,POWO,2019,comb_nova
