family,genus,species,taxon_name,authors,scientific_name,status,accepted_name,reference,hybrid,distribution,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,url,source,publicationYear,citation_type
Poaceae,Sporobolus,alterniflorus,Sporobolus_alterniflorus,(Loisel.) P.M.Peterson & Saarela,Sporobolus alterniflorus (Loisel.) P.M.Peterson & Saarela,Accepted,NA,Taxon 63: 1236 (2014),FALSE,"Argentina, Brazil, Canada, French Guiana, Guyana, Leeward Is., Mexico, Quebec, Rhode I., Suriname, Trinidad-Tobago, United States, Uruguay, Venezuela","Alabama, Argentina Northeast, Argentina South, Brazil South, Brazil Southeast, Connecticut, Delaware, Florida, French Guiana, Georgia, Guyana, Leeward Is., Louisiana, Maine, Maryland, Massachusetts, Mexico Gulf, Mexico Northeast, Mississippi, New Brunswick, New Hampshire, New Jersey, New York, Newfoundland, North Carolina, Nova Scotia, Prince Edward I., Quebec, Rhode I., South Carolina, Suriname, Texas, Trinidad-Tobago, Uruguay, Venezuela, Virginia","China, France, India, Japan, New Zealand, Spain, Taiwan, United Kingdom, United States","California, China North-Central, China Southeast, France, Great Britain, India, Japan, New Zealand North, Oregon, Spain, Taiwan, Washington",77144694-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77144694-1,POWO,2014,comb_nova
Poaceae,Sporobolus,coarctatus,Sporobolus_coarctatus,(Trin.) P.M.Peterson & Saarela,Sporobolus coarctatus (Trin.) P.M.Peterson & Saarela,Accepted,NA,Taxon 63: 1236 (2014),FALSE,"Argentina, Brazil, Uruguay","Argentina Northeast, Brazil South, Brazil Southeast, Uruguay",unknown,unknown,77144709-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77144709-1,POWO,2014,comb_nova
Poaceae,Sporobolus,metallicola,Sporobolus_metallicola,Longhi-Wagner & Boechat,Sporobolus metallicola Longhi-Wagner & Boechat,Accepted,NA,Acta Bot. Brasil. 7: 150 (1993),FALSE,Brazil,"Brazil South, Brazil Southeast",unknown,unknown,302145-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:302145-2,POWO,1993,taxon_novo
Poaceae,Sporobolus,montevidensis,Sporobolus_montevidensis,(Arechav.) P.M.Peterson & Saarela,Sporobolus montevidensis (Arechav.) P.M.Peterson & Saarela,Accepted,NA,Phytoneuron 2015-20: 2 (2015),FALSE,"Argentina, Brazil, Chile, Uruguay, Venezuela","Argentina Northeast, Argentina Northwest, Argentina South, Brazil South, Brazil Southeast, Chile Central, Chile South, Uruguay, Venezuela","Morocco, Portugal, Spain, United States","California, Morocco, Oregon, Portugal, Spain, Washington",77146683-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77146683-1,POWO,2015,comb_nova
Poaceae,Sporobolus,pilifer,Sporobolus_pilifer,(Trin.) Kunth,Sporobolus pilifer (Trin.) Kunth,Accepted,NA,Enum. Pl. 1: 211 (1833),FALSE,"Angola, Bhutan, India, Brazil, Burkina Faso, Burundi, Cameroon, Cape Verde, Central African Republic, Chad, China, Colombia, Costa Rica, Ethiopia, Guinea, Honduras, India, India, Pakistan, Japan, Kenya, Madagascar, Malawi, Malaysia, Mozambique, Nepal, Nicaragua, Nigeria, North Korea, South Korea, Panama, Philippines, Rwanda, Sri Lanka, Sudan, Tanzania, Thailand, Uganda, Venezuela, Zaire, Zambia, Zimbabwe","Angola, Assam, Brazil Northeast, Brazil South, Brazil Southeast, Brazil West-Central, Burkina, Burundi, Cameroon, Cape Verde, Central African Repu, Chad, China Southeast, Colombia, Costa Rica, East Himalaya, Ethiopia, Guinea, Honduras, India, Japan, Kenya, Korea, Madagascar, Malawi, Malaya, Mozambique, Nepal, Nicaragua, Nigeria, Panama, Philippines, Rwanda, Sri Lanka, Sudan, Tanzania, Thailand, Uganda, Venezuela, West Himalaya, Zambia, Zaire, Zimbabwe","French Guiana, Guyana, Mexico, Suriname, United States","French Guiana, Guyana, Hawaii, Mexico Gulf, Mexico Southwest, Suriname",422879-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:422879-1,POWO,1833,comb_nova
Poaceae,Stapfochloa,berroi,Stapfochloa_berroi,(Arechav.) P.M.Peterson,Stapfochloa berroi (Arechav.) P.M.Peterson,Accepted,NA,Taxon 64: 459 (2015),FALSE,"Argentina, Brazil, Uruguay","Argentina Northeast, Brazil South, Uruguay",unknown,unknown,60469003-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:60469003-2,POWO,2015,comb_nova
Poaceae,Stapfochloa,canterae,Stapfochloa_canterae,(Arechav.) P.M.Peterson,Stapfochloa canterae (Arechav.) P.M.Peterson,Accepted,NA,Taxon 64: 460 (2015),FALSE,"Argentina, Brazil, Paraguay, Uruguay","Argentina Northeast, Argentina Northwest, Brazil South, Paraguay, Uruguay","Mexico, United States","Louisiana, Mexico Southeast, Texas",60469004-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:60469004-2,POWO,2015,comb_nova
Poaceae,Stapfochloa,ciliata,Stapfochloa_ciliata,(Sw.) P.M.Peterson,Stapfochloa ciliata (Sw.) P.M.Peterson,Accepted,NA,Taxon 64: 460 (2015),FALSE,"Argentina, Bahamas, Belize, Bolivia, Brazil, Colombia, Cuba, Dominican Republic, Haiti, Jamaica, Leeward Is., Mexico, Netherlands Antilles, Nicaragua, Paraguay, Puerto Rico, United States, Uruguay, Venezuela, Windward Is.","Argentina Northeast, Argentina Northwest, Argentina South, Bahamas, Belize, Bolivia, Brazil Northeast, Brazil South, Brazil Southeast, Brazil West-Central, Colombia, Cuba, Dominican Republic, Haiti, Jamaica, Leeward Is., Mexico Central, Mexico Gulf, Mexico Northeast, Mexico Southeast, Mexico Southwest, Netherlands Antilles, Nicaragua, Paraguay, Puerto Rico, Texas, Uruguay, Venezuela, Windward Is.","Australia, United States","New York, Queensland",60469005-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:60469005-2,POWO,2015,comb_nova
Poaceae,Stapfochloa,elata,Stapfochloa_elata,(Desv.) P.M.Peterson,Stapfochloa elata (Desv.) P.M.Peterson,Accepted,NA,Taxon 64: 460 (2015),FALSE,"Argentina, Bahamas, Bolivia, Brazil, Colombia, Dominican Republic, Guyana, Haiti, Jamaica, Leeward Is., Mexico, Paraguay, Puerto Rico, Uruguay, Venezuela","Argentina Northeast, Argentina Northwest, Bahamas, Bolivia, Brazil Northeast, Brazil South, Brazil Southeast, Brazil West-Central, Colombia, Dominican Republic, Guyana, Haiti, Jamaica, Leeward Is., Mexico Southeast, Paraguay, Puerto Rico, Uruguay, Venezuela","Cuba, United States","Cuba, Florida, Hawaii, Mississippi",60469006-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:60469006-2,POWO,2015,comb_nova
Poaceae,Stapfochloa,grandiflora,Stapfochloa_grandiflora,(Roseng. & Izag.) Wipff & Shaw,Stapfochloa grandiflora (Roseng. & Izag.) Wipff & Shaw,Accepted,NA,Phytoneuron 2018-54: 4 (2018),FALSE,"Argentina, Brazil, Uruguay","Argentina Northeast, Argentina Northwest, Brazil South, Uruguay",United States,South Carolina,77203991-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77203991-1,POWO,2018,comb_nova
Poaceae,Trichanthecium,machrisianum,Trichanthecium_machrisianum,(Swallen) Zuloaga & Morrone,Trichanthecium machrisianum (Swallen) Zuloaga & Morrone,Accepted,NA,Syst. Bot. Monogr. 94: 40 (2011),FALSE,Brazil,"Brazil Southeast, Brazil West-Central",unknown,unknown,77119530-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77119530-1,POWO,2011,comb_nova
Poaceae,Trichanthecium,noterophilum,Trichanthecium_noterophilum,(Renvoize) Zuloaga & Morrone,Trichanthecium noterophilum (Renvoize) Zuloaga & Morrone,Accepted,NA,Syst. Bot. Monogr. 94: 51 (2011),FALSE,Brazil,Brazil Northeast,unknown,unknown,77119537-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77119537-1,POWO,2011,comb_nova
Poaceae,Tripogonella,spicata,Tripogonella_spicata,(Nees) P.M.Peterson & Romasch.,Tripogonella spicata (Nees) P.M.Peterson & Romasch.,Accepted,NA,Taxon 65: 1279 (2016),FALSE,"Argentina, Bolivia, Brazil, Chile, Colombia, Cuba, Dominican Republic, Ecuador, Guatemala, Haiti, Honduras, Mexico, Nicaragua, Paraguay, Peru, United States, Uruguay, Venezuela","Argentina Northeast, Argentina Northwest, Bolivia, Brazil Northeast, Brazil South, Brazil Southeast, Brazil West-Central, Chile North, Colombia, Cuba, Dominican Republic, Ecuador, Guatemala, Haiti, Honduras, Mexico Central, Mexico Gulf, Mexico Northeast, Mexico Southeast, Nicaragua, Paraguay, Peru, Texas, Uruguay, Venezuela",unknown,unknown,77160939-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77160939-1,POWO,2016,comb_nova
Poaceae,Urochloa,polystachya,Urochloa_polystachya,(Kunth) Mabb.,Urochloa polystachya (Kunth) Mabb.,Accepted,NA,"Mabberley&#x27;s Pl.-Book, ed. 4: 1102 (2017)",FALSE,"Brazil, Colombia, Costa Rica, Cuba, Ecuador, French Guiana, Guyana, Honduras, Jamaica, Leeward Is., Mexico, Netherlands Antilles, Nicaragua, Peru, Puerto Rico, Suriname, Trinidad-Tobago, Venezuela","Brazil North, Colombia, Costa Rica, Cuba, Ecuador, French Guiana, Guyana, Honduras, Jamaica, Leeward Is., Mexico Southeast, Netherlands Antilles, Nicaragua, Peru, Puerto Rico, Suriname, Trinidad-Tobago, Venezuela","Brazil, Indonesia, United States, Vietnam","Brazil South, Brazil Southeast, Florida, Jawa, Mississippi, Sumatera, Texas, Vietnam",77164258-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77164258-1,POWO,2017,comb_nova
Poaceae,Agrostis,jurgensii,Agrostis_jurgensii,Hack.,Agrostis jurgensii Hack.,Unknown,Agrostis jurgensii Hack.,Repert. Spec. Nov. Regni Veg. 7: 318. 1909,FALSE,Brazil (Southern America),NA,NA,NA,7670-2,www.ipni.org/n/7670-2,IPNI,1909,taxon_novo
Poaceae,Arundinaria,setifera,Arundinaria_setifera,Hack.,Arundinaria setifera Hack.,Unknown,Arundinaria setifera Hack.,Oesterr. Bot. Z. 53: 73. 1903,FALSE,Brazil (Southern America),NA,NA,NA,21036-2,www.ipni.org/n/21036-2,IPNI,1903,taxon_novo
Poaceae,Campuloa,cirrosus,Campuloa_cirrosus,Nees,Campuloa cirrosus Nees,Unknown,Campuloa cirrosus Nees,Fl. Bras. Enum. Pl. 2(1): 416 (-417). 1829 [Mar-Jun 1829] ; alt. title:  Agrost. Bras.,FALSE,"Minas Gerais (Brazil Southeast, Brazil, Southern America)",NA,NA,NA,395005-1,www.ipni.org/n/395005-1,IPNI,1829,taxon_novo
Poaceae,Chusquea,calderoniae,Chusquea_calderoniae,K.V.A.Vidal & L.G.Clark,Chusquea calderoniae K.V.A.Vidal & L.G.Clark,Unknown,Chusquea calderoniae K.V.A.Vidal & L.G.Clark,Phytotaxa 579(4): 257. 2023 [24 Jan 2023] [epublished],FALSE,"Bahia (Brazil Northeast, Brazil, Southern America);Minas Gerais (Brazil Southeast, Brazil, Southern America);",NA,NA,NA,77312749-1,www.ipni.org/n/77312749-1,IPNI,2023,taxon_novo
