family,genus,species,taxon_name,authors,scientific_name,status,accepted_name,reference,hybrid,distribution,native_to_botanical_countries,introduced_to_country,introduced_to_botanical_countries,kew_id,url,source,publicationYear,citation_type
Cleomaceae,Cleome,atropurpurea,Cleome_atropurpurea,Schott,Cleome atropurpurea Schott,Accepted,NA,"C.F.A.von Schreibers, Nachr. Österr. Naturf. Bras. 1: 129 (1820)",FALSE,Brazil,Brazil Southeast,unknown,unknown,146933-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:146933-1,POWO,1820,taxon_novo
Cleomaceae,Cleome,bahiana,Cleome_bahiana,(Iltis & Costa-e-Silva ex Soares Neto & Roalson) ined.,Cleome bahiana (Iltis & Costa-e-Silva ex Soares Neto & Roalson) ined.,Accepted,NA,Skvortsovia,FALSE,Brazil,"Brazil Northeast, Brazil Southeast",unknown,unknown,77217352-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77217352-1,POWO,NA,comb_nova
Cleomaceae,Cleome,bahiensis,Cleome_bahiensis,(Ule) Christenh. & Byng,Cleome bahiensis (Ule) Christenh. & Byng,Accepted,NA,Global Fl. 4: 143 (2018),FALSE,Brazil,Brazil Northeast,unknown,unknown,77184138-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:77184138-1,POWO,2018,comb_nova
Cleomaceae,Cleome,monandra,Cleome_monandra,DC.,Cleome monandra DC.,Accepted,NA,Pl. Rar. Jard. Genève: 54 (1825),FALSE,"Brazil, Venezuela, Venezuelan Antilles","Brazil Northeast, Venezuela, Venezuelan Antilles",unknown,unknown,147184-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:147184-1,POWO,1825,taxon_novo
Cleomaceae,Cleome,moricandii,Cleome_moricandii,Briq.,Cleome moricandii Briq.,Accepted,NA,Annuaire Conserv. Jard. Bot. Genève 17: 376 (1914),FALSE,"Brazil, Peru","Brazil Southeast, Peru",unknown,unknown,60551-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:60551-2,POWO,1914,taxon_novo
Cleomaceae,Cleome,pulchella,Cleome_pulchella,(Lindl.) Schult. & Schult.f.,Cleome pulchella (Lindl.) Schult. & Schult.f.,Accepted,NA,"J.J.Roemer & J.A.Schultes, Syst. Veg., ed. 15[bis]. 7: 1617 (1830)",FALSE,Brazil,Brazil Northeast,unknown,unknown,147266-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:147266-1,POWO,1830,comb_nova
Cleomaceae,Cleome,regnellii,Cleome_regnellii,Eichler,Cleome regnellii Eichler,Accepted,NA,Vidensk. Meddel. Naturhist. Foren. Kjøbenhavn 1870: 190 (1870),FALSE,Brazil,Brazil Southeast,unknown,unknown,147278-1,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:147278-1,POWO,1870,taxon_novo
Cleomaceae,Cleome,serrata,Cleome_serrata,Jacq.,Cleome serrata Jacq.,Accepted,NA,Enum. Syst. Pl.: 26 (1760),FALSE,"Belize, Bolivia, Brazil, Colombia, Costa Rica, Cuba, Dominican Republic, Ecuador, El Salvador, Guatemala, Guyana, Haiti, Honduras, Jamaica, Leeward Is., Mexico, Nicaragua, Panama, Puerto Rico, Southwest Caribbean, Suriname, Trinidad-Tobago, Venezuela, Windward Is.","Belize, Bolivia, Brazil West-Central, Colombia, Costa Rica, Cuba, Dominican Republic, Ecuador, El Salvador, Guatemala, Guyana, Haiti, Honduras, Jamaica, Leeward Is., Mexico Gulf, Mexico Northeast, Mexico Southeast, Mexico Southwest, Nicaragua, Panama, Puerto Rico, Southwest Caribbean, Suriname, Trinidad-Tobago, Venezuela, Windward Is.",United States,Georgia,60579-2,http://www.plantsoftheworldonline.org/taxon/urn:lsid:ipni.org:names:60579-2,POWO,1760,taxon_novo
